Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
a,0.1926,273.8899,273.6973
l,0.2337,275.1664,274.9327
a,0.2426,275.675,275.4324
space,0.1714,276.2141,276.0426
f,0.2074,278.2575,278.0501
i,0.1966,279.2783,279.0817
e,0.2544,280.4447,280.1903
s,0.2179,281.5342,281.3164
t,0.2125,282.9622,282.7497
a,0.2459,283.5657,283.3198
mouse_left,0.1002,284.8984,284.7982
c,0.1559,293.0432,292.8873
o,0.2188,295.0478,294.8291
n,0.2,295.7808,295.5809
space,0.191,296.4503,296.2593
s,0.1888,297.9546,297.7658
space,0.2635,300.3369,300.0734
e,0.2253,323.9317,323.7064
space,0.2824,325.6807,325.3984
c,0.1482,335.7647,335.6166
o,0.2047,337.3243,337.1195
n,0.1445,338.1569,338.0124
space,0.1741,338.6289,338.4548
p,0.2781,340.0608,339.7828
n,0.2655,342.2682,342.0027
t,0.2081,343.2499,343.0418
u,0.2508,344.1507,343.8999
f,0.2108,344.9625,344.7517
o,0.2255,346.1302,345.9046
d,0.1296,360.1416,360.012
e,0.227,360.7885,360.5615
space,0.1449,361.7148,361.57
l,0.1967,362.3995,362.2028
o,0.1937,362.9645,362.7708
space,0.1396,363.7191,363.5796
m,0.1823,364.2079,364.0256
e,0.2155,364.997,364.7815
n,0.1967,365.6642,365.4674
o,0.196,366.3648,366.1689
space,0.2106,367.0599,366.8493
y,0.2075,369.5565,369.349
l,0.1693,371.1925,371.0233
o,0.1877,371.6365,371.4488
s,0.1905,373.0458,372.8553
space,0.1574,373.6836,373.5262
d,0.2087,374.917,374.7082
i,0.2553,376.1993,375.9441
a,0.205,376.5948,376.3897
s,0.2616,377.7849,377.5233
mouse_left,0.1,377.9867,377.8867
d,0.1699,407.3119,407.1419
e,0.1774,407.8056,407.6282
space,0.2307,408.7429,408.5122
e,0.1731,409.5293,409.3562
n,0.2636,411.4801,411.2165
t,0.1363,412.8251,412.6888
r,0.1293,413.1695,413.0401
e,0.2171,413.6871,413.47
space,0.223,415.0009,414.7779
s,0.1258,415.4748,415.349
e,0.1753,416.0788,415.9034
m,0.2141,417.8438,417.6296
a,0.2022,418.2232,418.021
n,0.2646,420.7149,420.4502
a,0.179,420.962,420.783
space,0.2489,421.723,421.474
s,0.1122,428.5189,428.4067
e,0.2281,428.9817,428.7536
space,0.1917,429.7792,429.5875
h,0.1794,431.0068,430.8274
o,0.196,431.7243,431.5283
m,0.1759,432.9995,432.8235
r,0.1644,434.2837,434.1193
r,0.1255,434.6002,434.4747
a,0.2031,435.8122,435.6091
b,0.1448,437.3716,437.2268
mouse_left,0.0995,437.6028,437.5033
a,0.2025,438.116,437.9135
space,0.2117,438.6986,438.487
c,0.2116,439.4236,439.2121
o,0.1971,440.442,440.2449
n,0.1482,440.9705,440.8224
space,0.1636,441.4168,441.2532
s,0.2223,442.2218,441.9996
u,0.2706,443.4896,443.219
space,0.2613,445.6824,445.4212
mouse_left,0.0997,449.2273,449.1275
v,0.1672,453.8766,453.7094
e,0.1644,454.4963,454.3319
l,0.192,456.4852,456.2932
l,0.1791,456.9292,456.7501
o,0.2115,457.493,457.2816
r,0.1999,458.1012,457.9012
i,0.2275,458.8394,458.6119
s,0.2064,460.6996,460.4932
space,0.1366,461.2062,461.0696
l,0.2144,462.7961,462.5817
o,0.1834,463.3367,463.1533
space,0.1407,463.8387,463.698
m,0.2119,464.2753,464.0634
a,0.2221,464.7967,464.5745
s,0.2192,466.3138,466.0946
space,0.1786,466.8056,466.6269
d,0.1158,468.7333,468.6176
f,0.1822,468.8035,468.6213
i,0.2476,470.0295,469.7819
n,0.1249,470.6876,470.5627
o,0.1919,471.3477,471.1558
space,0.2001,472.0327,471.8327
t,0.1479,489.4049,489.257
mouse_left,0.1004,489.5716,489.4712
e,0.2041,490.066,489.8618
n,0.1904,491.5098,491.3194
i,0.187,492.1161,491.9291
a,0.2051,493.782,493.5769
space,0.213,494.3358,494.1228
e,0.2527,495.4847,495.232
n,0.1635,496.558,496.3945
space,0.1617,497.0621,496.9004
s,0.2253,498.5617,498.3364
u,0.1993,501.3738,501.1746
space,0.1784,502.0517,501.8733
c,0.1829,502.721,502.5381
a,0.1755,504.0169,503.8414
s,0.2125,504.4102,504.1978
a,0.1817,504.9867,504.805
u,0.1954,517.8055,517.6101
n,0.1232,518.2417,518.1185
a,0.2545,519.1183,518.8638
space,0.2064,519.6853,519.479
a,0.1836,520.2946,520.111
m,0.188,521.9471,521.759
a,0.2179,522.3806,522.1627
space,0.1561,523.0959,522.9398
q,0.1921,523.9709,523.7788
e,0.2394,526.5477,526.3083
space,0.1489,526.9941,526.8452
p,0.1916,528.2313,528.0397
a,0.1487,528.7624,528.6137
s,0.1808,529.1404,528.9597
a,0.1884,529.5351,529.3467
b,0.1965,531.1033,530.9068
a,0.2045,531.4385,531.234
d,0.1233,541.6727,541.5495
e,0.1802,542.1321,541.9519
space,0.1652,542.9968,542.8316
l,0.1644,544.2634,544.099
o,0.189,544.8731,544.6841
s,0.1536,545.1931,545.0394
space,0.1458,545.7291,545.5833
c,0.1749,546.5736,546.3988
u,0.2324,548.1463,547.914
a,0.2127,548.8184,548.6057
r,0.1457,549.8276,549.6819
e,0.1542,550.4633,550.3091
n,0.2143,551.463,551.2488
t,0.1608,552.8014,552.6406
a,0.2267,554.7411,554.5144
space,0.2571,555.5485,555.2914
a,0.1621,558.1407,557.9786
ntilde,0.1838,559.4899,559.306
o,0.2103,560.342,560.1317
s,0.2312,561.6057,561.3745
space,0.2743,562.712,562.4377
