Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
u,0.0916,213.4595,213.3679
b,0.1134,213.7844,213.671
i,0.0731,213.9938,213.9207
e,0.1223,214.3308,214.2086
r,0.1189,214.493,214.3741
o,0.0819,214.7288,214.6469
n,0.0818,215.4275,215.3457
space,0.0965,216.0266,215.9301
l,0.0617,216.689,216.6273
o,0.055,216.8454,216.7904
s,0.1095,217.1001,216.9906
space,0.069,217.2606,217.1916
d,0.1431,217.4855,217.3424
o,0.1155,217.7552,217.6397
s,0.0952,218.0398,217.9446
a,0.1505,219.3721,219.2216
l,0.1332,219.5404,219.4072
space,0.0871,221.3397,221.2526
b,0.0923,222.0043,221.912
u,0.0827,222.2013,222.1186
r,0.0746,222.586,222.5114
r,0.0723,222.7701,222.6978
e,0.1179,223.7456,223.6277
space,0.0904,226.4962,226.4058
p,0.0809,227.9088,227.8278
a,0.1095,228.1708,228.0613
s,0.0874,228.4105,228.3231
a,0.0998,228.6112,228.5114
r,0.1172,229.0125,228.8953
o,0.1028,229.2643,229.1614
n,0.0818,229.6216,229.5399
space,0.1058,229.842,229.7362
k,0.0824,230.3658,230.2834
BackSpace,0.0775,231.4912,231.4137
j,0.1046,232.2598,232.1552
u,0.0952,232.4238,232.3286
n,0.0883,233.0401,232.9518
t,0.0906,233.4377,233.3471
o,0.0919,234.282,234.1901
space,0.0686,235.0838,235.0152
space,0.0881,235.554,235.4659
u,0.0829,235.8674,235.7845
n,0.0932,236.0823,235.9892
space,0.109,236.3226,236.2137
g,0.1212,236.6633,236.5421
u,0.0947,237.1318,237.0371
p,0.0823,237.6306,237.5483
o,0.1034,237.842,237.7386
space,0.0861,238.9849,238.8988
d,0.1128,239.2997,239.1868
e,0.1034,239.4537,239.3504
space,0.0909,239.6598,239.5689
c,0.0974,240.0279,239.9305
mouse_left,0.1003,240.2466,240.1463
m,0.0939,240.5023,240.4084
p,0.0723,240.9316,240.8594
e,0.1079,241.1933,241.0854
s,0.1036,241.511,241.4074
i,0.0903,241.691,241.6007
n,0.1094,241.9413,241.832
o,0.0818,242.5374,242.4556
s,0.0965,243.5604,243.4639
space,0.0882,244.2584,244.1703
y,0.0614,244.8642,244.8028
space,0.0904,245.167,245.0766
e,0.1489,245.3464,245.1975
s,0.1007,245.6083,245.5076
t,0.0907,245.7644,245.6737
o,0.082,246.3958,246.3138
s,0.0853,246.713,246.6276
space,0.0955,247.6884,247.5928
l,0.0648,249.341,249.2762
e,0.1181,249.5246,249.4066
s,0.104,249.82,249.716
space,0.0832,249.9678,249.8846
i,0.0798,250.6318,250.552
t,0.0838,250.9788,250.8951
a,0.1438,251.1919,251.0481
r,0.106,251.4815,251.3755
o,0.0958,251.7735,251.6778
n,0.0744,252.2382,252.1638
Return,0.1001,253.4809,253.3808
s,0.1049,254.8888,254.784
i,0.0879,255.0478,254.9598
n,0.0884,255.31,255.2216
v,0.1134,255.7476,255.6342
r,0.1432,256.168,256.0247
g,0.1165,256.4953,256.3787
u,0.0906,256.6793,256.5888
e,0.1163,256.9461,256.8298
n,0.0907,257.1577,257.067
z,0.1172,258.188,258.0708
a,0.1151,258.3486,258.2335
s,0.1397,258.5437,258.404
space,0.0793,259.6709,259.5916
e,0.0903,260.3261,260.2358
s,0.1004,260.6284,260.528
space,0.0725,261.0637,260.9913
e,0.1315,261.4893,261.3579
u,0.0926,261.6807,261.5881
e,0.1103,261.9192,261.8089
BackSpace,0.0699,262.8249,262.755
space,0.0745,263.1486,263.0741
n,0.0833,263.4289,263.3456
o,0.0747,263.7461,263.6714
space,0.0656,264.0307,263.9651
t,0.1135,264.2248,264.1113
e,0.1487,264.4285,264.2799
n,0.1008,264.5973,264.4966
e,0.0823,265.405,265.3227
i,0.0821,265.6464,265.5643
s,0.0859,265.957,265.8711
space,0.092,266.0995,266.0075
c,0.1101,266.3134,266.2033
o,0.0881,266.5663,266.4782
r,0.1262,267.1127,266.9865
a,0.1184,267.5076,267.3892
z,0.0932,267.9319,267.8387
o,0.0829,268.2111,268.1281
n,0.075,268.5508,268.4758
space,0.0728,269.4403,269.3675
v,0.0825,270.1664,270.084
a,0.1232,270.6694,270.5462
i,0.0739,270.8145,270.7406
s,0.0961,271.0925,270.9964
space,0.0729,271.2361,271.1632
a,0.1211,271.4723,271.3512
space,0.0651,271.5605,271.4954
r,0.0956,271.8382,271.7426
e,0.1276,272.4568,272.3293
n,0.101,272.6164,272.5154
t,0.1135,272.8158,272.7023
a,0.1431,273.2534,273.1103
r,0.1435,273.6497,273.5062
mouse_left,0.1002,274.1727,274.0725
space,0.0761,274.2717,274.1956
a,0.1075,274.9323,274.8248
l,0.0668,275.1058,275.039
space,0.0998,275.3281,275.2283
p,0.0748,275.6455,275.5707
o,0.065,275.8013,275.7363
b,0.0999,276.1366,276.0366
e,0.0955,276.759,276.6634
space,0.0922,276.9172,276.8251
a,0.1307,277.1741,277.0434
n,0.126,277.3811,277.2551
i,0.08,277.5196,277.4396
m,0.0911,277.7577,277.6666
a,0.105,277.9594,277.8543
l,0.08,278.3052,278.2252
Return,0.0836,279.092,279.0084
e,0.1131,280.6968,280.5837
l,0.0774,280.9052,280.8278
space,0.0963,281.1526,281.0563
a,0.1314,281.3861,281.2547
n,0.0746,281.5373,281.4626
c,0.1136,281.8248,281.7113
i,0.0727,282.0711,281.9983
a,0.1362,282.3508,282.2145
n,0.0828,282.6989,282.6161
o,0.0752,283.0919,283.0168
space,0.097,283.7032,283.6062
y,0.1008,284.3066,284.2058
space,0.0751,284.5933,284.5181
e,0.1168,284.8378,284.721
l,0.0905,285.0721,284.9816
space,0.0831,285.3639,285.2808
n,0.1062,285.616,285.5098
i,0.0824,285.779,285.6966
ntilde,0.0697,286.2425,286.1728
o,0.0799,286.6715,286.5916
space,0.0823,287.4693,287.387
s,0.1099,288.0785,287.9686
e,0.0952,288.2596,288.1644
space,0.0796,288.4307,288.3511
c,0.0805,289.1143,289.0339
mouse_left,0.0996,289.3454,289.2459
a,0.1267,289.4459,289.3192
r,0.0854,289.7198,289.6343
g,0.0598,290.0668,290.0069
a,0.1436,290.2673,290.1237
r,0.1304,290.549,290.4186
o,0.0778,290.8645,290.7867
mouse_left,0.1002,291.2057,291.1055
n,0.0988,291.4283,291.3295
space,0.068,291.8186,291.7506
a,0.0957,292.3625,292.2668
l,0.0776,292.5213,292.4437
space,0.097,292.785,292.688
b,0.0924,293.1553,293.0629
u,0.0908,293.355,293.2641
r,0.083,293.6945,293.6115
r,0.0668,293.8656,293.7987
o,0.1131,294.2666,294.1535
space,0.0828,294.705,294.6221
s,0.0945,295.128,295.0335
o,0.0752,295.3441,295.2689
b,0.0926,295.8109,295.7184
mouse_left,0.0999,296.0348,295.935
r,0.104,296.4906,296.3866
e,0.1002,296.8051,296.7048
space,0.0834,297.1956,297.1121
mouse_left,0.1014,297.4356,297.3341
s,0.1108,297.4404,297.3296
u,0.0758,297.5911,297.5153
s,0.0892,297.7667,297.6774
space,0.0805,298.0595,297.979
h,0.0739,298.5565,298.4826
o,0.0693,299.0826,299.0133
m,0.0746,299.434,299.3595
b,0.0871,299.8446,299.7575
r,0.1309,300.3726,300.2417
o,0.0702,300.5432,300.473
s,0.0925,301.0968,301.0043
space,0.0652,302.8944,302.8291
d,0.1173,303.2536,303.1363
e,0.1061,303.4148,303.3087
space,0.083,303.6038,303.5208
e,0.0852,303.7848,303.6995
s,0.096,304.0898,303.9938
t,0.1005,304.339,304.2384
e,0.0573,304.5304,304.4731
space,0.0859,305.6165,305.5306
m,0.095,306.2404,306.1453
o,0.0734,306.3841,306.3107
d,0.0921,306.6125,306.5204
o,0.0807,306.7747,306.694
space,0.0831,307.0593,306.9762
l,0.0804,307.5681,307.4877
l,0.0779,307.7268,307.6489
g,0.1106,308.1289,308.0183
a,0.1416,308.5225,308.3809
r,0.1256,308.8296,308.704
o,0.0876,308.9907,308.9031
n,0.0775,309.4396,309.3621
space,0.068,310.1956,310.1276
a,0.0954,310.7396,310.6442
l,0.0732,310.9206,310.8474
space,0.0747,311.1725,311.0977
s,0.1154,311.6285,311.5131
i,0.0744,311.8209,311.7465
g,0.1135,312.19,312.0765
u,0.0951,312.4291,312.334
i,0.0877,312.623,312.5353
e,0.1003,312.9993,312.899
n,0.0778,313.1751,313.0973
t,0.108,313.4091,313.3011
e,0.1105,313.76,313.6495
space,0.0834,313.8859,313.8025
p,0.0786,314.3289,314.2503
u,0.0903,314.656,314.5657
e,0.1045,315.1671,315.0626
b,0.0907,315.6284,315.5377
l,0.0985,315.8089,315.7104
o,0.0924,316.0684,315.976
space,0.0603,317.3026,317.2423
l,0.0686,318.0763,318.0076
space,0.0825,318.4716,318.3891
g,0.1058,318.7692,318.6634
e,0.1453,319.0502,318.9049
n,0.0904,319.2268,319.1365
t,0.0904,319.598,319.5076
e,0.1282,319.9017,319.7735
space,0.0835,320.0314,319.948
s,0.0926,320.2954,320.2027
a,0.1094,320.3038,320.1944
c,0.1452,320.6958,320.5506
u,0.0957,320.8723,320.7766
d,0.1095,321.2608,321.1514
i,0.0738,321.4166,321.3428
o,0.0786,321.6336,321.555
mouse_left,0.1002,322.8168,322.7166
space,0.0829,323.9503,323.8674
d,0.1094,324.6834,324.5739
e,0.1064,324.8669,324.7605
space,0.0829,324.9704,324.8875
t,0.0999,325.238,325.138
o,0.074,325.5463,325.4723
d,0.1008,325.8728,325.7719
a,0.1445,326.1301,325.9857
s,0.1466,326.3012,326.1546
space,0.0898,326.4971,326.4073
p,0.0767,327.0193,326.9426
a,0.1308,327.1929,327.0621
r,0.1224,327.4544,327.3319
