Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
BackSpace,0.0712,95.4681,95.3969
i,0.0749,97.0041,96.9292
e,0.1448,97.3144,97.1696
j,0.0824,97.3902,97.3078
o,0.1133,97.5967,97.4834
mouse_left,0.0511,98.1817,98.1306
mouse_left,0.0994,98.5593,98.4598
space,0.0864,98.641,98.5546
t,0.0686,99.1175,99.0489
n,0.0761,99.5864,99.5103
space,0.0788,99.7854,99.7066
e,0.0966,99.9993,99.9027
g,0.0914,100.3068,100.2154
o,0.0788,100.4286,100.3498
i,0.0839,100.9449,100.861
s,0.1229,101.1812,101.0583
t,0.0636,101.2599,101.1963
BackSpace,0.087,103.5637,103.4767
BackSpace,0.0703,104.128,104.0577
BackSpace,0.0799,104.2889,104.209
BackSpace,0.0807,104.4467,104.366
BackSpace,0.08,104.6102,104.5302
BackSpace,0.0833,104.769,104.6858
BackSpace,0.0832,104.9408,104.8576
BackSpace,0.0744,105.1196,105.0453
BackSpace,0.068,105.5152,105.4472
Down,0.0821,106.4226,106.3405
BackSpace,0.0695,107.4154,107.3459
BackSpace,0.0701,107.5847,107.5145
BackSpace,0.0603,107.7409,107.6806
BackSpace,0.0549,107.889,107.8341
BackSpace,0.052,108.03,107.9781
BackSpace,0.0579,108.1791,108.1212
BackSpace,0.0572,108.3222,108.265
BackSpace,0.0551,108.4728,108.4177
BackSpace,0.0699,108.6287,108.5588
BackSpace,0.0759,108.8539,108.7779
t,0.0706,109.346,109.2755
n,0.0799,110.5806,110.5008
space,0.0864,110.801,110.7147
e,0.1107,111.125,111.0144
g,0.0862,111.3024,111.2161
o,0.0825,111.5688,111.4862
i,0.0736,111.8037,111.7301
s,0.1125,111.9923,111.8798
t,0.0655,112.1138,112.0483
exclam,0.1143,114.7037,114.5894
space,0.0869,115.2885,115.2016
a,0.1373,117.3777,117.2404
space,0.071,117.6355,117.5645
m,0.0762,117.9382,117.862
o,0.0742,118.1069,118.0327
n,0.0799,118.2958,118.2158
t,0.0644,118.4901,118.4257
a,0.1211,118.6948,118.5736
d,0.0951,119.0571,118.9619
o,0.0705,119.1714,119.1009
space,0.0726,119.7445,119.672
e,0.0996,120.2457,120.1461
n,0.0733,120.3289,120.2556
space,0.0821,120.5208,120.4387
e,0.1283,120.7445,120.6162
l,0.0897,120.7746,120.6849
space,0.0865,120.8764,120.79
b,0.1347,121.1494,121.0147
u,0.0823,121.2155,121.1331
r,0.1001,121.5131,121.413
r,0.0927,121.7405,121.6477
o,0.0822,122.3457,122.2635
space,0.0962,122.988,122.8918
y,0.0759,123.4037,123.3278
space,0.0779,123.5997,123.5218
e,0.1394,124.0166,123.8772
l,0.0791,124.1126,124.0335
space,0.0808,124.3796,124.2988
p,0.087,125.1312,125.0442
o,0.076,125.2548,125.1788
b,0.0781,125.5155,125.4374
r,0.093,125.884,125.791
e,0.0936,126.1747,126.0811
space,0.0782,126.4065,126.3282
n,0.0964,126.8279,126.7315
i,0.0701,127.0135,126.9434
ntilde,0.0887,127.4308,127.3421
o,0.0708,127.6238,127.5531
space,0.0861,128.1719,128.0858
a,0.1838,129.0713,128.8876
space,0.0824,129.1367,129.0543
p,0.0837,129.3367,129.253
i,0.0696,129.4707,129.4011
e,0.1784,129.9321,129.7537
period,0.0862,130.9719,130.8856
Return,0.1126,131.3743,131.2617
Return,0.1301,132.168,132.0379
l,0.0783,136.1005,136.0222
space,0.0654,136.4672,136.4018
s,0.0759,136.8254,136.7495
l,0.0911,137.176,137.0849
i,0.0832,137.3026,137.2194
r,0.124,137.75,137.626
space,0.0778,138.0206,137.9428
d,0.1269,138.457,138.3302
e,0.1509,138.762,138.6111
l,0.082,138.7795,138.6976
space,0.0724,138.9161,138.8437
p,0.0875,139.1176,139.0301
u,0.0784,139.249,139.1706
e,0.1092,139.4471,139.3379
b,0.073,139.6872,139.6142
l,0.0823,139.9069,139.8246
o,0.0739,140.0778,140.0038
space,0.0945,140.4513,140.3568
BackSpace,0.0777,141.1269,141.0491
comma,0.0593,141.3537,141.2943
space,0.0597,141.5356,141.4759
l,0.0869,141.832,141.7452
e,0.1731,141.901,141.7279
space,0.0818,142.0241,141.9422
b,0.121,142.508,142.387
u,0.0812,142.5664,142.4852
e,0.1621,142.9201,142.7579
l,0.0759,142.9696,142.8937
o,0.0708,143.1615,143.0907
space,0.0783,143.7213,143.6431
s,0.1066,144.3013,144.1947
e,0.1211,144.6135,144.4924
space,0.0686,144.6615,144.5929
b,0.0781,144.8727,144.7946
o,0.0839,146.6104,146.5265
space,0.0835,146.9175,146.834
d,0.0836,147.6488,147.5651
e,0.154,147.9961,147.8421
l,0.078,148.0161,147.938
space,0.0737,148.1884,148.1147
b,0.1311,148.4403,148.3092
u,0.0798,148.4978,148.4181
r,0.0722,148.7486,148.6764
r,0.0993,148.9465,148.8473
o,0.0697,149.9119,149.8422
period,0.0703,150.2017,150.1314
space,0.0617,150.3827,150.321
l,0.0929,151.0809,150.988
l,0.0651,151.2858,151.2207
BackSpace,0.0555,152.3114,152.2559
BackSpace,0.0579,152.5358,152.4779
e,0.092,153.475,153.383
e,0.1017,153.7346,153.6328
BackSpace,0.1011,154.571,154.4699
BackSpace,0.0755,154.984,154.9085
l,0.092,155.4725,155.3805
e,0.1064,155.6785,155.572
h,0.0536,155.9554,155.9019
g,0.0701,155.9676,155.8975
a,0.145,156.2984,156.1534
r,0.158,156.6709,156.5129
o,0.083,156.7218,156.6388
n,0.0763,156.9034,156.8271
BackSpace,0.1086,157.5129,157.4043
BackSpace,0.078,157.6662,157.5882
BackSpace,0.0739,157.8207,157.7468
BackSpace,0.0654,157.9588,157.8935
BackSpace,0.0798,158.1064,158.0267
a,0.1268,158.6281,158.5013
r,0.1456,158.993,158.8474
o,0.0835,159.0718,158.9882
n,0.0785,159.2636,159.1851
space,0.0797,160.6277,160.548
a,0.1604,161.0832,160.9228
space,0.0838,161.1427,161.0589
o,0.075,161.3482,161.2732
t,0.1152,161.6812,161.566
r,0.1011,161.742,161.6409
o,0.0753,162.024,161.9487
space,0.0914,163.5129,163.4216
p,0.0993,163.8726,163.7733
u,0.0784,164.1568,164.0784
e,0.1264,164.5572,164.4307
b,0.0884,164.6425,164.5541
l,0.114,165.1327,165.0188
o,0.0863,165.3623,165.276
period,0.0662,166.1507,166.0845
space,0.0551,166.3595,166.3044
o,0.0776,167.1335,167.056
m,0.0952,167.2851,167.1898
o,0.0829,167.3727,167.2897
space,0.0846,168.3298,168.2452
i,0.0717,168.6892,168.6174
n,0.0818,168.8951,168.8133
BackSpace,0.1006,169.2743,169.1737
BackSpace,0.0704,170.3873,170.3169
i,0.0751,171.1561,171.081
b,0.0824,171.4585,171.3761
n,0.0782,171.9881,171.9098
space,0.0779,173.1612,173.0833
c,0.0948,173.5391,173.4443
a,0.1294,173.9079,173.7785
m,0.0936,173.9903,173.8967
i,0.0773,174.2141,174.1368
n,0.0833,174.4152,174.3319
a,0.1445,174.5851,174.4406
n,0.0827,174.6547,174.5721
d,0.164,175.0401,174.8761
o,0.07,175.1145,175.0445
space,0.0769,175.7006,175.6237
l,0.0692,176.0755,176.0063
o,0.0874,176.2446,176.1572
s,0.1482,176.5314,176.3832
space,0.0836,176.6454,176.5618
d,0.083,177.0912,177.0083
o,0.0744,177.2266,177.1522
s,0.1833,177.6658,177.4825
space,0.0706,177.8339,177.7632
j,0.0753,178.5474,178.4722
u,0.0602,178.7289,178.6687
n,0.0912,178.9537,178.8624
t,0.1701,179.5267,179.3566
o,0.0904,179.8026,179.7123
space,0.0828,180.1502,180.0674
a,0.1764,180.7805,180.6041
l,0.0878,180.8457,180.758
space,0.0918,181.0507,180.9589
b,0.088,181.3928,181.3048
u,0.0698,181.5526,181.4828
r,0.105,181.9232,181.8182
r,0.1302,182.1553,182.0251
o,0.0786,182.2769,182.1982
comma,0.0789,182.9896,182.9107
space,0.087,183.1201,183.0331
u,0.126,183.3866,183.2607
n,0.1036,183.4682,183.3646
space,0.0787,183.6518,183.5731
b,0.0832,183.8639,183.7807
BackSpace,0.1009,184.3134,184.2125
g,0.0707,184.5517,184.481
r,0.1404,184.8813,184.7409
u,0.1037,184.9503,184.8466
p,0.1112,185.1162,185.005
i,0.1109,185.2471,185.1361
BackSpace,0.0781,186.0127,185.9346
o,0.0753,186.3507,186.2754
space,0.0833,187.3133,187.23
d,0.0839,187.7747,187.6908
e,0.1318,188.0945,187.9627
space,0.0548,188.12,188.0652
m,0.0726,188.3119,188.2392
u,0.0694,188.4876,188.4182
c,0.1304,188.7653,188.6349
h,0.0651,188.8714,188.8063
c,0.1033,189.2003,189.097
h,0.0821,189.2799,189.1977
BackSpace,0.0906,190.371,190.2803
BackSpace,0.0953,190.5672,190.4719
a,0.1174,191.0115,190.8941
c,0.1182,191.3394,191.2212
h,0.0825,191.4522,191.3697
i,0.061,191.6235,191.5625
o,0.0735,191.6329,191.5594
s,0.1657,192.042,191.8763
space,0.0772,192.8693,192.7921
s,0.1049,193.0904,192.9855
e,0.1129,193.4159,193.303
space,0.0849,193.5395,193.4546
r,0.104,193.783,193.679
i,0.1309,194.4987,194.3678
o,0.0873,194.5684,194.4811
space,0.0882,196.2027,196.1144
d,0.0764,196.5631,196.4866
e,0.1177,196.8372,196.7196
space,0.0781,196.9082,196.8301
e,0.1005,197.1271,197.0266
l,0.0657,197.1905,197.1248
l,0.0729,197.3523,197.2794
o,0.0876,197.539,197.4513
s,0.1401,197.8563,197.7162
comma,0.077,198.605,198.5281
space,0.0824,198.7567,198.6743
d,0.0826,199.1016,199.019
i,0.0773,199.3484,199.2711
c,0.0435,199.4455,199.402
e,0.1476,199.9303,199.7827
BackSpace,0.0698,200.9872,200.9173
o,0.0346,201.482,201.4474
i,0.0631,201.4934,201.4302
e,0.0816,201.7357,201.6541
n,0.0691,201.8542,201.7851
c,0.113,202.2022,202.0892
BackSpace,0.1006,202.7058,202.6052
BackSpace,0.0779,203.0457,202.9678
BackSpace,0.0574,203.2061,203.1487
BackSpace,0.0739,203.3964,203.3225
e,0.0981,204.029,203.9309
n,0.0828,204.2054,204.1227
d,0.1556,204.5619,204.4063
o,0.0764,204.6904,204.614
space,0.0735,206.2528,206.1793
Return,0.0861,206.6781,206.592
c,0.1473,207.3323,207.1849
BackSpace,0.075,208.262,208.187
space,0.1174,208.5464,208.429
u,0.035,209.1616,209.1266
e,0.1869,210.4547,210.2678
space,0.0747,210.6635,210.5889
p,0.0871,211.0486,210.9615
a,0.1345,211.3426,211.2081
r,0.0719,211.4044,211.3326
space,0.0824,211.6438,211.5614
d,0.1077,211.8405,211.7328
e,0.132,212.1624,212.0304
space,0.075,212.2798,212.2049
t,0.0941,212.9872,212.8931
o,0.0723,213.0801,213.0078
n,0.0828,213.2646,213.1817
t,0.0779,213.4894,213.4115
o,0.0773,213.6176,213.5403
s,0.1172,214.0457,213.9285
space,0.0694,214.4062,214.3368
exclam,0.112,215.7795,215.6676
space,0.0814,216.0625,215.981
t,0.106,216.5188,216.4128
i,0.0826,216.7125,216.6298
e,0.0852,216.942,216.8568
n,0.0841,217.0393,216.9553
e,0.1508,217.4312,217.2804
n,0.1158,217.88,217.7642
space,0.0989,218.4692,218.3703
u,0.1226,218.8765,218.7539
n,0.0923,218.9644,218.8722
space,0.0862,219.1644,219.0782
b,0.0788,219.5377,219.4589
i,0.0755,219.6303,219.5548
r,0.1008,219.9307,219.8299
r,0.1612,220.1846,220.0234
BackSpace,0.0752,221.1197,221.0446
BackSpace,0.0781,221.3085,221.2305
BackSpace,0.0735,221.4772,221.4037
u,0.0698,222.1003,222.0305
r,0.0966,222.388,222.2914
r,0.1009,222.5942,222.4934
o,0.0825,222.7859,222.7034
space,0.0831,223.414,223.3309
y,0.0785,224.072,223.9934
space,0.0763,224.2935,224.2172
comma,0.068,224.8484,224.7805
space,0.0833,224.9767,224.8934
e,0.1268,225.3423,225.2155
n,0.0815,225.7493,225.6678
space,0.0728,225.9215,225.8487
l,0.0908,226.2238,226.133
u,0.0667,226.443,226.3762
g,0.088,226.6729,226.5849
a,0.1374,227.0804,226.9429
r,0.0754,227.1714,227.0959
space,0.0786,228.1679,228.0893
d,0.0875,228.6181,228.5306
e,0.1275,228.9149,228.7874
space,0.0704,228.9413,228.8708
m,0.1139,229.1965,229.0826
o,0.0796,229.3012,229.2216
n,0.0732,229.4607,229.3875
t,0.0737,229.685,229.6113
a,0.1408,229.9464,229.8056
r,0.0672,229.9993,229.9321
s,0.0863,230.2345,230.1482
e,0.1562,230.6798,230.5237
comma,0.1037,231.2299,231.1262
space,0.0877,231.3449,231.2572
v,0.0736,231.5904,231.5168
a,0.1562,231.903,231.7468
n,0.0801,231.9657,231.8856
space,0.0787,232.2309,232.1522
l,0.0702,232.9012,232.831
o,0.0701,233.0776,233.0075
s,0.1747,233.3547,233.18
space,0.0687,233.385,233.3163
d,0.1356,233.8304,233.6948
o,0.0907,233.9143,233.8236
s,0.1759,234.2818,234.1059
space,0.0787,234.3579,234.2793
n,0.0961,235.0084,234.9122
d,0.0724,235.272,235.1996
a,0.1688,235.5268,235.358
n,0.0896,235.9727,235.883
mouse_left,0.0997,236.1959,236.0962
o,0.0835,236.4901,236.4066
period,0.0922,237.3262,237.234
space,0.0692,237.5827,237.5135
Return,0.1233,237.9573,237.834
space,0.118,238.6785,238.5604
Down,0.0772,240.2751,240.1979
Down,0.0791,240.4278,240.3487
Down,0.0673,240.5742,240.5069
Down,0.0628,240.7305,240.6676
Down,0.0677,240.8917,240.824
Down,0.0715,241.0438,240.9723
Down,0.0884,241.3538,241.2654
Up,0.1078,242.2936,242.1858
Left,0.1246,243.3722,243.2476
Left,0.1128,243.6697,243.5569
Down,0.1035,244.0423,243.9388
Down,0.1529,244.5692,244.4163
Left,0.0804,244.7912,244.7108
Left,0.0713,244.9454,244.874
Left,0.0549,245.0908,245.0359
Left,0.0773,245.2574,245.1801
Left,0.0858,245.4034,245.3176
Left,0.0594,246.5878,246.5284
Left,0.0818,246.7096,246.6278
Left,0.0602,246.8499,246.7897
Left,0.0584,246.9868,246.9283
Left,0.0643,247.1321,247.0678
Left,0.0582,247.2811,247.2228
Left,0.0583,247.4322,247.3739
Left,0.0644,247.5908,247.5264
Left,0.0666,247.7631,247.6966
period,0.0646,248.423,248.3584
Return,0.1006,248.7049,248.6043
space,0.1438,249.8429,249.699
s,0.0721,251.0559,250.9837
a,0.1262,251.4857,251.3595
l,0.0829,251.7825,251.6996
i,0.0657,251.9661,251.9004
e,0.1054,252.279,252.1736
r,0.0981,252.5491,252.4511
o,0.0798,252.6267,252.5469
n,0.0831,252.8766,252.7935
space,0.0882,253.1996,253.1114
d,0.0775,253.7408,253.6633
e,0.1482,254.0984,253.9502
l,0.0931,254.1263,254.0333
space,0.087,254.3649,254.2779
p,0.0831,255.1821,255.099
u,0.079,255.4469,255.3679
e,0.131,255.9381,255.8071
b,0.0791,256.0213,255.9422
l,0.0779,256.255,256.1772
o,0.0807,256.4668,256.3862
space,0.0733,256.8483,256.775
comma,0.0848,259.605,259.5202
space,0.0854,259.8012,259.7158
e,0.1507,260.2568,260.106
l,0.075,260.3883,260.3133
space,0.0697,260.5793,260.5097
BackSpace,0.0782,261.2603,261.1821
BackSpace,0.0557,261.4137,261.358
BackSpace,0.0523,261.5771,261.5248
BackSpace,0.0658,261.7564,261.6905
Right,0.0609,264.0582,263.9972
Right,0.0584,264.2448,264.1864
Right,0.0625,264.41,264.3475
Right,0.0714,264.5821,264.5107
BackSpace,0.0658,265.1607,265.0949
BackSpace,0.0701,265.3243,265.2542
BackSpace,0.0705,265.4935,265.423
BackSpace,0.0705,265.6676,265.5971
e,0.1532,266.4948,266.3416
l,0.0795,266.547,266.4674
space,0.0731,266.757,266.6839
a,0.1568,267.2506,267.0937
b,0.0933,267.3694,267.2761
u,0.0692,267.5031,267.434
e,0.1307,267.8716,267.7409
l,0.0659,267.9345,267.8686
o,0.0701,268.113,268.0429
space,0.0738,268.3914,268.3176
s,0.1316,268.7413,268.6096
u,0.0696,268.9254,268.8557
b,0.0806,269.1579,269.0773
i,0.1625,269.4601,269.2976
o,0.0911,269.5211,269.43
space,0.0753,269.9928,269.9174
a,0.1611,270.4884,270.3272
l,0.0795,270.5109,270.4314
space,0.0605,270.6886,270.6281
n,0.0856,270.9052,270.8196
i,0.0608,271.0314,270.9706
ntilde,0.1004,271.4116,271.3112
o,0.1452,271.66,271.5148
space,0.065,272.4754,272.4104
l,0.0823,272.8878,272.8055
space,0.0716,273.0862,273.0146
b,0.0889,273.3226,273.2337
u,0.0706,273.4429,273.3723
r,0.1062,273.7888,273.6827
o,0.1357,274.4246,274.2889
space,0.1006,275.4848,275.3843
y,0.0836,275.8076,275.7239
space,0.0884,276.0294,275.941
c,0.1212,276.5864,276.4652
o,0.071,276.6867,276.6157
n,0.084,276.8936,276.8096
t,0.1006,277.3457,277.2451
i,0.0684,277.4115,277.3431
n,0.0972,277.5747,277.4775
u,0.0841,277.679,277.5949
a,0.1439,277.9661,277.8222
r,0.0728,278.0142,277.9414
i,0.0309,278.2734,278.2426
o,0.0743,278.2856,278.2113
n,0.0737,278.4982,278.4245
BackSpace,0.0838,279.1491,279.0653
BackSpace,0.0846,279.3572,279.2726
n,0.0729,280.3965,280.3236
space,0.0831,280.5949,280.5119
v,0.0863,280.9126,280.8263
i,0.0757,280.9969,280.9212
a,0.1334,281.3476,281.2142
j,0.07,281.4209,281.3509
e,0.1849,282.0262,281.8413
period,0.0835,284.4111,284.3276
space,0.1085,284.7214,284.6129
Return,0.1087,284.9122,284.8034
Return,0.1294,285.465,285.3356
space,0.0938,286.0343,285.9406
l,0.0731,287.721,287.6479
space,0.0701,288.0413,287.9712
l,0.0645,288.4735,288.4089
l,0.0716,288.6215,288.5499
e,0.0908,288.8268,288.736
g,0.0878,288.9445,288.8567
a,0.1412,289.3027,289.1615
r,0.0708,289.3714,289.3007
space,0.0863,290.2349,290.1486
a,0.1424,292.0645,291.9221
space,0.0772,292.1604,292.0832
o,0.0728,292.3799,292.3071
t,0.1039,292.6939,292.59
r,0.091,292.7509,292.66
a,0.149,292.9738,292.8249
space,0.0874,293.1623,293.0749
a,0.1791,293.5357,293.3565
ntilde,0.0706,293.6714,293.6009
BackSpace,0.1038,294.4265,294.3228
l,0.0834,294.6922,294.6088
d,0.107,295.0208,294.9137
e,0.1129,295.3397,295.2268
a,0.1268,296.7612,296.6345
comma,0.1401,297.6023,297.4622
space,0.0823,297.7183,297.636
l,0.083,298.0908,298.0078
a,0.1539,298.3296,298.1757
space,0.0782,298.36,298.2818
g,0.0729,298.6122,298.5393
e,0.161,298.9396,298.7785
n,0.0788,298.9801,298.9013
t,0.0832,299.1763,299.0932
e,0.1454,299.4552,299.3098
space,0.0777,299.6705,299.5927
e,0.118,300.0858,299.9678
x,0.0928,300.4115,300.3187
c,0.1134,300.9605,300.8471
l,0.0733,301.1071,301.0337
a,0.1783,301.4818,301.3035
o,0.0775,301.656,301.5786
space,0.0876,303.6126,303.5251
e,0.0879,303.9775,303.8897
s,0.096,304.2394,304.1434
c,0.0724,304.4353,304.363
a,0.0906,304.6146,304.524
n,0.0784,304.7305,304.6521
d,0.0824,304.9794,304.897
l,0.1121,305.4124,305.3003
i,0.0699,305.5314,305.4614
z,0.1407,305.8849,305.7441
a,0.1428,306.1788,306.0361
d,0.1206,306.5374,306.4168
Up,0.1009,307.7719,307.671
BackSpace,0.1052,311.7988,311.6936
BackSpace,0.1138,312.9538,312.8401
Delete,0.0451,314.6013,314.5562
space,0.079,318.8352,318.7562
l,0.0751,319.0975,319.0224
l,0.0864,319.2579,319.1715
BackSpace,0.0704,319.7888,319.7183
BackSpace,0.0665,319.9423,319.8757
BackSpace,0.061,320.0984,320.0374
BackSpace,0.0705,320.2517,320.1812
l,0.0687,320.8081,320.7394
space,0.0653,321.0168,320.9515
l,0.0617,321.1654,321.1037
l,0.0757,321.3038,321.2282
e,0.0885,321.4958,321.4073
g,0.0916,321.6192,321.5275
a,0.069,321.8887,321.8198
r,0.1057,322.0896,321.9839
space,0.0954,322.962,322.8666
space,0.0732,324.3588,324.2856
o,0.066,324.5297,324.4637
t,0.1214,324.855,324.7336
r,0.0755,324.8817,324.8061
a,0.157,325.1269,324.9699
space,0.0845,325.2231,325.1386
a,0.1016,325.4764,325.3747
l,0.0837,325.5623,325.4787
d,0.0837,325.7998,325.716
e,0.0958,326.0311,325.9352
a,0.1872,326.7522,326.565
comma,0.0894,327.3953,327.3058
space,0.0806,327.5057,327.4251
l,0.0782,327.6688,327.5905
a,0.1499,327.8938,327.7439
space,0.0789,327.9493,327.8704
g,0.075,328.1524,328.0774
e,0.1051,328.4604,328.3553
n,0.0745,328.5181,328.4437
