Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
d,0.1427,201.827,201.6843
e,0.1624,202.1944,202.032
space,0.1371,202.5062,202.3691
v,0.1545,204.8257,204.6711
e,0.2552,205.7884,205.5332
r,0.1315,206.0751,205.9436
d,0.2021,206.4741,206.272
a,0.2153,207.1216,206.9062
s,0.0589,207.5628,207.5039
d,0.1801,207.6771,207.497
space,0.2349,208.5936,208.3587
d,0.2036,209.9005,209.6969
i,0.1617,210.4894,210.3277
o,0.2199,210.9641,210.7442
m,0.1535,211.422,211.2685
u,0.1502,212.7589,212.6088
n,0.1318,213.5971,213.4653
g,0.1885,216.0761,215.8876
r,0.1099,216.5397,216.4298
a,0.1751,217.2739,217.0988
n,0.2067,217.8491,217.6424
space,0.2068,218.4877,218.2809
s,0.185,219.464,219.279
s,0.0417,219.5359,219.4942
a,0.1943,219.8859,219.6916
ntilde,0.1,220.252,220.1519
l,0.153,220.2917,220.1386
t,0.2117,220.9916,220.7799
o,0.2459,221.4105,221.1647
comma,0.2679,224.8769,224.609
space,0.2293,227.1702,226.9408
s,0.1239,229.3121,229.1882
e,0.2119,229.737,229.5251
space,0.1891,230.1274,229.9383
p,0.159,230.7059,230.5469
u,0.1137,231.3017,231.188
s,0.2288,231.7808,231.552
o,0.1473,232.0067,231.8595
space,0.1217,232.7283,232.6065
space,0.0517,232.8065,232.7548
d,0.2155,233.8332,233.6177
e,0.2548,234.2503,233.9955
space,0.1613,234.5985,234.4371
p,0.1483,235.1781,235.0298
o,0.0784,235.6163,235.5378
i,0.1913,235.6949,235.5036
e,0.2229,236.2054,235.9825
space,0.1732,236.9362,236.763
y,0.1517,238.0573,237.9056
space,0.1666,238.5995,238.4329
a,0.1991,241.047,240.8479
g,0.2178,241.6608,241.443
i,0.2099,242.0537,241.8438
t,0.1496,244.0618,243.9122
a,0.2073,244.8922,244.6849
n,0.1391,245.2244,245.0854
d,0.273,245.6872,245.4142
o,0.2076,245.9537,245.7461
space,0.1797,246.5571,246.3773
l,0.1957,247.6033,247.4076
o,0.1747,248.0141,247.8393
s,0.1924,248.4215,248.2291
space,0.1965,248.9383,248.7418
b,0.142,251.9688,251.8268
r,0.1384,252.6306,252.4922
a,0.1697,253.3371,253.1675
z,0.1881,253.762,253.5739
space,0.1633,255.2071,255.0438
g,0.1441,264.916,264.7719
r,0.1377,265.6218,265.4841
i,0.1355,266.281,266.1455
t,0.2255,266.8505,266.6249
[65105],0.18,268.7921,268.6121
o,0.2183,269.4705,269.2522
space,0.1694,271.1051,270.9357
c,0.2363,271.6983,271.462
o,0.1043,271.9942,271.8898
n,0.2152,272.6456,272.4304
space,0.1547,273.0459,272.8912
t,0.2181,276.2264,276.0083
o,0.172,276.6612,276.4892
d,0.2565,277.5216,277.2651
a,0.1118,278.7136,278.6018
s,0.1706,279.1328,278.9621
space,0.2006,279.5711,279.3705
s,0.2487,281.1575,280.9089
u,0.1295,281.7654,281.6359
space,0.1829,282.546,282.3631
f,0.1956,285.908,285.7124
u,0.173,286.4049,286.2318
e,0.1216,286.7361,286.6145
r,0.1336,287.0361,286.9025
z,0.1539,287.7216,287.5677
a,0.2004,288.137,287.9365
space,0.1906,289.2327,289.0422
colon,0.2469,293.7001,293.4532
Return,0.2788,294.965,294.6862
1,0.1719,300.2322,300.0603
Alt_L,0.1773,302.6024,302.4251
v,0.1363,303.2422,303.1058
e,0.1846,304.0695,303.8849
n,0.2054,304.9581,304.7527
i,0.1755,306.2519,306.0764
d,0.2661,306.6897,306.4235
space,0.2024,307.0401,306.8376
d,0.2332,309.5589,309.3257
i,0.1794,309.9259,309.7465
f,0.2104,310.3438,310.1334
u,0.111,310.7043,310.5934
n,0.1365,311.1366,311.0
t,0.1363,311.6362,311.4999
o,0.1666,312.1046,311.938
s,0.1674,312.5084,312.341
exclam,0.1549,315.5865,315.4317
Return,0.2058,318.5733,318.3675
e,0.1317,321.3713,321.2396
l,0.2507,322.8559,322.6052
space,0.2193,323.9449,323.7256
s,0.1177,324.8769,324.7592
a,0.2211,325.3694,325.1484
t,0.1335,326.0282,325.8946
r,0.1258,326.3505,326.2247
e,0.1605,326.7094,326.5489
space,0.1861,327.7516,327.5655
comma,0.2041,330.2355,330.0314
space,0.1702,330.7893,330.619
p,0.1664,331.9925,331.8261
a,0.1395,332.3993,332.2599
r,0.1329,332.8838,332.7509
a,0.2059,333.4429,333.237
space,0.1792,334.0691,333.8899
a,0.157,337.1975,337.0405
y,0.1074,337.9871,337.8798
u,0.0413,338.4333,338.392
u,0.1694,338.6655,338.4961
d,0.0894,339.8329,339.7435
a,0.1639,340.3894,340.2255
r,0.0901,340.887,340.7969
l,0.2254,342.4603,342.2349
e,0.3018,342.8687,342.567
comma,0.1891,344.8748,344.6857
space,0.2378,345.4658,345.228
d,0.1054,347.3723,347.2669
e,0.0836,347.7051,347.6215
r,0.1185,348.0383,347.9198
r,0.1796,348.4877,348.3081
b,0.1687,349.8877,349.7191
[65105],0.1207,351.7711,351.6503
o,0.149,352.2728,352.1238
space,0.2198,354.4978,354.278
e,0.1396,356.2056,356.0661
l,0.18,356.8693,356.6892
space,0.172,357.3664,357.1943
c,0.1716,357.8677,357.6961
o,0.2153,359.244,359.0287
n,0.124,359.8274,359.7034
f,0.1142,360.7647,360.6505
e,0.1276,361.1525,361.0249
s,0.1362,361.5931,361.4569
o,0.1369,362.1453,362.0084
n,0.1361,363.0875,362.9513
a,0.172,363.5329,363.3609
r,0.2223,364.1248,363.9025
i,0.1345,364.4075,364.273
o,0.1705,364.8998,364.7293
space,0.1864,366.9929,366.8065
h,0.1615,368.1573,367.9958
a,0.1514,368.4709,368.3196
c,0.2183,369.1778,368.9595
i,0.1764,369.5926,369.4163
e,0.202,370.0031,369.8011
n,0.1267,370.3329,370.2062
d,0.2632,370.8093,370.5462
p,0.061,371.0049,370.9439
o,0.1839,371.0748,370.8909
space,0.2092,371.8709,371.6617
m,0.1546,372.799,372.6445
u,0.141,373.3273,373.1863
c,0.2098,373.9756,373.7658
h,0.1258,374.2898,374.164
o,0.1882,374.8225,374.6343
space,0.1492,375.4735,375.3243
r,0.1878,377.7211,377.5333
u,0.122,378.2734,378.1514
i,0.152,378.6223,378.4702
d,0.179,379.0422,378.8632
o,0.1587,379.3719,379.2132
space,0.1679,380.106,379.9381
y,0.1397,381.1595,381.0198
space,0.1549,381.656,381.5011
g,0.132,382.2535,382.1215
r,0.131,382.8229,382.6919
i,0.1571,383.3954,383.2383
t,0.1037,383.9956,383.8919
a,0.2015,385.4352,385.2337
n,0.1229,386.0599,385.937
d,0.1526,386.4606,386.308
o,0.2247,386.9724,386.7477
space,0.1925,387.9402,387.7477
t,0.136,389.5234,389.3874
a,0.2274,390.2525,390.0251
m,0.2327,390.8735,390.6407
b,0.1782,392.0273,391.8491
i,0.1291,392.5582,392.4291
e,0.1786,393.157,392.9783
n,0.1875,393.6197,393.4322
colon,0.2855,396.5402,396.2547
Return,0.1946,399.0635,398.8689
minus,0.2071,401.8312,401.6241
exclam,0.2121,404.3555,404.1434
space,0.1105,406.4844,406.374
a,0.1924,407.3106,407.1182
l,0.1368,407.7667,407.6298
l,0.1132,408.055,407.9418
a,0.2632,409.9072,409.644
Alt_L,0.1925,410.664,410.4715
v,0.1606,411.445,411.2844
a,0.1843,412.1845,412.0002
m,0.1294,412.5115,412.3821
o,0.1273,412.8848,412.7575
s,0.2865,413.4391,413.1526
space,0.1832,413.9823,413.7991
t,0.1882,415.6205,415.4323
o,0.1392,415.9245,415.7853
d,0.1963,416.4048,416.2085
o,0.2577,417.9372,417.6795
s,0.2542,418.5116,418.2575
space,0.1666,419.002,418.8353
j,0.159,421.3172,421.1582
u,0.094,421.6546,421.5605
n,0.1266,422.0494,421.9228
t,0.1529,422.9064,422.7536
o,0.1475,423.306,423.1585
s,0.1862,423.8541,423.6679
Shift_L,0.1381,425.4034,425.2653
exclam,0.2152,426.7329,426.5178
Return,0.2276,429.1108,428.8832
a,0.151,432.1193,431.9683
n,0.1499,432.8001,432.6502
t,0.1578,433.2548,433.0969
e,0.1654,433.6876,433.5222
space,0.1832,434.2781,434.0949
s,0.1963,436.447,436.2507
e,0.1525,437.0788,436.9263
m,0.125,437.6573,437.5323
m,0.1444,438.3303,438.1859
e,0.2942,438.5944,438.3001
j,0.2049,440.3014,440.0965
a,0.1697,440.9416,440.7719
n,0.1431,441.5075,441.3644
t,0.0845,442.0145,441.93
e,0.2209,442.5152,442.2943
space,0.2121,443.093,442.8808
a,0.1848,445.4338,445.2491
p,0.1892,448.0558,447.8665
a,0.2019,448.6328,448.4309
r,0.1794,449.1325,448.9532
i,0.1416,449.528,449.3863
c,0.1712,450.0437,449.8725
i,0.1462,450.3634,450.2172
o,0.1318,450.7456,450.6138
n,0.1977,451.5039,451.3062
e,0.1536,451.7589,451.6053
s,0.2098,452.7754,452.5656
space,0.2073,453.3578,453.1506
l,0.0797,454.423,454.3434
o,0.1769,454.8543,454.6774
s,0.2988,455.2704,454.9716
space,0.1742,455.7821,455.6078
b,0.1194,456.9815,456.8621
a,0.1751,457.6279,457.4528
n,0.1966,458.6084,458.4118
d,0.1717,459.0799,458.9082
i,0.1366,459.5969,459.4603
d,0.1847,460.1408,459.9561
o,0.1617,460.5166,460.3548
space,0.1408,461.5904,461.4496
h,0.1002,462.8562,462.756
u,0.157,463.2555,463.0985
y,0.1361,463.6583,463.5222
e,0.1717,464.3826,464.2109
r,0.1629,464.7388,464.5759
o,0.1545,465.3807,465.2262
n,0.2024,466.2752,466.0728
space,0.1413,466.8099,466.6686
d,0.096,468.6812,468.5853
e,0.1316,469.0338,468.9022
s,0.1921,469.472,469.2799
p,0.1718,471.4638,471.292
a,0.153,471.8217,471.6687
v,0.252,472.6001,472.3481
o,0.1442,473.3293,473.1852
r,0.1457,473.856,473.7102
i,0.1128,474.4078,474.2951
d,0.1873,475.5582,475.3709
o,0.1616,476.0277,475.8661
s,0.2247,476.3773,476.1526
y,0.1918,479.0872,478.8955
space,0.1741,479.617,479.4429
n,0.1505,481.6957,481.5452
o,0.2153,482.2578,482.0425
space,0.2282,482.8329,482.6047
[65104],0.106,484.7271,484.6211
p,0.1499,484.7498,484.5999
a,0.1846,485.281,485.0964
r,0.1536,485.7494,485.5958
a,0.1494,486.3095,486.1601
r,0.1843,487.0039,486.8195
o,0.0925,487.3549,487.2624
n,0.1794,488.2217,488.0424
space,0.1923,488.807,488.6147
h,0.1516,489.8671,489.7156
a,0.1973,490.3234,490.1261
s,0.1853,490.5904,490.4052
t,0.1492,491.2061,491.0568
a,0.2684,492.4469,492.1786
space,0.238,493.1745,492.9366
l,0.1685,494.103,493.9345
e,0.1699,495.1782,495.0083
g,0.1329,496.2867,496.1538
mouse_left,0.0999,496.6025,496.5026
a,0.1851,496.9924,496.8073
space,0.2325,498.1416,497.9091
a,0.2645,499.6077,499.3433
space,0.256,499.9432,499.6872
l,0.1317,502.0979,501.9662
o,0.2811,502.6377,502.3566
space,0.2371,503.2117,502.9746
m,0.1446,504.0661,503.9215
a,0.2635,505.086,504.8225
BackSpace,0.2102,507.2562,507.046
[65105],0.2023,507.7843,507.582
a,0.2329,508.1763,507.9434
s,0.2991,508.6781,508.379
space,0.2505,509.469,509.2185
p,0.2291,512.8889,512.6598
r,0.1845,513.3615,513.177
o,0.0804,513.6458,513.5654
f,0.1977,514.2428,514.0451
u,0.0657,514.6202,514.5545
n,0.1366,515.0429,514.9062
d,0.2285,515.5875,515.359
o,0.159,515.856,515.6969
d,0.0616,517.0427,516.9811
e,0.1541,517.4177,517.2636
l,0.1667,518.1174,517.9507
space,0.2243,518.7024,518.4781
b,0.2228,519.968,519.7452
o,0.1509,520.3865,520.2355
s,0.1307,520.9207,520.79
q,0.1849,521.6434,521.4585
i,0.1086,522.1902,522.0816
u,0.1802,522.2743,522.0941
e,0.2649,522.7061,522.4412
space,0.2666,524.513,524.2465
a,0.2105,527.2354,527.0249
l,0.1317,527.7418,527.6101
l,0.22,528.1673,527.9473
[65105],0.1574,529.9155,529.7581
o,0.1974,530.4674,530.2699
i,0.1847,530.5379,530.3532
comma,0.1493,532.4525,532.3032
space,0.2242,532.8751,532.6509
a,0.1748,534.1137,533.9389
l,0.1368,534.5953,534.4585
space,0.212,535.1674,534.9554
a,0.1548,536.7676,536.6128
c,0.1545,537.2943,537.1398
o,0.2647,538.2995,538.0347
r,0.1506,538.6034,538.4528
d,0.1315,538.9889,538.8574
a,0.1965,539.5099,539.3134
r,0.1489,540.346,540.1971
s,0.1699,540.8579,540.6881
e,0.1881,541.3388,541.1507
space,0.268,542.5151,542.2471
d,0.1107,548.7669,548.6562
e,0.1806,549.1283,548.9477
l,0.2231,549.6284,549.4053
space,0.1891,550.33,550.1409
r,0.1139,551.4293,551.3154
t,0.1356,551.4465,551.3109
e,0.1054,551.9599,551.8545
s,0.1988,552.6894,552.4907
o,0.2734,553.5613,553.2879
r,0.1151,553.9458,553.8307
o,0.2115,554.7461,554.5346
space,0.2058,555.5497,555.3439
q,0.1797,556.7247,556.5451
u,0.1851,557.308,557.1229
e,0.2502,557.71,557.4597
space,0.2074,558.3076,558.1002
h,0.199,561.686,561.487
a,0.1542,562.1086,561.9544
b,0.208,562.8087,562.6007
