Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
r,0.0952,56.4519,56.3567
e,0.1121,56.7504,56.6383
space,0.1939,57.4469,57.253
h,0.1323,58.5761,58.4437
e,0.1019,58.7001,58.5983
space,0.1365,58.9305,58.794
g,0.1813,59.4477,59.2665
a,0.1079,59.5309,59.423
s,0.0881,59.7644,59.6763
t,0.154,60.3326,60.1786
a,0.1176,60.4445,60.3269
d,0.0995,60.9093,60.8098
o,0.1569,61.3201,61.1632
space,0.1746,61.7586,61.584
t,0.1108,62.4881,62.3773
o,0.1372,62.771,62.6338
d,0.1361,63.0998,62.9637
o,0.1086,63.2186,63.1099
space,0.1894,63.5293,63.3399
m,0.1113,64.1146,64.0033
i,0.1543,64.5331,64.3788
space,0.1392,64.7258,64.5866
d,0.1286,65.1002,64.9716
i,0.0988,65.3318,65.233
n,0.1506,65.7389,65.5883
e,0.0962,65.8307,65.7345
r,0.1189,66.1504,66.0315
o,0.1489,66.6527,66.5038
space,0.1583,68.073,67.9147
y,0.1042,68.8543,68.7501
space,0.1061,68.9931,68.8871
s,0.0978,69.361,69.2632
o,0.0602,69.5637,69.5035
l,0.0664,69.7693,69.7029
o,0.088,70.0247,69.9367
space,0.1623,70.6293,70.467
m,0.1089,71.993,71.8841
e,0.0662,72.2005,72.1343
space,0.1274,72.3971,72.2696
q,0.0971,72.7489,72.6518
u,0.1545,73.1574,73.0029
e,0.0713,73.2481,73.1768
d,0.094,73.4818,73.3878
a,0.1663,73.9289,73.7626
space,0.1008,75.0357,74.9349
m,0.1727,75.4776,75.3049
e,0.0935,75.6396,75.5461
d,0.1405,75.9163,75.7759
i,0.0826,76.0798,75.9973
o,0.1103,76.3221,76.2118
space,0.1147,76.6417,76.527
r,0.0842,76.9556,76.8714
e,0.0967,77.1583,77.0616
a,0.1508,77.5527,77.4019
l,0.0779,77.7156,77.6378
quotedbl,0.1195,79.4938,79.3743
Return,0.1456,81.357,81.2114
D,0.1181,82.5454,82.4273
e,0.0806,82.8043,82.7237
l,0.0915,83.1977,83.1062
space,0.1444,83.423,83.2786
e,0.1491,83.6963,83.5472
n,0.0979,84.1248,84.0269
f,0.1139,84.4117,84.2978
a,0.0968,84.7391,84.6423
d,0.0985,85.0275,84.929
o,0.1332,85.2808,85.1476
space,0.1722,85.8244,85.6523
l,0.1012,88.0597,87.9585
e,0.0931,88.2488,88.1557
space,0.094,88.5698,88.4758
e,0.1414,88.7864,88.645
m,0.0738,88.9011,88.8273
p,0.1973,89.4282,89.231
e,0.0819,89.4756,89.3937
z,0.1275,89.8984,89.7709
o,0.1398,90.306,90.1661
space,0.206,90.7096,90.5035
a,0.0983,91.2382,91.1399
space,0.1198,91.5941,91.4743
d,0.1198,91.8264,91.7066
o,0.0759,92.0555,91.9796
l,0.1318,92.339,92.2072
e,0.1011,92.4803,92.3791
r,0.154,92.8377,92.6836
space,0.1577,93.1106,92.9529
u,0.0812,93.904,93.8228
n,0.1246,94.1869,94.0623
a,0.1315,94.3485,94.2169
space,0.0885,94.5188,94.4303
m,0.1015,94.8333,94.7318
u,0.0834,95.2039,95.1205
e,0.11,95.4672,95.3572
l,0.0939,95.7669,95.673
a,0.0991,96.2963,96.1972
space,0.1503,96.8771,96.7267
y,0.1013,97.8221,97.7208
space,0.1094,98.0529,97.9435
c,0.1587,98.531,98.3723
o,0.0746,98.6818,98.6072
n,0.0758,98.9986,98.9228
space,0.1252,99.2299,99.1048
e,0.1393,99.5153,99.376
space,0.1785,101.0355,100.8571
d,0.1471,101.4731,101.326
o,0.0517,101.6992,101.6475
l,0.0801,101.959,101.8789
o,0.1432,102.2877,102.1445
r,0.15,102.5029,102.3529
space,0.1731,102.7393,102.5662
y,0.198,103.5015,103.3035
space,0.1844,103.6814,103.497
e,0.1282,103.896,103.7677
l,0.0921,104.3085,104.2164
space,0.1244,104.4808,104.3564
h,0.086,104.9825,104.8965
a,0.1265,105.2249,105.0984
m,0.1168,105.6104,105.4936
b,0.1144,106.085,105.9705
r,0.0734,106.2676,106.1942
e,0.096,106.5234,106.4274
space,0.1841,107.1311,106.947
q,0.1252,107.8307,107.7056
u,0.117,108.345,108.2279
e,0.1074,108.4993,108.3919
space,0.1453,108.6583,108.513
t,0.0844,109.2477,109.1632
e,0.1068,109.5181,109.4113
n,0.0836,109.8203,109.7366
i,0.1366,110.1903,110.0537
a,0.1319,110.326,110.1941
space,0.1496,110.8516,110.702
n,0.109,111.8942,111.7852
o,0.1059,112.0664,111.9604
space,0.0831,112.2943,112.2112
s,0.0862,112.51,112.4238
a,0.097,112.7431,112.6461
b,0.1191,113.3136,113.1945
i,0.1702,113.6051,113.4349
a,0.1321,113.9348,113.8027
space,0.1366,115.3749,115.2384
q,0.1114,115.9831,115.8717
u,0.19,116.4702,116.2802
e,0.0927,116.5928,116.5
space,0.1291,116.7435,116.6144
h,0.1601,117.3517,117.1916
a,0.0957,117.424,117.3282
c,0.0867,117.7114,117.6247
e,0.0813,117.992,117.9107
r,0.111,118.264,118.153
comma,0.1219,119.5058,119.3839
space,0.1679,119.7521,119.5842
p,0.0758,119.9949,119.919
o,0.1181,120.263,120.1449
r,0.1013,120.4973,120.396
q,0.0967,120.8575,120.7608
u,0.1396,121.1594,121.0198
e,0.0699,121.2554,121.1855
space,0.122,121.4429,121.3209
p,0.1398,122.2063,122.0665
e,0.0784,122.378,122.2996
n,0.0964,122.8494,122.7529
s,0.093,123.0668,122.9738
a,0.079,123.3003,123.2213
b,0.1969,124.0548,123.8579
a,0.1423,124.2605,124.1182
colon,0.1947,127.3652,127.1705
space,0.1689,127.5669,127.398
quotedbl,0.1738,128.6731,128.4993
S,0.1142,129.938,129.8238
i,0.1059,130.5287,130.4228
space,0.1205,130.8584,130.7379
m,0.1117,131.0462,130.9345
e,0.0861,131.2327,131.1466
space,0.1569,131.5294,131.3725
s,0.0986,131.6852,131.5866
a,0.0907,131.9019,131.8112
c,0.1297,132.2757,132.146
space,0.1984,133.0132,132.8148
l,0.1186,133.9097,133.7911
a,0.124,134.1002,133.9762
space,0.0918,134.4067,134.315
m,0.0963,134.7237,134.6274
u,0.1221,135.1573,135.0352
e,0.1241,135.3825,135.2584
l,0.1723,136.1788,136.0064
a,0.1804,136.4596,136.2792
space,0.1393,137.3371,137.1977
y,0.096,138.0363,137.9403
space,0.1622,138.2876,138.1254
p,0.1362,138.8905,138.7542
a,0.096,139.0319,138.9359
g,0.0883,139.4956,139.4074
o,0.1624,139.9116,139.7491
space,0.1908,140.4373,140.2465
c,0.1293,141.4291,141.2999
o,0.0839,141.654,141.57
n,0.1118,142.0465,141.9347
space,0.1174,142.2725,142.1551
e,0.0502,142.4635,142.4133
s,0.083,142.7194,142.6364
t,0.0769,143.0701,142.9933
e,0.1188,143.3738,143.255
space,0.1223,143.5847,143.4624
m,0.1145,143.8838,143.7693
e,0.1187,144.2051,144.0864
d,0.1272,144.674,144.5468
i,0.0758,144.8992,144.8234
o,0.1111,145.14,145.0289
space,0.1189,145.3482,145.2293
r,0.084,145.6427,145.5587
e,0.0796,145.8602,145.7806
a,0.1274,146.2556,146.1282
l,0.1675,146.6682,146.5007
comma,0.1183,148.418,148.2997
space,0.1726,148.8383,148.6657
q,0.1317,150.028,149.8963
i,0.0668,150.449,150.3822
u,0.1006,150.4745,150.3739
e,0.0943,150.6013,150.5071
d,0.1315,150.915,150.7834
a,0.0965,151.2497,151.1532
r,0.0882,151.615,151.5268
e,0.1108,151.8403,151.7295
space,0.1317,152.0304,151.8987
m,0.0869,152.3551,152.2682
u,0.1393,152.8644,152.725
e,0.0916,152.9479,152.8563
r,0.0497,153.2127,153.163
t,0.1028,153.5004,153.3977
o,0.0978,154.0486,153.9508
space,0.1164,154.1869,154.0704
d,0.1091,154.4328,154.3236
e,0.0476,154.6326,154.585
space,0.1465,154.9315,154.785
h,0.1142,155.464,155.3498
a,0.1371,155.8825,155.7454
m,0.136,156.1198,155.9839
b,0.199,156.6532,156.4542
r,0.0668,156.7533,156.6865
e,0.1316,157.0344,156.9028
period,0.0782,158.9511,158.8729
space,0.1264,159.136,159.0096
i,0.0882,160.8036,160.7155
space,0.0873,161.2249,161.1376
m,0.1367,161.6477,161.511
e,0.1543,161.9335,161.7792
space,0.097,163.6778,163.5809
c,0.1498,164.3418,164.192
o,0.0689,164.6004,164.5315
m,0.0666,164.9275,164.8609
p,0.0982,165.368,165.2698
r,0.1044,165.5736,165.4692
o,0.1019,165.7862,165.6843
space,0.131,166.0019,165.871
a,0.1179,166.4349,166.3169
l,0.1193,166.6656,166.5463
g,0.1591,167.1591,167.0001
space,0.1573,168.153,167.9958
d,0.07,168.9718,168.9019
e,0.0615,169.1645,169.1029
space,0.1197,169.3671,169.2474
c,0.1441,169.7641,169.6199
o,0.0862,169.9193,169.8332
m,0.1139,170.2711,170.1573
e,0.0999,170.4135,170.3135
r,0.1371,170.733,170.5958
space,0.1798,171.3917,171.2118
c,0.1293,172.2352,172.1059
o,0.0755,172.4502,172.3747
n,0.1274,172.8179,172.6905
space,0.1877,173.0787,172.8911
e,0.1421,173.3014,173.1593
l,0.1623,173.644,173.4817
space,0.1995,173.9598,173.7602
m,0.0792,175.3108,175.2315
e,0.0781,175.5205,175.4424
d,0.1235,175.7809,175.6574
i,0.056,176.0173,175.9613
o,0.0788,176.2154,176.1367
space,0.1193,176.459,176.3396
r,0.097,176.8065,176.7094
e,0.0794,177.0188,176.9394
a,0.119,177.3983,177.2792
l,0.1,178.4432,178.3432
comma,0.114,179.2787,179.1647
space,0.1147,179.4491,179.3343
m,0.093,179.8281,179.7351
e,0.1053,180.0407,179.9354
space,0.1244,180.2186,180.0942
d,0.1231,180.4291,180.306
o,0.098,180.7236,180.6255
l,0.1646,181.3571,181.1925
e,0.1029,181.4319,181.3291
r,0.0764,181.6531,181.5767
a,0.1526,182.1927,182.0401
space,0.1467,182.9235,182.7768
l,0.164,184.0728,183.9088
a,0.1129,184.1786,184.0657
space,0.1077,184.3776,184.2699
m,0.0736,184.6112,184.5376
u,0.0728,185.0789,185.0061
e,0.1077,185.2695,185.1618
l,0.0862,185.7713,185.6851
a,0.1066,185.9963,185.8898
quotedbl,0.0889,188.1018,188.0129
Return,0.0744,190.5603,190.4859
E,0.0639,191.3686,191.3048
s,0.0983,191.6555,191.5572
t,0.074,192.0008,191.9268
a,0.1047,192.3522,192.2475
b,0.1309,192.8478,192.7169
a,0.1359,192.9797,192.8438
space,0.1622,193.6394,193.4773
p,0.1889,194.4744,194.2855
e,0.0978,194.5886,194.4908
n,0.172,195.578,195.406
s,0.0935,195.6834,195.5899
a,0.0982,195.9188,195.8206
n,0.0961,196.2268,196.1306
d,0.1011,196.4263,196.3252
o,0.1563,196.8163,196.66
space,0.1844,197.1712,196.9868
l,0.0841,198.538,198.4539
o,0.1127,198.8802,198.7675
space,0.1084,199.0023,198.8938
q,0.0969,199.3817,199.2848
u,0.1697,199.8477,199.678
e,0.1366,200.0581,199.9215
space,0.197,200.4788,200.2818
i,0.0839,201.5661,201.4822
b,0.1216,202.1063,201.9847
a,0.1474,202.2831,202.1357
space,0.1856,202.7804,202.5947
a,0.1368,204.6218,204.4851
space,0.0839,204.7928,204.7089
h,0.1017,205.2743,205.1726
a,0.1194,205.3893,205.2699
c,0.0964,205.9325,205.8361
e,0.0841,206.2467,206.1625
r,0.0847,206.4762,206.3915
space,0.1496,206.8046,206.655
c,0.1215,208.4326,208.3111
u,0.1141,208.9558,208.8417
a,0.1234,209.1727,209.0493
n,0.1014,209.4622,209.3608
d,0.1547,209.8292,209.6745
o,0.1785,210.1998,210.0214
space,0.1774,210.6591,210.4816
comma,0.1163,211.9216,211.8053
space,0.1196,212.0365,211.9169
s,0.1159,212.4115,212.2956
i,0.067,212.6449,212.5779
n,0.0888,212.9718,212.883
d,0.0991,213.1582,213.0591
BackSpace,0.1048,213.9044,213.7997
space,0.1201,214.0971,213.977
d,0.0921,214.3494,214.2574
a,0.1104,214.6342,214.5239
r,0.0655,214.9694,214.9039
s,0.0843,215.2619,215.1777
e,0.0635,215.4848,215.4213
space,0.0962,215.7272,215.631
c,0.1272,216.2717,216.1445
u,0.1057,216.6518,216.5461
e,0.0729,216.7647,216.6918
n,0.1057,217.0139,216.9082
t,0.0915,217.2016,217.1101
a,0.1466,217.6956,217.549
comma,0.0702,219.5144,219.4441
space,0.088,219.8361,219.7481
s,0.1096,219.9782,219.8686
e,0.0625,220.181,220.1185
space,0.0862,220.3606,220.2744
f,0.1265,220.5834,220.457
u,0.132,221.1143,220.9823
e,0.1143,221.2705,221.1562
space,0.182,221.6007,221.4187
a,0.105,222.6876,222.5826
r,0.0555,223.4042,223.3488
r,0.0717,223.5828,223.5111
i,0.0706,223.8344,223.7638
m,0.106,224.1636,224.0576
a,0.1142,224.2951,224.1808
n,0.1105,224.4952,224.3846
d,0.113,224.7084,224.5955
o,0.1231,225.0325,224.9093
space,0.1239,225.4465,225.3226
a,0.1402,225.9122,225.7719
l,0.1232,226.1832,226.06
space,0.1267,226.3786,226.2519
e,0.0852,226.6534,226.5682
s,0.1046,226.9068,226.8021
c,0.1058,227.2342,227.1283
a,0.1138,227.5712,227.4573
p,0.1521,227.9467,227.7946
a,0.0936,228.01,227.9164
r,0.1216,228.4056,228.284
a,0.0938,228.7848,228.691
t,0.0877,229.1676,229.0799
e,0.0958,229.4287,229.3328
space,0.1319,229.6589,229.5269
d,0.0963,231.3438,231.2475
e,0.078,231.5539,231.4759
space,0.1463,231.7712,231.6249
u,0.079,232.231,232.152
n,0.1218,232.5908,232.4691
a,0.1194,232.7267,232.6073
space,0.1012,232.9269,232.8258
p,0.2128,233.5753,233.3625
a,0.1125,233.6354,233.5229
s,0.0837,233.9252,233.8415
t,0.0659,234.3131,234.2472
e,0.0961,234.6013,234.5052
l,0.1668,234.9385,234.7718
e,0.1088,234.9865,234.8777
r,0.1089,235.2299,235.121
i,0.1821,235.6219,235.4398
a,0.1356,237.4152,237.2796
space,0.0983,238.5184,238.4201
d,0.0888,238.8726,238.7838
o,0.0704,239.0658,238.9955
n,0.1043,239.3978,239.2935
d,0.0968,239.5929,239.4961
e,0.0608,239.8004,239.7396
space,0.1007,240.8852,240.7845
l,0.0731,241.2799,241.2068
o,0.106,241.5082,241.4022
s,0.1444,241.8347,241.6902
space,0.0957,242.1395,242.0437
o,0.1043,242.6538,242.5495
j,0.1109,243.3234,243.2125
o,0.1022,243.4741,243.372
s,0.1674,243.9232,243.7558
space,0.1107,244.8756,244.7649
s,0.0944,245.4791,245.3847
e,0.1073,245.7522,245.6449
space,0.0934,245.9169,245.8236
l,0.1357,246.2884,246.1527
e,0.131,246.4603,246.3293
space,0.1369,246.6837,246.5468
i,0.0834,247.1015,247.0181
b,0.1193,247.6775,247.5582
a,0.1574,247.8761,247.7186
n,0.1757,248.5426,248.3669
space,0.149,248.903,248.7539
s,0.0958,249.3028,249.2071
BackSpace,0.1194,250.059,249.9396
d,0.0791,250.177,250.0979
e,0.0624,250.3892,250.3268
t,0.0659,250.6462,250.5803
r,0.0651,250.8358,250.7707
a,0.1099,251.2255,251.1156
s,0.0796,251.4503,251.3707
space,0.1092,251.8163,251.707
d,0.079,252.0056,251.9266
e,0.0604,252.2054,252.145
space,0.1318,252.4715,252.3397
l,0.0863,253.0038,252.9175
o,0.0997,253.2852,253.1855
s,0.172,253.5132,253.3412
space,0.1009,253.7388,253.638
p,0.1371,254.1946,254.0575
a,0.1017,254.3072,254.2055
s,0.0742,254.5189,254.4447
t,0.0882,254.8351,254.747
e,0.0949,255.0799,254.985
l,0.1181,255.3414,255.2233
e,0.0826,255.4458,255.3632
s,0.1139,255.7668,255.653
period,0.0803,256.2034,256.1232
Return,0.1019,257.2285,257.1266
V,0.104,258.771,258.667
i,0.0838,259.4528,259.369
n,0.0956,259.7603,259.6647
i,0.1083,260.1081,259.9998
e,0.1087,260.3458,260.2371
r,0.1233,260.6448,260.5215
o,0.0966,260.9495,260.8529
n,0.1008,261.4298,261.329
space,0.1188,262.2866,262.1678
a,0.1067,262.5319,262.4252
space,0.0696,262.6705,262.601
p,0.1742,263.2134,263.0392
a,0.0924,263.2804,263.1879
s,0.083,263.5271,263.4441
a,0.1007,263.7592,263.6585
r,0.1269,264.2516,264.1247
space,0.1392,264.7766,264.6374
p,0.0785,265.3206,265.2421
o,0.1135,265.5686,265.4551
r,0.1014,266.0276,265.9263
space,0.1266,266.3419,266.2153
a,0.1362,266.5512,266.415
l,0.0654,266.7487,266.6833
l,0.0708,266.9035,266.8327
i,0.1267,267.3852,267.2585
space,0.2048,267.9244,267.7196
d,0.1244,268.4589,268.3345
o,0.119,268.7117,268.5927
s,0.1286,268.8891,268.7605
space,0.1532,269.1344,268.9811
l,0.1835,269.4835,269.2999
a,0.0973,269.5493,269.452
c,0.0968,269.9148,269.8181
a,0.1009,270.2363,270.1354
y,0.0912,270.75,270.6588
o,0.1532,271.8443,271.691
s,0.1318,272.0976,271.9659
space,0.1364,272.8958,272.7593
q,0.0985,273.3787,273.2802
u,0.1393,273.8025,273.6631
e,0.1271,273.9795,273.8524
space,0.1461,274.2399,274.0938
l,0.1268,274.6329,274.5061
e,0.1277,274.8118,274.6841
space,0.1568,275.3423,275.1855
v,0.1236,276.5376,276.414
i,0.1538,276.9297,276.7759
e,0.1008,277.0079,276.9072
r,0.1099,277.2314,277.1215
o,0.1014,277.4035,277.3022
n,0.101,277.776,277.675
space,0.1662,278.0532,277.887
t,0.0913,278.7836,278.6923
a,0.1268,279.3356,279.2088
n,0.1112,281.3588,281.2477
space,0.1285,281.5871,281.4586
e,0.1183,281.9438,281.8255
m,0.0861,282.1389,282.0529
b,0.1364,282.9009,282.7646
o,0.0974,283.0985,283.0011
t,0.0837,283.4515,283.3677
a,0.1151,284.1511,284.036
d,0.1195,284.5043,284.3848
BackSpace,0.1271,286.6277,286.5006
BackSpace,0.1389,287.0906,286.9518
BackSpace,0.1112,287.6001,287.4889
b,0.126,288.598,288.472
a,0.1053,288.6992,288.5938
d,0.1292,289.0576,288.9284
o,0.1546,289.3872,289.2326
space,0.1367,290.3413,290.2046
c,0.1504,290.6631,290.5127
o,0.0835,290.8828,290.7992
n,0.132,291.2881,291.1562
t,0.1148,291.7522,291.6374
e,0.1573,292.3359,292.1786
m,0.1009,292.4978,292.3969
p,0.0758,292.835,292.7592
l,0.1282,293.0953,292.9671
a,0.1598,293.3813,293.2215
n,0.1537,293.7436,293.5899
d,0.1495,293.9691,293.8196
o,0.1236,294.3129,294.1893
space,0.1927,294.8982,294.7055
l,0.0961,295.3642,295.2681
o,0.1365,295.6625,295.5261
s,0.1666,295.8653,295.6986
space,0.1415,296.0401,295.8986
p,0.1623,296.3968,296.2346
a,0.1008,296.5251,296.4243
s,0.0891,296.7287,296.6396
t,0.1048,297.0892,296.9844
e,0.091,297.328,297.237
l,0.1133,297.5967,297.4834
e,0.0836,297.6929,297.6093
s,0.1018,298.0005,297.8987
space,0.1073,298.5187,298.4114
q,0.1454,299.9099,299.7645
u,0.1404,300.4467,300.3063
e,0.099,300.5588,300.4599
space,0.1154,300.7811,300.6657
p,0.1445,301.671,301.5266
a,0.133,301.9737,301.8407
r,0.1344,302.3416,302.2072
a,0.1325,302.578,302.4455
space,0.1618,302.9111,302.7493
b,0.0784,304.6903,304.612
u,0.1623,305.132,304.9697
r,0.1323,305.3983,305.266
l,0.1225,305.851,305.7285
a,0.1258,306.0847,305.9589
r,0.0699,306.4416,306.3717
s,0.1007,306.7351,306.6345
e,0.0656,306.9564,306.8908
space,0.1048,307.2716,307.1668
d,0.0914,307.3934,307.302
e,0.075,307.6597,307.5847
space,0.0841,307.7565,307.6724
e,0.1362,308.3207,308.1845
l,0.1213,308.5784,308.4571
space,0.1673,309.367,309.1997
l,0.1289,311.3511,311.2221
e,0.0881,311.4749,311.3868
space,0.1318,311.7583,311.6266
r,0.078,313.1394,313.0614
e,0.0689,313.3796,313.3106
q,0.0711,313.7326,313.6615
BackSpace,0.1085,316.6419,316.5333
g,0.119,317.4338,317.3148
u,0.0887,317.751,317.6622
n,0.1306,318.1181,317.9875
t,0.0929,318.3728,318.2799
a,0.1318,318.8441,318.7123
r,0.1114,319.2829,319.1715
o,0.0744,319.4499,319.3756
n,0.079,319.8071,319.7281
colon,0.1493,321.1305,320.9812
Return,0.1115,323.1109,322.9994
minus,0.1088,323.6196,323.5108
space,0.1185,323.9769,323.8583
V,0.1543,325.3471,325.1928
i,0.0796,325.9074,325.8278
l,0.0673,326.1813,326.1141
l,0.0796,326.3365,326.2568
a,0.1288,326.5819,326.4531
n,0.1271,326.993,326.8659
o,0.1742,327.6261,327.4519
period,0.0827,329.6866,329.604
space,0.1596,330.3509,330.1913
C,0.1316,333.2464,333.1148
u,0.109,333.8396,333.7306
a,0.1306,333.9913,333.8607
n,0.079,334.1759,334.0969
t,0.1299,334.5061,334.3762
o,0.1425,334.7208,334.5782
s,0.1247,334.9872,334.8625
space,0.1765,335.7823,335.6058
p,0.1196,337.3928,337.2732
a,0.1057,337.5538,337.4481
s,0.1055,337.7692,337.6637
t,0.1044,338.3301,338.2258
e,0.114,338.5169,338.4029
l,0.1244,338.8214,338.697
e,0.1185,338.9165,338.7979
s,0.114,339.538,339.424
space,0.1267,339.9279,339.8012
t,0.1312,340.3516,340.2205
e,0.1012,340.5172,340.416
space,0.093,340.6923,340.5993
c,0.1399,341.019,340.8791
o,0.0834,341.2953,341.2119
m,0.0805,341.5988,341.5183
e,0.2117,341.9121,341.7003
r,0.1382,342.0185,341.8803
i,0.1066,342.2116,342.105
a,0.1318,342.5282,342.3964
s,0.16,342.9179,342.7579
space,0.1373,343.6602,343.5229
d,0.1453,344.0825,343.9373
e,0.1971,344.3534,344.1564
space,0.1491,344.5311,344.382
u,0.0888,344.8479,344.7591
n,0.1079,345.1124,345.0045
a,0.1318,345.9126,345.7808
space,0.1795,346.2775,346.098
v,0.0834,346.5569,346.4735
e,0.109,346.8119,346.7029
z,0.1365,348.2269,348.0904
question,0.1748,349.8348,349.66
Return,0.0994,351.9643,351.8649
R,0.1052,353.4471,353.3419
e,0.1262,353.9438,353.8176
p,0.0784,354.2739,354.1955
o,0.1006,354.5497,354.4492
n,0.0966,355.1226,355.0259
c,0.1437,355.352,355.2083
BackSpace,0.0836,356.734,356.6504
d,0.1266,357.8439,357.7173
i,0.0708,357.9682,357.8974
o,0.1355,358.2826,358.1471
Return,0.1324,361.3817,361.2493
minus,0.1062,361.9187,361.8125
T,0.0828,363.1103,363.0275
e,0.1369,363.6203,363.4834
n,0.0762,364.0485,363.9723
g,0.1193,364.3037,364.1844
o,0.0966,364.481,364.3845
space,0.1135,365.3493,365.2358
t,0.1068,366.1074,366.0006
a,0.0886,366.2764,366.1878
n,0.0987,366.6642,366.5655
t,0.1186,367.135,367.0163
a,0.1291,367.2832,367.1541
space,0.1214,367.6284,367.507
h,0.1373,368.0691,367.9318
a,0.1399,368.2276,368.0876
n,0.0409,368.4295,368.3885
BackSpace,0.0795,369.1111,369.0316
m,0.0799,369.6132,369.5333
b,0.0827,370.0382,369.9555
r,0.1315,370.3403,370.2088
e,0.1347,370.533,370.3984
space,0.1243,372.4935,372.3692
q,0.1371,372.8276,372.6905
u,0.1702,373.2863,373.1161
e,0.1081,373.4217,373.3136
space,0.0638,373.7062,373.6424
m,0.0862,374.0051,373.9189
e,0.0938,374.1537,374.0599
space,0.0819,374.362,374.28
c,0.1326,374.6963,374.5637
o,0.0781,374.9405,374.8624
m,0.0808,375.2455,375.1647
e,0.0866,375.4042,375.3176
r,0.0766,375.6398,375.5632
i,0.1305,375.8784,375.7479
a,0.1425,376.2154,376.0728
space,0.1514,377.0424,376.891
q,0.1322,377.5369,377.4047
u,0.0766,377.8363,377.7596
i,0.0848,378.0391,377.9542
n,0.0661,378.3473,378.2812
i,0.1155,378.6451,378.5296
e,0.1519,378.9387,378.7868
n,0.0799,379.0503,378.9705
t,0.1261,379.3697,379.2437
o,0.1313,379.5068,379.3755
s,0.1423,379.9267,379.7844
mouse_left,0.0973,383.341,383.2437
mouse_left,0.2121,390.8684,390.6563
