Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
e,0.1271,269.5426,269.4155
BackSpace,0.1356,271.7741,271.6384
BackSpace,0.1238,272.1122,271.9885
e,0.1431,273.2442,273.101
r,0.1134,273.4404,273.327
a,0.1257,274.134,274.0084
m,0.1185,274.3431,274.2246
e,0.1437,274.6406,274.4969
n,0.1037,274.8549,274.7512
t,0.1131,275.4865,275.3734
e,0.1803,275.7906,275.6103
space,0.1307,275.9951,275.8644
l,0.1357,276.3069,276.1712
a,0.171,276.5762,276.4052
space,0.1109,276.8114,276.7005
c,0.1233,277.2888,277.1655
a,0.1438,277.7528,277.609
b,0.1111,278.3683,278.2573
e,0.1132,279.2709,279.1577
z,0.1001,279.8268,279.7267
a,0.1393,280.1268,279.9875
period,0.1667,283.9728,283.8061
space,0.098,286.9074,286.8094
a,0.1608,289.3445,289.1837
space,0.1006,289.8731,289.7724
p,0.1095,290.332,290.2226
r,0.1577,290.7329,290.5752
i,0.0908,291.0456,290.9547
n,0.1052,291.4205,291.3153
c,0.0999,291.7333,291.6333
e,0.1047,292.023,291.9182
s,0.0922,292.5616,292.4694
a,0.1485,292.8542,292.7057
space,0.1254,295.8648,295.7394
c,0.1139,296.5943,296.4804
a,0.1615,296.9851,296.8236
y,0.1094,299.0312,298.9218
acute,0.1087,300.525,300.4163
o,0.0886,300.9153,300.8267
BackSpace,0.1396,306.3336,306.194
BackSpace,0.1673,307.1785,307.0112
o,0.1173,311.1089,310.9916
BackSpace,0.1402,314.0364,313.8962
BackSpace,0.1097,314.3812,314.2715
o,0.1101,323.2036,323.0935
BackSpace,0.1266,325.3858,325.2592
BackSpace,0.1229,325.7807,325.6578
o,0.0768,326.8202,326.7434
space,0.1316,327.1839,327.0523
s,0.0573,327.8603,327.803
l,0.1091,328.1314,328.0223
space,0.1002,328.4419,328.3417
s,0.1534,329.002,328.8486
u,0.091,329.2519,329.1609
e,0.1659,329.6442,329.4783
l,0.0913,330.035,329.9437
o,0.0836,330.2856,330.202
space,0.2003,334.3077,334.1074
d,0.0957,335.4463,335.3506
e,0.1006,335.6753,335.5747
s,0.1105,336.1997,336.0892
m,0.1424,336.7791,336.6367
a,0.1868,337.0606,336.8738
y,0.1127,337.4128,337.3
a,0.1341,337.635,337.5009
d,0.1184,338.2019,338.0835
a,0.1722,338.5601,338.388
space,0.1484,341.8658,341.7174
c,0.1781,343.0428,342.8646
o,0.1062,343.242,343.1359
n,0.1071,343.5582,343.4511
space,0.1614,343.9123,343.7508
u,0.0973,344.2366,344.1393
n,0.1127,344.5467,344.434
space,0.1353,344.7761,344.6408
e,0.1476,345.1866,345.039
n,0.1256,345.7383,345.6126
o,0.1003,346.0221,345.9218
r,0.1354,346.776,346.6406
m,0.1228,347.4259,347.3031
e,0.1593,347.6935,347.5342
space,0.1214,347.9932,347.8718
c,0.1483,348.8087,348.6604
h,0.0943,349.0333,348.939
i,0.0879,349.34,349.2521
c,0.1536,350.0507,349.8971
h,0.1005,350.3253,350.2249
o,0.0908,356.2674,356.1766
BackSpace,0.1537,358.5664,358.4126
BackSpace,0.1528,358.9435,358.7907
o,0.1019,364.2537,364.1518
BackSpace,0.1099,365.7331,365.6232
BackSpace,0.1049,366.0203,365.9154
o,0.0769,367.3784,367.3015
n,0.0732,367.6934,367.6202
space,0.1255,369.7014,369.5758
BackSpace,0.1009,373.4448,373.3439
period,0.1,374.0524,373.9524
space,0.0792,374.5805,374.5012
o,0.0905,376.4001,376.3096
s,0.1787,376.9286,376.7499
space,0.1402,377.2463,377.106
m,0.0652,379.6368,379.5716
acute,0.0796,380.9102,380.8306
e,0.0961,381.1185,381.0225
BackSpace,0.1578,384.3832,384.2254
BackSpace,0.1656,385.5617,385.3961
acute,0.1886,390.669,390.4804
BackSpace,0.1363,393.9713,393.835
d,0.152,398.1469,397.9949
i,0.0655,398.3836,398.3181
c,0.1356,398.8751,398.7396
o,0.1044,399.0426,398.9383
s,0.1456,399.4048,399.2592
space,0.1002,400.0387,399.9385
p,0.0841,408.2003,408.1162
u,0.1,408.7856,408.6855
d,0.1482,409.6469,409.4987
i,0.1011,409.8915,409.7905
e,0.1843,410.3091,410.1248
r,0.1304,410.7366,410.6062
o,0.1011,410.9811,410.88
n,0.1122,411.3737,411.2615
space,0.1277,411.6786,411.5509
c,0.121,411.9634,411.8424
u,0.1039,412.2933,412.1894
r,0.1231,412.7692,412.6461
a,0.1347,413.2883,413.1535
r,0.1212,413.8724,413.7512
l,0.1253,414.5874,414.462
a,0.1585,414.847,414.6885
space,0.1005,415.3816,415.2811
d,0.1065,420.0026,419.8961
e,0.135,420.2511,420.1161
space,0.1449,420.4799,420.335
a,0.1004,421.07,420.9695
q,0.1938,423.3093,423.1155
u,0.1432,423.6346,423.4914
e,0.1463,424.295,424.1487
l,0.1105,424.6474,424.5368
space,0.1478,426.243,426.0952
g,0.1363,436.3108,436.1745
o,0.0877,436.5322,436.4445
l,0.1138,437.0089,436.8951
p,0.1372,437.5534,437.4162
e,0.1796,437.9328,437.7532
space,0.125,438.1623,438.0373
p,0.1378,438.7862,438.6484
e,0.1673,439.0079,438.8406
r,0.1539,439.2188,439.0649
o,0.093,439.4951,439.402
space,0.117,439.7438,439.6268
l,0.1144,440.3506,440.2363
a,0.1481,440.6359,440.4877
space,0.1256,440.9209,440.7953
p,0.0964,441.442,441.3457
r,0.1552,441.8803,441.7251
i,0.1128,446.3865,446.2737
n,0.125,446.8446,446.7196
c,0.1001,447.124,447.0239
e,0.1174,447.4534,447.336
s,0.1175,448.1618,448.0443
a,0.1439,448.4436,448.2998
space,0.1133,448.7727,448.6595
u,0.1304,450.5693,450.4389
s,0.1361,450.993,450.8569
a,0.1606,451.2616,451.101
n,0.1262,451.8315,451.7053
a,0.1432,452.1158,451.9725
space,0.1682,454.8201,454.6519
q,0.1527,456.3593,456.2065
u,0.1329,456.6709,456.5379
e,0.1524,457.0911,456.9387
d,0.1401,457.9379,457.7978
acute,0.0718,462.5912,462.5194
o,0.1038,463.3265,463.2227
BackSpace,0.141,465.5123,465.3713
BackSpace,0.1266,466.4466,466.32
o,0.1001,470.0219,469.9218
space,0.1536,470.7324,470.5788
d,0.1,471.4295,471.3295
mouse_left,0.093,471.6313,471.5383
e,0.1259,471.674,471.5481
l,0.1135,471.8809,471.7674
i,0.1006,472.1832,472.0826
c,0.118,472.7115,472.5935
a,0.1041,473.0145,472.9104
d,0.0775,473.2636,473.1861
a,0.1137,473.5484,473.4347
space,0.1314,473.9545,473.8231
p,0.1099,474.4324,474.3225
a,0.1139,474.7222,474.6084
r,0.1184,475.1131,474.9948
a,0.1486,475.6596,475.511
space,0.1464,476.0606,475.9142
s,0.1493,476.5269,476.3776
i,0.0881,476.8739,476.7858
o,0.1134,515.8657,515.7523
d,0.0839,527.1633,527.0794
e,0.104,527.3949,527.2909
l,0.1037,527.7319,527.6282
i,0.0789,528.1098,528.0309
c,0.0954,528.618,528.5226
a,0.1136,528.9433,528.8297
d,0.0698,529.1888,529.1191
a,0.1261,529.4919,529.3657
space,0.1309,529.941,529.8101
p,0.1029,530.3284,530.2255
a,0.1179,530.5493,530.4314
r,0.093,530.8445,530.7515
a,0.1311,531.1879,531.0568
space,0.1201,531.6191,531.499
s,0.1475,532.0306,531.883
i,0.1049,532.213,532.1081
e,0.1355,532.6263,532.4908
m,0.0739,533.0357,532.9619
p,0.083,533.3205,533.2376
r,0.0958,533.6807,533.5849
e,0.108,533.8941,533.7861
period,0.1172,536.3724,536.2552
Return,0.093,540.0132,539.9202
t,0.0951,543.1888,543.0937
r,0.1398,543.4442,543.3044
i,0.1053,543.8554,543.7501
BackSpace,0.0955,544.9079,544.8124
o,0.0824,545.2712,545.1888
space,0.1133,545.5034,545.3901
d,0.1312,546.6405,546.5093
i,0.1109,546.9555,546.8446
a,0.1181,547.2475,547.1294
