Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
s,0.1055,119.0156,118.9102
t,0.0802,119.2609,119.1807
a,0.1139,119.5305,119.4166
exclam,0.0961,120.9129,120.8167
space,0.1048,122.4591,122.3543
V,0.0923,124.1842,124.0919
Caps_Lock,0.1167,125.2859,125.1692
space,0.0739,125.4897,125.4158
m,0.0811,125.8377,125.7567
o,0.0688,126.0061,125.9373
n,0.0789,126.2083,126.1294
t,0.0766,126.4006,126.324
a,0.0923,126.6631,126.5708
d,0.1047,126.9967,126.892
o,0.0685,127.151,127.0825
space,0.0924,127.5774,127.485
e,0.1109,128.6088,128.498
n,0.0683,128.8181,128.7499
space,0.0896,129.0407,128.9511
e,0.1051,129.2521,129.147
l,0.0646,129.3605,129.296
space,0.0779,129.6136,129.5358
b,0.106,130.0459,129.94
u,0.0684,130.2481,130.1797
r,0.0682,130.5161,130.4478
r,0.0924,130.6901,130.5977
o,0.074,130.8958,130.8218
space,0.0834,131.8122,131.7287
y,0.0741,133.0217,132.9476
space,0.0729,133.2777,133.2048
e,0.1132,133.6162,133.503
l,0.0652,133.7401,133.6748
space,0.0827,133.9494,133.8667
p,0.0838,134.2254,134.1416
o,0.0707,134.3818,134.3112
b,0.1004,134.692,134.5916
e,0.1006,135.0094,134.9088
space,0.0729,135.1517,135.0788
n,0.0863,135.8743,135.7881
i,0.0692,136.0422,135.9731
ntilde,0.0931,136.6653,136.5722
o,0.0736,136.8474,136.7738
space,0.0832,137.797,137.7138
a,0.1122,138.2741,138.1619
space,0.0775,138.4611,138.3836
p,0.0898,138.8995,138.8097
i,0.0698,139.1015,139.0317
e,0.091,139.2969,139.2059
period,0.0706,140.0707,140.0
Return,0.0801,140.7462,140.666
Caps_Lock,0.0627,145.4916,145.4289
Return,0.0659,146.7853,146.7194
A,0.0778,148.9038,148.826
l,0.0749,149.362,149.2871
space,0.0623,149.5943,149.532
s,0.0924,149.9174,149.825
a,0.0875,150.1195,150.0319
l,0.083,150.309,150.226
i,0.0752,150.443,150.3678
r,0.0776,150.5892,150.5116
space,0.0735,152.6668,152.5933
d,0.091,153.1544,153.0634
e,0.099,153.2651,153.1661
l,0.062,153.3687,153.3068
space,0.0799,153.5853,153.5054
p,0.0863,153.8284,153.742
u,0.0706,154.0181,153.9475
e,0.0958,154.1483,154.0525
b,0.091,154.5332,154.4422
l,0.0871,154.7142,154.6271
o,0.0751,154.8636,154.7885
comma,0.0789,156.5285,156.4496
space,0.0654,156.7431,156.6777
e,0.0909,157.0691,156.9782
l,0.0653,157.2028,157.1375
space,0.0742,157.4193,157.345
b,0.1005,158.1466,158.0461
u,0.0646,158.3992,158.3346
e,0.0869,158.5756,158.4886
l,0.0864,158.9463,158.8598
o,0.0743,159.1168,159.0425
space,0.0759,160.2269,160.1511
e,0.0775,161.0463,160.9688
space,0.0704,161.2282,161.1577
b,0.0836,161.5398,161.4562
a,0.0999,161.731,161.6311
j,0.0681,161.9414,161.8733
[65105],0.0708,162.6565,162.5857
o,0.0931,163.2548,163.1617
space,0.0836,163.5714,163.4878
d,0.0776,164.9257,164.8481
e,0.0942,165.0494,164.9552
l,0.0785,165.1684,165.09
space,0.0668,165.3961,165.3293
b,0.1017,165.8555,165.7538
u,0.0659,166.0001,165.9342
r,0.0696,166.2397,166.17
r,0.074,166.3886,166.3146
o,0.0787,166.6029,166.5243
period,0.0775,168.644,168.5665
space,0.0651,168.9095,168.8444
l,0.0789,170.1372,170.0584
e,0.087,170.3897,170.3026
g,0.0851,170.7213,170.6362
a,0.0815,170.902,170.8205
r,0.0849,171.1503,171.0654
o,0.0796,171.3495,171.2699
n,0.0786,171.5737,171.4952
space,0.0874,172.2494,172.162
a,0.1161,172.8425,172.7264
space,0.0636,173.0291,172.9655
o,0.0917,173.6679,173.5763
t,0.0933,173.8598,173.7666
r,0.0901,173.9911,173.901
o,0.0858,174.1151,174.0293
space,0.0813,175.1683,175.0871
p,0.0849,175.8831,175.7982
u,0.0719,176.2172,176.1453
e,0.0816,176.4991,176.4175
b,0.0813,176.8556,176.7743
l,0.0909,177.0753,176.9844
o,0.0767,177.2369,177.1602
period,0.0779,178.4625,178.3846
space,0.0638,178.7095,178.6457
minus,0.051,179.3262,179.2751
BackSpace,0.0686,180.3818,180.3132
C,0.0702,181.739,181.6688
o,0.087,182.171,182.0839
m,0.0905,182.3937,182.3032
o,0.0732,182.5554,182.4822
space,0.1051,184.1167,184.0116
i,0.0796,185.2146,185.1349
b,0.0854,185.6647,185.5793
a,0.0963,186.0546,185.9583
n,0.0685,186.2031,186.1346
space,0.0648,186.5631,186.4982
a,0.0909,188.9511,188.8602
m,0.1101,189.2339,189.1238
i,0.0745,189.3951,189.3206
n,0.0802,189.6156,189.5354
a,0.0874,189.7612,189.6738
n,0.075,189.8747,189.7997
d,0.1007,191.3786,191.2779
o,0.091,192.1642,192.0732
space,0.0826,192.493,192.4104
l,0.0747,192.8952,192.8204
o,0.0724,193.0551,192.9828
s,0.0955,193.2174,193.1219
space,0.0788,193.3137,193.2349
d,0.0812,193.5488,193.4676
o,0.0642,193.6551,193.5909
s,0.0825,193.8243,193.7418
space,0.0645,193.9406,193.8761
j,0.0685,194.3219,194.2534
u,0.0649,194.498,194.4331
n,0.0909,194.6974,194.6065
t,0.0814,194.8925,194.8111
o,0.0858,195.0588,194.9729
s,0.0997,195.2557,195.156
space,0.0785,197.2126,197.1342
BackSpace,0.086,200.9734,200.8874
BackSpace,0.0997,201.2874,201.1876
BackSpace,0.0726,202.5894,202.5168
space,0.0829,203.1659,203.083
a,0.0965,204.1252,204.0287
l,0.0872,204.2487,204.1615
space,0.0697,204.6073,204.5375
b,0.1059,205.3555,205.2496
u,0.0698,205.5272,205.4574
r,0.0701,205.7771,205.7069
r,0.0894,205.9307,205.8413
o,0.0775,206.1277,206.0501
comma,0.0832,210.5718,210.4886
space,0.0703,210.7766,210.7063
u,0.0747,211.1059,211.0312
n,0.0623,211.2909,211.2287
space,0.0693,211.514,211.4447
g,0.1062,211.8434,211.7373
r,0.0805,211.9789,211.8984
u,0.0812,212.2715,212.1903
p,0.0808,212.7901,212.7093
o,0.0762,212.957,212.8808
d,0.0814,216.2778,216.1963
e,0.0765,216.4069,216.3304
space,0.0811,216.5814,216.5003
m,0.0773,216.9164,216.8391
u,0.0822,217.2122,217.13
c,0.0929,217.8104,217.7175
h,0.0755,217.928,217.8525
a,0.0824,218.0591,217.9767
c,0.1004,218.554,218.4535
h,0.0877,218.7482,218.6605
o,0.0793,218.9319,218.8527
s,0.0965,219.1175,219.021
space,0.0923,224.2536,224.1614
s,0.1103,224.5466,224.4364
e,0.0693,224.7206,224.6513
space,0.0754,224.8848,224.8094
r,0.1002,225.3299,225.2296
i,0.07,225.5514,225.4814
[65105],0.0758,226.2116,226.1358
o,0.0697,226.4858,226.4162
space,0.0693,227.7561,227.6868
d,0.0725,228.8294,228.7569
e,0.0829,228.9661,228.8832
space,0.0603,229.1306,229.0702
e,0.0753,229.6625,229.5872
l,0.0613,229.8594,229.7981
l,0.0777,230.0267,229.9491
o,0.0668,230.1952,230.1284
s,0.0784,232.3517,232.2733
comma,0.0682,233.1031,233.0349
space,0.0594,233.3008,233.2414
d,0.1191,233.7576,233.6385
i,0.07,233.8656,233.7956
c,0.0871,234.0209,233.9338
i,0.08,234.1353,234.0553
e,0.0926,234.244,234.1514
n,0.0734,234.3837,234.3103
d,0.1063,234.7857,234.6793
o,0.07,234.9412,234.8712
space,0.0774,236.3286,236.2512
colon,0.0831,237.1595,237.0764
Return,0.0787,238.0556,237.9769
Return,0.0527,240.0989,240.0461
exclamdown,0.0831,241.7178,241.6347
Q,0.0874,242.5936,242.5062
u,0.0852,244.9959,244.9107
e,0.0776,245.1642,245.0866
space,0.0662,245.3124,245.2461
p,0.0878,245.7739,245.6861
r,0.0783,246.0669,245.9886
space,0.0649,246.2353,246.1705
d,0.0801,246.4197,246.3397
e,0.0907,246.5465,246.4558
space,0.0736,246.6527,246.5791
t,0.0725,246.8313,246.7589
o,0.078,246.9858,246.9078
n,0.0709,247.2038,247.1329
t,0.0766,247.3626,247.286
o,0.0781,247.4887,247.4105
s,0.0957,247.6433,247.5476
exclam,0.0916,251.5795,251.4879
space,0.0749,254.5654,254.4905
T,0.1121,256.1802,256.0681
i,0.0911,256.6147,256.5236
e,0.0927,256.7377,256.645
n,0.0782,256.9,256.8218
e,0.0807,257.054,256.9733
n,0.0709,257.1654,257.0945
space,0.0789,257.4078,257.3289
u,0.071,257.7317,257.6607
n,0.0649,257.9227,257.8578
space,0.0611,258.13,258.069
b,0.1005,258.5,258.3995
u,0.0662,258.7199,258.6536
r,0.0756,258.9224,258.8468
r,0.0932,259.0941,259.0009
o,0.0706,259.2942,259.2236
space,0.1178,261.6277,261.5099
y,0.0729,262.0548,261.9818
comma,0.0931,262.998,262.9049
space,0.0774,263.2688,263.1914
n,0.0642,264.8857,264.8215
space,0.0724,265.1006,265.0283
l,0.0992,265.5855,265.4863
u,0.0714,265.7971,265.7257
g,0.0923,266.1439,266.0516
a,0.1118,266.411,266.2993
r,0.0686,266.613,266.5443
space,0.0693,266.7774,266.7081
d,0.0945,267.0708,266.9764
e,0.0917,267.1885,267.0968
space,0.0691,267.3255,267.2565
m,0.0824,267.6006,267.5182
o,0.0703,267.777,267.7067
n,0.0745,267.9785,267.904
t,0.0828,268.1866,268.1037
a,0.0907,268.4102,268.3196
r,0.0797,268.6202,268.5405
e,0.0818,269.1275,269.0456
comma,0.0833,270.7828,270.6995
space,0.0749,270.9976,270.9227
v,0.0693,271.3901,271.3208
a,0.1093,271.6734,271.5642
n,0.0685,271.9144,271.8459
space,0.0738,272.8816,272.8078
l,0.0628,273.7979,273.7352
o,0.0712,273.9794,273.9082
s,0.1085,274.2201,274.1116
space,0.0632,274.3441,274.2809
d,0.0842,274.5955,274.5113
o,0.0646,274.7001,274.6355
s,0.094,274.8561,274.7621
space,0.0692,274.957,274.8878
a,0.0821,275.1334,275.0513
n,0.0724,275.2685,275.1961
d,0.0823,275.5007,275.4183
a,0.0874,275.6797,275.5923
n,0.0646,275.8136,275.749
d,0.0821,275.9299,275.8478
o,0.0816,276.1627,276.0811
period,0.0821,278.4259,278.3438
Return,0.0776,279.0583,278.9806
Return,0.0478,280.185,280.1372
S,0.0911,282.4579,282.3668
a,0.082,282.7115,282.6295
l,0.0989,282.9256,282.8267
i,0.0687,283.0486,282.9799
e,0.1042,283.2002,283.096
r,0.0754,283.3702,283.2948
p,0.0564,283.5496,283.4933
o,0.0698,283.5588,283.4891
n,0.0771,283.7956,283.7185
space,0.0702,285.0722,285.002
d,0.0862,285.4235,285.3373
e,0.0839,285.5398,285.4559
l,0.0661,285.6195,285.5534
space,0.0754,285.84,285.7646
p,0.0883,286.1634,286.0751
u,0.0705,286.3504,286.2799
e,0.0885,286.4705,286.382
b,0.0874,286.819,286.7316
l,0.1079,287.0544,286.9465
o,0.0704,287.1798,287.1095
comma,0.0697,288.9097,288.8401
space,0.057,289.1898,289.1328
e,0.1007,290.4633,290.3627
l,0.0696,290.5868,290.5172
space,0.0599,290.8045,290.7446
a,0.1126,291.0383,290.9256
b,0.1105,291.63,291.5195
u,0.0755,291.8858,291.8103
e,0.0877,292.0259,291.9382
l,0.1006,292.1883,292.0877
o,0.0628,292.3472,292.2845
space,0.0684,292.6111,292.5427
s,0.101,292.8253,292.7243
u,0.0654,292.9394,292.874
b,0.0913,293.3456,293.2543
i,0.0858,293.5502,293.4644
[65105],0.0785,294.6746,294.596
o,0.078,295.1133,295.0353
space,0.0623,295.3916,295.3293
l,0.0725,297.6059,297.5334
space,0.0523,297.8533,297.801
n,0.0828,298.2343,298.1515
i,0.0799,298.4037,298.3237
ntilde,0.0995,299.0189,298.9194
o,0.063,299.1666,299.1036
space,0.069,299.4398,299.3708
a,0.1044,299.7862,299.6818
l,0.059,299.8917,299.8327
space,0.0765,300.1137,300.0372
b,0.0821,300.3391,300.257
u,0.0636,300.5106,300.4469
r,0.0729,300.7608,300.688
r,0.0995,300.9401,300.8406
o,0.0684,301.1211,301.0527
space,0.1077,302.3779,302.2702
y,0.0759,302.7989,302.723
space,0.0741,303.0599,302.9858
c,0.102,303.3088,303.2068
o,0.0697,303.43,303.3603
n,0.0719,303.652,303.5801
t,0.0905,304.0008,303.9102
i,0.0777,304.1337,304.056
n,0.0811,304.4558,304.3746
u,0.0679,304.617,304.5491
a,0.1049,304.7956,304.6907
r,0.0738,305.1425,305.0687
o,0.0898,305.448,305.3582
n,0.072,305.6876,305.6156
space,0.0614,306.8224,306.761
e,0.1075,307.418,307.3106
l,0.0632,307.5594,307.4963
space,0.0716,307.7882,307.7167
v,0.1071,308.277,308.1699
i,0.0892,308.4252,308.336
a,0.0958,308.5944,308.4987
j,0.0687,308.7503,308.6817
e,0.0793,308.8718,308.7924
period,0.0811,309.7766,309.6955
Return,0.0684,310.4074,310.339
Return,0.0694,314.5723,314.5028
A,0.074,315.5824,315.5083
l,0.0735,316.0729,315.9994
space,0.0724,316.3148,316.2425
l,0.0638,316.6416,316.5778
l,0.0714,316.8024,316.731
e,0.0769,316.997,316.92
g,0.0824,317.355,317.2726
r,0.0774,317.6821,317.6047
space,0.0593,317.823,317.7638
a,0.0818,317.9989,317.9171
space,0.0725,318.1565,318.084
o,0.0742,318.4651,318.391
t,0.0851,318.6005,318.5154
r,0.1031,318.7428,318.6397
a,0.1052,320.9925,320.8872
space,0.0649,321.8215,321.7567
l,0.07,322.2706,322.2006
d,0.1005,323.2741,323.1737
e,0.0914,323.4303,323.3389
a,0.0901,323.6901,323.5999
space,0.064,325.3928,325.3288
l,0.0768,326.4384,326.3616
a,0.0818,326.6151,326.5333
space,0.0737,326.8015,326.7278
g,0.0877,327.8696,327.7819
e,0.0953,328.0441,327.9488
n,0.0783,328.1539,328.0756
t,0.0773,328.28,328.2026
e,0.0794,328.3955,328.3161
space,0.0772,328.5094,328.4322
x,0.107,331.0053,330.8984
c,0.1218,332.0049,331.883
l,0.0736,332.1412,332.0676
a,0.1057,332.3735,332.2679
m,0.0813,333.4804,333.399
[65105],0.075,334.44,334.365
o,0.0719,334.8017,334.7298
space,0.0634,335.0661,335.0027
e,0.1072,336.0367,335.9295
s,0.1048,336.6713,336.5665
c,0.0949,338.1372,338.0424
a,0.0881,338.3169,338.2289
n,0.073,338.4232,338.3501
a,0.0997,339.8299,339.7302
l,0.0856,340.0566,339.9711
i,0.065,340.2161,340.1511
z,0.1163,340.5348,340.4185
a,0.0764,340.7228,340.6464
d,0.0965,340.9954,340.899
a,0.0793,341.1428,341.0634
space,0.0765,342.4415,342.365
colon,0.0815,344.541,344.4595
Return,0.0782,345.5517,345.4736
Return,0.0684,346.8346,346.7662
exclamdown,0.0791,350.5809,350.5018
Q,0.0873,351.2789,351.1916
u,0.0857,352.1083,352.0226
e,0.0962,352.3508,352.2546
space,0.0652,352.464,352.3988
n,0.1037,353.1266,353.0229
i,0.075,353.3129,353.238
ntilde,0.1107,353.9497,353.839
o,0.0696,354.1131,354.0435
space,0.0805,354.899,354.8185
m,0.095,356.1172,356.0222
a,0.1024,356.3263,356.2239
s,0.0844,356.5281,356.4437
space,0.0644,356.6741,356.6098
m,0.0769,356.9808,356.9039
a,0.082,357.1209,357.0389
l,0.0725,357.4557,357.3832
e,0.0935,359.3512,359.2577
u,0.0638,360.2587,360.1949
c,0.09,360.458,360.368
a,0.1077,360.6341,360.5264
d,0.0826,360.8339,360.7513
o,0.0746,361.0063,360.9317
exclam,0.0765,362.8325,362.756
space,0.0872,364.0292,363.9421
exclamdown,0.0886,367.1291,367.0405
Q,0.0926,368.1746,368.0821
u,0.0828,368.7939,368.7111
e,0.0962,369.0259,368.9296
space,0.057,369.1748,369.1178
p,0.0834,369.6348,369.5514
o,0.0731,369.8116,369.7384
c,0.1009,369.9394,369.8386
o,0.0657,370.0595,369.9938
space,0.0699,370.3035,370.2335
r,0.0828,370.5615,370.4786
e,0.0979,370.6999,370.6021
s,0.089,370.8678,370.7788
p,0.0702,371.1508,371.0806
e,0.0822,371.3089,371.2267
t,0.0873,371.597,371.5097
o,0.0794,371.8899,371.8105
exclam,0.0857,375.1443,375.0586
space,0.1013,376.6396,376.5383
V,0.0944,377.1602,377.0658
a,0.0992,377.743,377.6438
space,0.0511,377.941,377.8899
m,0.0838,378.3298,378.246
o,0.0777,378.5176,378.4399
n,0.0746,378.7096,378.635
t,0.0837,378.926,378.8422
a,0.0893,379.1476,379.0584
d,0.0848,379.4309,379.3461
o,0.0734,379.6629,379.5895
space,0.074,380.434,380.36
e,0.0871,381.2217,381.1346
n,0.0641,381.3122,381.2481
space,0.0792,381.5069,381.4277
e,0.0771,381.7081,381.631
l,0.0631,381.7669,381.7038
space,0.0641,381.984,381.9199
b,0.0874,382.3358,382.2485
u,0.0647,382.5142,382.4494
r,0.0691,382.7268,382.6576
r,0.0865,382.8929,382.8063
o,0.0776,383.0677,382.99
space,0.0768,383.6942,383.6175
y,0.0674,384.4474,384.38
space,0.0813,384.6766,384.5953
e,0.0765,384.959,384.8825
l,0.0683,385.0598,384.9915
space,0.0827,385.2694,385.1866
p,0.0701,385.5093,385.4392
o,0.0649,385.6687,385.6038
b,0.0907,386.4062,386.3156
e,0.1032,386.7115,386.6083
space,0.0649,386.9137,386.8489
v,0.1084,387.3913,387.2829
i,0.068,387.5468,387.4788
e,0.0919,387.6599,387.568
j,0.1035,387.8203,387.7167
o,0.0796,387.9932,387.9137
space,0.099,388.7734,388.6744
a,0.0852,389.4875,389.4023
m,0.0944,389.5977,389.5033
o,0.0589,389.7411,389.6821
i,0.0713,389.749,389.6777
n,0.0704,389.9367,389.8663
a,0.084,390.0281,389.9441
n,0.0582,390.1645,390.1063
d,0.0756,390.414,390.3385
o,0.0735,390.5865,390.513
space,0.0735,390.8337,390.7602
a,0.0824,391.0792,390.9967
space,0.0746,391.2531,391.1785
s,0.0912,391.4194,391.3282
u,0.0595,391.544,391.4845
space,0.0817,391.7685,391.6868
l,0.0607,391.9646,391.9039
a,0.1035,392.0894,391.9859
d,0.0743,392.3029,392.2287
o,0.0744,392.4455,392.3711
period,0.0697,393.9327,393.8629
Return,0.0879,394.6645,394.5766
Return,0.0522,395.111,395.0588
E,0.078,396.9377,396.8598
n,0.0652,397.3525,397.2873
space,0.0731,397.5746,397.5015
l,0.0655,397.8881,397.8227
a,0.1055,398.0542,397.9488
s,0.0824,398.2283,398.1459
space,0.0659,398.3952,398.3293
a,0.0834,398.6552,398.5718
f,0.0819,398.9858,398.9038
u,0.064,399.1879,399.1238
e,0.1181,399.3547,399.2366
r,0.1059,399.4992,399.3933
a,0.1137,399.7056,399.5919
s,0.0779,399.8982,399.8202
space,0.0779,401.8659,401.788
d,0.0739,402.2553,402.1814
e,0.073,402.4369,402.3639
space,0.0822,402.5686,402.4864
l,0.0685,402.7888,402.7203
a,0.0898,402.9597,402.8699
space,0.0674,403.0915,403.0241
a,0.0821,403.2554,403.1733
l,0.0646,403.3761,403.3115
d,0.0836,403.667,403.5834
e,0.088,403.8412,403.7532
a,0.0877,404.0674,403.9797
comma,0.0795,405.1645,405.085
space,0.0682,405.3749,405.3068
e,0.091,405.6345,405.5435
l,0.0614,405.7343,405.6729
space,0.0709,405.9432,405.8723
a,0.1004,406.1115,406.011
b,0.0863,406.4257,406.3394
u,0.0648,406.6477,406.5829
e,0.0869,406.7957,406.7087
l,0.1004,407.2234,407.1231
o,0.0619,407.3671,407.3052
space,0.0828,408.4566,408.3739
y,0.0755,409.0228,408.9473
space,0.0836,409.2705,409.1869
e,0.1059,409.5732,409.4673
l,0.0693,409.6747,409.6053
space,0.0654,409.9129,409.8475
n,0.0876,410.2141,410.1266
i,0.0795,410.3749,410.2955
e,0.0966,410.5041,410.4075
t,0.0907,410.9674,410.8768
o,0.0555,411.1696,411.1141
space,0.0696,411.4241,411.3545
s,0.1142,411.6996,411.5854
u,0.0674,411.797,411.7296
i,0.0834,414.6646,414.5811
e,0.1083,414.8885,414.7802
r,0.0783,415.0705,414.9923
o,0.066,415.2101,415.1441
n,0.0707,415.4704,415.3997
space,0.0882,416.2457,416.1575
l,0.055,416.8919,416.8369
o,0.0697,417.0683,416.9987
s,0.0875,417.2525,417.1649
space,0.0757,417.3721,417.2964
d,0.0855,417.6765,417.591
o,0.0754,417.7833,417.7079
s,0.1012,417.98,417.8788
space,0.0701,418.3332,418.263
a,0.1128,419.2116,419.0988
l,0.07,419.2727,419.2027
space,0.0524,419.5681,419.5157
b,0.083,419.854,419.771
u,0.0636,420.0088,419.9452
