Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
e,0.1222,238.6765,238.5543
l,0.121,238.881,238.76
space,0.1089,239.0533,238.9443
a,0.0696,239.218,239.1484
b,0.1136,239.4327,239.3191
u,0.1135,239.6532,239.5397
e,0.0934,239.7786,239.6852
l,0.0704,240.2991,240.2287
o,0.0649,240.5159,240.451
space,0.141,241.6552,241.5142
u,0.1312,242.6482,242.5171
BackSpace,0.0979,243.6181,243.5202
y,0.1192,244.5246,244.4053
space,0.1232,244.7063,244.5831
e,0.0881,245.1217,245.0337
l,0.1191,245.2734,245.1543
n,0.1141,245.6965,245.5825
i,0.0951,245.8959,245.8008
e,0.0886,246.0526,245.9641
t,0.1009,246.3274,246.2265
o,0.1059,246.5697,246.4639
space,0.0887,246.7273,246.6386
s,0.0605,250.0795,250.019
e,0.0922,250.2783,250.186
s,0.0917,250.5727,250.481
u,0.0751,250.7137,250.6387
b,0.093,251.0382,250.9452
i,0.0989,251.348,251.2491
e,0.0825,251.4683,251.3858
r,0.0934,251.664,251.5706
o,0.0657,251.8055,251.7397
n,0.0895,252.1003,252.0108
space,0.1184,252.3351,252.2167
l,0.0484,252.5531,252.5046
o,0.0833,252.7454,252.6621
s,0.0797,252.8292,252.7496
space,0.1186,252.9747,252.8561
d,0.061,253.0313,252.9704
o,0.0879,253.205,253.1171
s,0.0609,253.2618,253.2009
space,0.0956,253.4112,253.3156
a,0.0796,253.5578,253.4781
l,0.1187,253.7422,253.6235
space,0.0964,253.8996,253.8032
b,0.0912,254.157,254.0658
u,0.0965,254.3966,254.3001
e,0.0795,254.6012,254.5217
r,0.0556,254.8286,254.773
r,0.0978,255.041,254.9432
o,0.0661,255.1407,255.0745
period,0.1386,259.0717,258.9331
space,0.0988,259.146,259.0472
p,0.1003,259.3632,259.2629
a,0.059,259.5425,259.4835
s,0.0584,259.7278,259.6694
a,0.0683,259.902,259.8337
r,0.1044,260.2683,260.1639
o,0.073,260.4443,260.3713
n,0.0869,260.7414,260.6545
space,0.1434,261.0468,260.9035
j,0.074,261.3112,261.2372
i,0.0365,261.4683,261.4318
u,0.0896,261.5173,261.4277
n,0.072,261.7016,261.6296
t,0.1058,262.1134,262.0076
o,0.0949,262.2585,262.1636
space,0.098,262.4595,262.3615
a,0.0726,262.5628,262.4902
space,0.1043,262.7484,262.6442
u,0.0574,262.9073,262.8499
n,0.0881,263.1793,263.0911
space,0.1177,263.4289,263.3112
g,0.0889,263.6039,263.515
r,0.1005,263.814,263.7136
u,0.0917,263.9817,263.89
p,0.0636,264.299,264.2355
o,0.0914,264.5163,264.4248
space,0.128,264.7486,264.6206
d,0.0572,264.8448,264.7876
e,0.0906,265.0325,264.9419
space,0.1343,265.1556,265.0213
c,0.0514,265.2468,265.1954
a,0.0679,265.4904,265.4225
m,0.0742,265.5707,265.4965
p,0.074,266.1539,266.0799
e,0.0466,266.2983,266.2517
s,0.0967,266.5326,266.4359
i,0.0826,266.6269,266.5443
n,0.0861,266.8934,266.8073
o,0.0676,267.125,267.0574
s,0.0875,267.3254,267.2379
space,0.0606,272.9727,272.9121
y,0.1009,273.3705,273.2695
space,0.1096,273.7403,273.6307
e,0.0624,273.919,273.8565
s,0.0605,274.1219,274.0614
t,0.074,274.3733,274.2993
o,0.1056,274.6508,274.5452
s,0.054,274.7727,274.7187
space,0.1126,274.93,274.8174
l,0.1218,275.1856,275.0638
e,0.0602,275.2837,275.2235
s,0.0583,275.6796,275.6213
space,0.118,275.8811,275.7631
g,0.067,276.2073,276.1404
r,0.0866,276.431,276.3445
i,0.0853,276.5914,276.506
t,0.0659,276.7876,276.7217
a,0.0553,277.0455,276.9902
r,0.0905,277.3343,277.2438
o,0.07,277.4628,277.3928
n,0.0779,277.7616,277.6837
space,0.0696,283.4207,283.3511
s,0.0967,284.1564,284.0598
i,0.0612,284.2217,284.1604
n,0.0669,284.4707,284.4039
v,0.0619,284.7277,284.6659
e,0.0822,284.9793,284.8971
r,0.073,285.1564,285.0834
g,0.0697,286.4147,286.345
u,0.0733,296.9201,296.8468
e,0.0894,297.1301,297.0407
n,0.0571,297.3444,297.2873
z,0.038,297.7504,297.7124
a,0.0635,297.952,297.8885
s,0.0541,298.1371,298.083
space,0.0864,303.709,303.6226
exclamdown,0.0525,306.4513,306.3988
e,0.0662,307.0015,306.9353
s,0.0605,307.2117,307.1511
space,0.1407,307.3982,307.2576
q,0.0781,307.4594,307.3813
u,0.0766,307.6063,307.5296
e,0.0627,307.7144,307.6517
space,0.0578,307.7932,307.7354
n,0.0771,308.045,307.968
o,0.0691,308.4604,308.3913
space,0.1045,308.6598,308.5553
t,0.0499,308.8109,308.761
e,0.0587,309.034,308.9753
n,0.0709,309.1602,309.0893
e,0.0665,309.2797,309.2132
i,0.0559,309.6774,309.6215
s,0.0708,310.1108,310.0399
space,0.0828,310.2543,310.1715
c,0.0703,310.4637,310.3934
o,0.0614,310.6817,310.6202
r,0.0519,310.8288,310.7769
a,0.0586,311.0937,311.0351
z,0.056,312.5302,312.4741
[65105],0.0729,312.9475,312.8746
o,0.0562,313.2436,313.1874
n,0.0557,313.5346,313.4789
question,0.0528,316.0523,315.9995
space,0.0873,322.0869,321.9996
Shift_R,0.118,323.797,323.679
a,0.0527,324.4124,324.3597
i,0.0784,324.7548,324.6764
s,0.0607,324.8382,324.7775
space,0.0979,324.977,324.879
a,0.0733,325.0628,324.9895
space,0.0873,325.208,325.1207
r,0.0648,325.3957,325.3309
e,0.0828,325.5922,325.5094
v,0.059,325.8337,325.7747
e,0.0763,326.0583,325.982
n,0.0742,326.2128,326.1386
t,0.0642,326.3795,326.3153
a,0.0722,326.6559,326.5837
r,0.0677,326.9136,326.8459
space,0.0836,327.0554,326.9718
a,0.0897,327.8657,327.776
l,0.0813,327.9972,327.9159
p,0.0728,328.6192,328.5464
o,0.0709,328.8219,328.7511
b,0.0595,329.2123,329.1528
r,0.0555,329.5026,329.4471
e,0.0958,329.7326,329.6368
space,0.1314,329.9219,329.7904
a,0.0961,330.0535,329.9574
n,0.0877,330.2352,330.1476
i,0.0691,330.4798,330.4106
m,0.0706,331.0383,330.9677
a,0.0375,331.2776,331.2401
l,0.0521,331.592,331.5399
period,0.0346,334.6386,334.6039
Return,0.0697,336.3835,336.3138
Return,0.0783,336.7666,336.6883
l,0.0699,340.5979,340.5279
space,0.1092,341.3171,341.2079
a,0.1095,341.6362,341.5268
n,0.0724,341.724,341.6516
c,0.0873,341.9768,341.8896
i,0.0583,342.1852,342.1269
a,0.0741,342.3037,342.2296
n,0.0839,342.5395,342.4556
o,0.1032,342.8478,342.7446
y,0.0836,343.39,343.3064
b,0.03,343.518,343.488
space,0.1179,343.6018,343.4839
e,0.0883,343.7478,343.6596
l,0.0874,344.1023,344.0149
space,0.1134,344.3102,344.1968
n,0.0882,344.545,344.4568
i,0.0804,344.7479,344.6675
ntilde,0.0798,345.3021,345.2223
o,0.0743,345.5264,345.4521
space,0.0697,346.478,346.4083
s,0.0526,348.2569,348.2043
e,0.0834,348.4617,348.3783
space,0.1057,348.5901,348.4844
c,0.0824,348.7266,348.6442
a,0.1084,348.9856,348.8772
r,0.1007,349.348,349.2473
g,0.0652,349.5898,349.5246
a,0.0831,349.8523,349.7693
r,0.0961,350.1223,350.0262
o,0.068,350.2785,350.2104
n,0.1102,350.5377,350.4275
space,0.126,350.7617,350.6357
a,0.1018,351.2431,351.1413
l,0.1012,351.3512,351.2501
space,0.1257,351.989,351.8633
b,0.0924,352.2179,352.1255
u,0.0925,352.4312,352.3387
r,0.0707,352.6289,352.5583
r,0.075,352.8463,352.7713
o,0.058,353.0465,352.9885
space,0.0832,353.5909,353.5078
s,0.1185,361.2946,361.1762
o,0.0605,361.4206,361.36
b,0.1064,361.8814,361.775
r,0.0471,362.0405,361.9934
e,0.0957,362.2705,362.1749
space,0.1199,362.4266,362.3067
s,0.1006,363.493,363.3924
u,0.096,363.6596,363.5636
s,0.0605,363.8054,363.7449
space,0.0963,363.9964,363.9001
h,0.0797,367.0232,366.9435
o,0.0909,367.5381,367.4472
m,0.0704,367.8331,367.7627
b,0.087,368.1283,368.0412
r,0.0784,368.3704,368.292
o,0.0739,368.6513,368.5774
s,0.0497,368.9238,368.8741
period,0.0835,373.5185,373.435
space,0.0748,373.6342,373.5593
e,0.087,375.1484,375.0614
space,0.139,375.4277,375.2887
e,0.0478,375.4682,375.4204
s,0.0601,375.6581,375.598
e,0.0627,375.8421,375.7794
space,0.0911,376.0226,375.9316
m,0.1018,376.3468,376.245
o,0.0738,376.5586,376.4848
d,0.0699,376.8281,376.7582
o,0.1027,377.0016,376.8989
space,0.1132,377.4629,377.3496
l,0.0734,378.0295,377.9562
e,0.0586,378.1857,378.1271
g,0.059,378.4093,378.3503
a,0.1035,378.7523,378.6489
r,0.0903,379.0291,378.9389
o,0.0788,379.1971,379.1183
n,0.07,379.4499,379.3799
space,0.1056,379.8483,379.7427
a,0.0783,380.4148,380.3365
l,0.1131,380.5426,380.4296
space,0.1266,380.716,380.5894
s,0.0554,380.8295,380.7741
i,0.0751,380.968,380.8929
g,0.0968,381.3949,381.2981
u,0.0865,381.5843,381.4978
i,0.0829,381.8089,381.726
e,0.0556,381.9735,381.9179
n,0.0924,382.2839,382.1916
t,0.0691,382.4838,382.4147
e,0.0911,382.7321,382.641
space,0.0848,382.8303,382.7456
p,0.0741,386.3347,386.2605
u,0.113,386.6455,386.5326
e,0.1083,386.8226,386.7142
b,0.0804,387.1768,387.0964
l,0.0653,387.4346,387.3693
o,0.0657,387.6045,387.5388
period,0.0893,388.5866,388.4973
space,0.101,388.8775,388.7764
L,0.0954,391.6148,391.5195
a,0.0369,391.8947,391.8578
space,0.098,392.0613,391.9632
g,0.0559,392.291,392.2351
e,0.0635,392.7855,392.722
n,0.1183,392.9613,392.8431
t,0.0515,393.0256,392.9741
e,0.0713,393.2581,393.1868
space,0.0929,393.47,393.3771
a,0.0404,393.906,393.8656
c,0.061,394.204,394.1429
u,0.0826,394.3987,394.3161
d,0.0549,394.7326,394.6777
i,0.0549,394.9114,394.8565
o,0.0972,395.139,395.0418
space,0.1001,395.3546,395.2545
d,0.0584,395.4816,395.4232
e,0.0876,395.6728,395.5852
space,0.105,395.8082,395.7032
t,0.0729,396.0866,396.0136
o,0.0795,396.268,396.1885
d,0.0456,396.6683,396.6228
a,0.0479,396.8879,396.84
s,0.0837,397.1031,397.0194
space,0.0967,397.2352,397.1385
p,0.1011,397.6145,397.5134
a,0.0677,397.6895,397.6218
r,0.0579,397.9409,397.883
t,0.0576,398.1326,398.075
e,0.0608,398.3479,398.2871
s,0.0581,398.6221,398.5639
period,0.096,405.0619,404.9659
space,0.0875,405.1885,405.1009
o,0.0651,406.4201,406.3549
n,0.101,406.7065,406.6056
space,0.1461,406.9312,406.7851
g,0.0564,407.0932,407.0368
r,0.0736,407.3032,407.2297
a,0.0655,407.6899,407.6244
n,0.1362,407.8921,407.7559
d,0.0492,407.9316,407.8824
