Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
comma,0.0624,157.0903,157.0279
space,0.0654,157.3384,157.273
d,0.114,157.601,157.4871
i,0.0605,157.9525,157.892
c,0.0934,158.2783,158.1849
i,0.0567,158.3962,158.3395
e,0.0909,158.6091,158.5182
n,0.0577,158.7582,158.7005
d,0.0834,159.1425,159.0591
o,0.0564,159.2803,159.2239
space,0.0626,160.179,160.1164
colon,0.0677,161.7476,161.6799
space,0.0606,162.9464,162.8858
Q,0.0482,164.5177,164.4695
u,0.0611,165.2337,165.1726
e,0.0985,165.4747,165.3762
space,0.0651,165.6274,165.5623
p,0.0552,165.9074,165.8522
a,0.0985,166.0708,165.9723
r,0.0651,166.3365,166.2714
space,0.0565,166.5449,166.4884
d,0.075,166.7738,166.6988
e,0.0936,167.029,166.9355
space,0.0661,167.1733,167.1072
t,0.0755,167.3878,167.3123
o,0.071,167.565,167.4941
n,0.073,167.8155,167.7425
t,0.0622,168.0294,167.9671
o,0.0641,168.2153,168.1512
s,0.0708,168.4592,168.3883
space,0.0523,169.4846,169.4323
1,0.0428,173.0786,173.0357
space,0.0439,174.0271,173.9832
i,0.0738,180.3473,180.2735
e,0.0819,180.5362,180.4543
n,0.0665,180.7175,180.651
e,0.0782,180.9208,180.8426
n,0.0658,181.0905,181.0247
space,0.0657,181.2831,181.2174
u,0.0731,181.5227,181.4496
n,0.0615,181.8097,181.7482
space,0.079,182.0307,181.9517
b,0.0911,182.3137,182.2226
u,0.0577,182.5842,182.5265
r,0.06,182.854,182.794
r,0.0777,183.0431,182.9653
o,0.0867,183.9418,183.8551
space,0.0731,184.4671,184.394
y,0.0656,185.2963,185.2307
space,0.0682,185.5868,185.5186
e,0.0898,185.824,185.7341
n,0.0631,185.9546,185.8916
space,0.0675,186.1401,186.0726
l,0.0898,186.4143,186.3245
u,0.0614,186.6278,186.5664
g,0.0644,186.8791,186.8147
a,0.0939,187.0613,186.9674
r,0.0866,187.5399,187.4533
space,0.071,187.8966,187.8257
d,0.0937,188.5302,188.4365
e,0.0831,188.7922,188.7091
space,0.0753,189.0073,188.932
m,0.0658,189.288,189.2222
o,0.0786,189.5198,189.4412
n,0.0585,190.1469,190.0884
t,0.0605,190.4423,190.3818
a,0.096,190.7376,190.6416
r,0.073,190.9881,190.9151
e,0.1035,191.5133,191.4099
space,0.0653,191.8396,191.7743
comma,0.0629,192.42,192.3571
space,0.066,192.6331,192.5671
e,0.0803,192.8447,192.7643
BackSpace,0.0446,193.7473,193.7027
v,0.0829,194.7372,194.6543
a,0.0785,195.04,194.9615
n,0.0614,195.7431,195.6818
space,0.0531,196.3362,196.2831
l,0.0509,197.0934,197.0425
o,0.0589,197.3825,197.3236
s,0.091,197.548,197.457
space,0.0596,197.7128,197.6532
d,0.0936,197.9375,197.8439
o,0.0704,198.1062,198.0358
s,0.0788,198.2941,198.2153
space,0.0541,198.5347,198.4806
a,0.0704,198.8006,198.7302
n,0.0472,199.013,198.9658
d,0.0824,199.2729,199.1906
a,0.0909,199.4953,199.4044
n,0.0606,199.8798,199.8192
d,0.0709,200.3528,200.282
o,0.0518,200.5157,200.4639
period,0.0537,201.5261,201.4724
space,0.0475,202.6741,202.6266
S,0.0732,204.3615,204.2883
a,0.0705,204.7104,204.6399
l,0.0832,205.1264,205.0432
i,0.0535,205.3043,205.2509
e,0.0861,205.5515,205.4654
e,0.1015,205.8114,205.7099
o,0.056,205.9512,205.8952
n,0.0707,206.6916,206.6209
space,0.0456,207.6056,207.56
d,0.0702,207.9994,207.9292
e,0.0752,208.3,208.2248
l,0.0608,208.7549,208.6941
space,0.057,209.0857,209.0286
p,0.0733,209.4322,209.3589
u,0.0659,209.7582,209.6924
e,0.0654,209.9214,209.856
b,0.0608,210.1669,210.1061
l,0.07,210.4345,210.3645
o,0.0735,210.6851,210.6116
comma,0.0571,211.8287,211.7716
space,0.0705,212.0747,212.0042
e,0.0731,212.2809,212.2078
l,0.0736,212.4933,212.4197
space,0.0682,212.7389,212.6707
a,0.0781,212.9678,212.8897
b,0.0704,213.1598,213.0894
u,0.0608,213.3964,213.3355
e,0.063,213.575,213.512
l,0.0957,214.103,214.0073
o,0.061,214.5303,214.4694
space,0.053,215.0023,214.9493
s,0.083,216.245,216.162
u,0.0429,216.3793,216.3363
b,0.0755,216.649,216.5734
i,0.039,216.8686,216.8295
[65105],0.0692,217.4618,217.3925
o,0.057,218.2663,218.2093
space,0.0492,218.6907,218.6415
a,0.1003,218.9634,218.8631
l,0.0653,219.0977,219.0324
space,0.055,219.343,219.288
n,0.0703,219.6355,219.5652
i,0.0548,219.8881,219.8333
ntilde,0.0754,220.52,220.4447
o,0.0666,220.9185,220.8519
space,0.0517,221.5771,221.5254
a,0.1003,222.0938,221.9935
l,0.0647,222.2858,222.2211
space,0.067,222.5437,222.4767
b,0.0905,222.9199,222.8294
u,0.0589,223.2019,223.143
r,0.076,223.5427,223.4667
r,0.067,223.7211,223.6541
o,0.048,224.0351,223.9871
space,0.0528,224.5786,224.5257
y,0.051,225.0186,224.9675
space,0.0676,225.2932,225.2256
o,0.0888,225.6767,225.5879
n,0.0839,225.9352,225.8513
t,0.0956,226.2178,226.1221
i,0.0575,226.3739,226.3164
n,0.0839,226.6349,226.551
u,0.0631,226.8648,226.8017
r,0.075,227.3161,227.2411
o,0.0496,227.5275,227.4779
n,0.1138,228.5166,228.4028
space,0.0619,229.2562,229.1943
l,0.0654,229.8502,229.7847
space,0.0657,230.1434,230.0777
v,0.1105,230.4164,230.306
i,0.0804,230.578,230.4976
j,0.0694,230.9498,230.8804
e,0.0936,231.2018,231.1082
period,0.0659,232.312,232.2461
space,0.0547,233.2637,233.2089
l,0.0531,238.0968,238.0437
space,0.057,238.3411,238.2841
l,0.0396,238.6023,238.5628
l,0.0605,238.7932,238.7327
e,0.0907,239.0024,238.9117
g,0.068,239.2686,239.2006
a,0.0633,239.4953,239.4319
r,0.0695,239.6847,239.6153
space,0.0499,239.9463,239.8964
a,0.0809,240.1691,240.0882
space,0.06,240.4116,240.3516
o,0.0661,240.7007,240.6347
t,0.0855,241.461,241.3755
r,0.065,241.686,241.621
a,0.0836,242.0102,241.9265
space,0.0684,242.2319,242.1635
a,0.0804,242.4637,242.3833
l,0.0564,242.6659,242.6096
d,0.0764,243.2903,243.2139
e,0.0753,243.7019,243.6266
a,0.0753,244.3104,244.2351
comma,0.0743,245.7095,245.6352
space,0.0656,249.6875,249.6219
l,0.0807,252.4682,252.3875
space,0.0748,252.8703,252.7956
g,0.0658,253.0606,252.9948
n,0.0537,253.4877,253.434
t,0.0899,253.6847,253.5948
e,0.0666,253.9551,253.8885
space,0.0663,254.9457,254.8794
e,0.0889,255.5009,255.412
x,0.0877,255.928,255.8403
c,0.0909,256.1807,256.0897
l,0.0775,256.4085,256.331
a,0.077,256.5517,256.4747
m,0.079,257.03,256.951
[65105],0.0751,257.566,257.4909
o,0.066,257.8237,257.7577
space,0.08,258.0957,258.0156
e,0.079,258.3278,258.2488
s,0.0834,258.5379,258.4544
c,0.0835,258.7674,258.684
a,0.0954,259.0398,258.9444
n,0.0757,259.1639,259.0882
d,0.0783,259.4522,259.3739
a,0.0844,259.671,259.5866
l,0.0931,259.9597,259.8666
i,0.0552,260.109,260.0537
z,0.1102,260.6064,260.4962
d,0.1055,260.9926,260.8871
a,0.0824,261.2198,261.1374
colon,0.0626,263.5244,263.4619
space,0.0736,264.5411,264.4676
Q,0.0427,266.154,266.1112
u,0.0604,266.7683,266.7079
e,0.0829,267.1294,267.0465
space,0.0646,267.3264,267.2618
n,0.0548,267.559,267.5042
i,0.0561,267.747,267.6909
ntilde,0.0647,268.4758,268.411
o,0.0653,268.8909,268.8256
space,0.0625,269.3936,269.3311
m,0.0695,270.8176,270.748
a,0.0955,271.0522,270.9567
space,0.0691,271.4405,271.3715
m,0.0761,271.7458,271.6697
l,0.0611,272.1595,272.0984
e,0.094,272.4716,272.3776
u,0.0632,273.027,272.9638
c,0.0977,273.2677,273.17
o,0.051,274.4776,274.4266
exclam,0.053,278.4013,278.3482
space,0.07,279.9101,279.8401
Q,0.0736,287.5408,287.4672
u,0.076,287.9257,287.8496
e,0.1042,288.1677,288.0636
space,0.0697,288.3232,288.2535
o,0.0809,288.7456,288.6647
c,0.0832,288.9705,288.8872
o,0.056,289.135,289.079
space,0.0708,289.4086,289.3378
r,0.0861,289.6202,289.5341
e,0.0742,289.8525,289.7783
s,0.0582,290.1559,290.0977
p,0.0665,290.6512,290.5848
e,0.1027,290.8573,290.7546
t,0.0752,291.0823,291.0071
o,0.0527,291.8557,291.803
space,0.0517,294.6353,294.5836
v,0.0701,298.3331,298.263
a,0.0707,298.5273,298.4566
space,0.061,298.7074,298.6463
m,0.0752,298.9789,298.9037
o,0.0692,299.372,299.3028
n,0.0749,299.5784,299.5035
t,0.061,299.7302,299.6692
d,0.0666,300.1661,300.0995
o,0.0555,300.3463,300.2908
space,0.0732,300.5714,300.4982
e,0.0755,300.766,300.6905
n,0.0721,300.9599,300.8877
space,0.0832,301.1472,301.064
e,0.0859,301.3163,301.2304
l,0.0737,301.4649,301.3912
space,0.0913,301.6834,301.5921
b,0.0839,301.9288,301.845
u,0.055,302.065,302.01
r,0.0742,302.3122,302.2381
r,0.0841,302.4988,302.4147
o,0.0745,303.3343,303.2599
y,0.0567,310.1647,310.1079
space,0.0602,310.4557,310.3955
e,0.0818,310.6792,310.5973
l,0.0657,310.8493,310.7836
space,0.0658,311.0792,311.0134
p,0.0834,311.3522,311.2688
o,0.0624,311.456,311.3936
b,0.084,312.2744,312.1904
r,0.0929,312.4586,312.3657
e,0.0654,318.5138,318.4483
space,0.0594,319.2275,319.1682
v,0.0813,323.2077,323.1264
i,0.0647,323.3862,323.3215
e,0.0649,323.5375,323.4727
j,0.0592,323.7848,323.7256
o,0.042,324.6178,324.5757
space,0.0734,325.6798,325.6065
c,0.0816,327.8346,327.7529
a,0.0688,328.0513,327.9825
m,0.0577,328.2299,328.1722
i,0.0853,328.4778,328.3924
n,0.0763,328.6778,328.6015
a,0.0774,328.8555,328.7781
n,0.0627,329.0211,328.9584
d,0.0823,329.218,329.1358
o,0.0639,329.3414,329.2775
space,0.0773,329.5896,329.5123
a,0.104,329.8054,329.7014
space,0.0656,329.9626,329.897
s,0.0696,330.1731,330.1035
u,0.0516,330.3172,330.2656
space,0.0745,330.5826,330.5081
l,0.0868,330.8321,330.7453
a,0.1082,331.0266,330.9185
d,0.0992,331.2396,331.1405
o,0.0552,331.9406,331.8854
period,0.0527,332.5542,332.5016
space,0.0618,332.809,332.7471
m,0.0493,334.7965,334.7472
space,0.0664,335.5735,335.5071
l,0.0646,335.8876,335.823
s,0.0821,336.2238,336.1417
space,0.0458,336.4082,336.3624
a,0.1042,336.6049,336.5007
f,0.1164,337.318,337.2016
u,0.051,337.5105,337.4595
e,0.1162,337.7291,337.613
r,0.087,337.8859,337.799
s,0.0879,338.7066,338.6187
space,0.071,338.9995,338.9285
d,0.0841,339.2368,339.1527
e,0.0658,339.451,339.3853
space,0.0701,339.625,339.5549
l,0.0701,339.9231,339.8531
a,0.1135,340.1022,339.9887
space,0.0742,340.2782,340.2039
l,0.065,340.6755,340.6105
d,0.0908,340.9538,340.8629
e,0.0766,341.2076,341.131
s,0.068,341.9523,341.8843
space,0.0432,342.3822,342.339
a,0.0642,342.6117,342.5475
l,0.0655,342.8106,342.7451
space,0.0689,343.0454,342.9765
a,0.0933,343.2542,343.1609
b,0.0686,343.4036,343.3349
u,0.0632,343.6592,343.596
e,0.0631,344.2874,344.2243
l,0.0748,344.5781,344.5034
o,0.0619,345.05,344.9881
space,0.071,345.3875,345.3166
y,0.0637,346.0565,345.9928
space,0.0761,346.3571,346.281
e,0.0843,346.5507,346.4664
l,0.0693,346.72,346.6507
space,0.0642,346.9657,346.9014
n,0.0523,347.1513,347.099
i,0.0675,349.409,349.3414
e,0.11,349.8604,349.7504
t,0.0757,350.114,350.0383
o,0.0779,350.9119,350.8341
space,0.0622,351.9196,351.8574
s,0.0848,352.4038,352.319
u,0.067,352.5866,352.5196
b,0.0693,352.8512,352.7819
i,0.0605,353.1295,353.069
r,0.0592,353.6826,353.6235
o,0.0666,353.8745,353.8079
s,0.0784,354.0608,353.9824
n,0.0835,354.336,354.2525
space,0.0686,354.8693,354.8008
space,0.0654,355.5032,355.4377
l,0.0529,359.3995,359.3466
o,0.0476,359.6827,359.6351
s,0.097,359.922,359.8249
space,0.0754,360.0561,359.9808
d,0.0831,360.3289,360.2458
o,0.0663,360.4972,360.4309
space,0.0636,360.9323,360.8686
a,0.1108,361.245,361.1342
l,0.0738,361.4024,361.3286
space,0.0701,361.6521,361.582
b,0.1061,361.8835,361.7773
u,0.0573,362.0636,362.0063
r,0.096,362.2837,362.1877
i,0.0343,362.4436,362.4093
r,0.083,362.8344,362.7514
i,0.0873,363.6898,363.6025
space,0.055,364.4987,364.4437
period,0.0692,365.379,365.3097
P,0.0566,366.3157,366.2591
s,0.083,366.9888,366.9058
a,0.1091,367.2004,367.0913
r,0.0758,367.4385,367.3627
o,0.0554,367.6017,367.5464
n,0.0698,367.8681,367.7983
space,0.1105,368.4815,368.371
j,0.073,369.3197,369.2467
u,0.0578,369.5625,369.5047
n,0.0752,369.804,369.7288
t,0.0964,370.06,369.9635
o,0.0656,370.4942,370.4286
space,0.0589,370.7989,370.7399
a,0.1033,371.0417,370.9385
space,0.0476,371.2365,371.1889
u,0.0602,371.5396,371.4794
n,0.0654,371.9353,371.8699
space,0.0683,372.1781,372.1098
g,0.0831,372.408,372.3249
r,0.0914,372.6467,372.5553
u,0.0495,372.8199,372.7703
p,0.0709,373.1355,373.0646
o,0.0609,373.5879,373.527
space,0.0703,373.9389,373.8686
d,0.0829,374.1835,374.1006
e,0.0781,374.4153,374.3373
space,0.0581,374.5804,374.5223
c,0.0816,374.8168,374.7353
m,0.0746,375.2159,375.1413
e,0.0795,376.6022,376.5227
s,0.093,376.9792,376.8862
i,0.0685,377.1388,377.0703
o,0.0597,377.4017,377.342
s,0.08,379.4166,379.3366
space,0.0608,380.3243,380.2635
y,0.0583,381.0391,380.9808
space,0.068,381.3186,381.2506
e,0.0882,381.5306,381.4424
s,0.1076,381.7481,381.6405
t,0.0878,381.9978,381.9101
o,0.0835,382.1873,382.1038
s,0.0983,382.455,382.3566
space,0.0732,382.7053,382.6321
l,0.0495,383.4696,383.4201
e,0.0863,383.6845,383.5982
space,0.0595,384.1348,384.0754
g,0.0807,384.372,384.2913
r,0.0992,384.6287,384.5295
i,0.0609,385.7161,385.6552
t,0.0686,386.0697,386.001
a,0.1062,386.3818,386.2756
o,0.0526,386.7313,386.6787
n,0.0609,388.1147,388.0538
space,0.0539,388.7146,388.6607
s,0.081,389.0126,388.9316
i,0.0616,389.1646,389.103
n,0.0701,389.3869,389.3167
v,0.0848,389.8523,389.7676
r,0.0628,390.2619,390.1992
g,0.0904,391.0327,390.9423
u,0.0657,391.3134,391.2476
e,0.0753,391.5882,391.5129
n,0.0573,391.7747,391.7174
z,0.1037,392.2,392.0962
s,0.0832,393.4884,393.4052
space,0.0651,395.1228,395.0577
e,0.0719,396.3587,396.2868
s,0.0799,396.6042,396.5243
space,0.0525,396.7889,396.7364
q,0.0838,397.005,396.9212
u,0.0626,397.1955,397.1328
e,0.0825,397.4196,397.337
space,0.0704,397.5846,397.5142
n,0.065,397.7966,397.7316
o,0.0547,397.9962,397.9415
space,0.0657,398.2646,398.1988
t,0.0805,398.4404,398.3599
e,0.0908,398.6551,398.5644
n,0.0684,398.8249,398.7565
e,0.0738,399.0493,398.9754
i,0.0603,399.2668,399.2065
s,0.0829,399.5499,399.467
space,0.0649,399.7567,399.6919
o,0.0649,400.1478,400.0829
r,0.0795,400.4412,400.3617
a,0.11,400.696,400.5859
z,0.1096,401.3911,401.2816
o,0.0546,401.5909,401.5362
n,0.0604,402.351,402.2906
space,0.0651,405.0065,404.9414
v,0.0792,407.2609,407.1817
a,0.0979,407.6223,407.5244
s,0.0821,408.4229,408.3408
space,0.0904,408.7653,408.6748
a,0.0912,409.2597,409.1685
space,0.0683,409.6163,409.548
r,0.0879,409.851,409.7631
e,0.0684,410.0053,409.9369
v,0.0894,410.273,410.1835
e,0.1113,410.5208,410.4095
n,0.0708,410.6926,410.6218
t,0.0559,410.8236,410.7677
r,0.0703,411.3488,411.2786
space,0.0738,411.541,411.4671
e,0.0299,411.7025,411.6726
BackSpace,0.0508,412.7979,412.7471
a,0.0609,413.0691,413.0083
l,0.0609,413.3395,413.2787
space,0.0698,413.5883,413.5185
b,0.08,413.9742,413.8942
u,0.0561,414.2678,414.2117
r,0.0656,414.5029,414.4373
r,0.0747,414.6967,414.622
o,0.0504,415.5813,415.531
space,0.0523,416.4429,416.3907
