Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
u,0.2617,119.7933,119.5316
e,0.1273,121.1993,121.0721
l,0.1617,122.0578,121.896
o,0.1306,122.4407,122.31
Control_R,0.2063,122.4615,122.2552
space,0.1739,122.97,122.7961
mouse_left,0.1919,139.6801,139.4882
BackSpace,0.2363,145.9368,145.7005
BackSpace,0.1964,146.3563,146.1599
BackSpace,0.2,148.5253,148.3254
e,0.204,150.8026,150.5986
l,0.2305,151.5819,151.3514
o,0.1905,152.0312,151.8407
space,0.2156,158.3686,158.1531
y,0.1942,159.3631,159.1688
space,0.2273,160.024,159.7968
e,0.2089,161.7371,161.5282
l,0.1779,162.3985,162.2207
space,0.2301,162.9563,162.7262
n,0.2177,164.1541,163.9364
i,0.1897,165.2524,165.0627
e,0.2525,165.9465,165.694
t,0.1735,166.6758,166.5023
o,0.1958,167.9394,167.7436
BackSpace,0.2309,192.054,191.8232
BackSpace,0.3139,192.7641,192.4502
BackSpace,0.1316,193.2804,193.1487
a,0.2828,215.823,215.5402
l,0.2266,217.952,217.7254
space,0.1955,219.5338,219.3383
s,0.2742,220.4001,220.126
a,0.2226,221.8995,221.677
l,0.1928,222.5707,222.3779
i,0.2259,223.3363,223.1104
r,0.1821,224.8238,224.6417
space,0.1958,225.3752,225.1795
d,0.2748,227.0156,226.7409
e,0.1924,227.5542,227.3618
l,0.1707,228.3886,228.2178
space,0.1876,228.9804,228.7928
p,0.2012,232.2949,232.0937
u,0.2015,234.932,234.7305
e,0.2362,235.9941,235.7579
b,0.1898,237.0113,236.8214
l,0.1773,237.8994,237.7221
o,0.1342,238.3239,238.1896
space,0.1499,238.8593,238.7093
e,0.2176,245.5453,245.3277
l,0.1894,246.4584,246.269
space,0.1955,246.997,246.8014
a,0.2127,248.0515,247.8388
b,0.3181,248.9182,248.6001
u,0.1697,249.5862,249.4165
e,0.2587,251.1228,250.8641
l,0.1493,251.7175,251.5681
o,0.1203,252.1499,252.0296
space,0.1473,252.6518,252.5045
s,0.1632,257.9971,257.8338
e,0.1786,258.4951,258.3165
space,0.1632,258.9119,258.7487
b,0.2233,262.4783,262.2551
a,0.2478,263.3191,263.0713
j,0.2056,264.0175,263.8119
o,0.2049,264.5702,264.3653
space,0.1957,265.1529,264.9572
d,0.21,269.6216,269.4116
e,0.1735,270.2372,270.0637
l,0.2561,271.7436,271.4875
space,0.2654,272.8046,272.5392
b,0.2534,275.0271,274.7737
u,0.2224,276.3712,276.1488
r,0.1346,277.8195,277.6849
r,0.0951,278.0835,277.9883
o,0.1735,279.1914,279.0179
space,0.2005,279.7463,279.5458
l,0.183,285.6452,285.4622
l,0.181,286.0339,285.8528
e,0.1826,286.9143,286.7318
g,0.2176,288.0169,287.7993
a,0.1933,288.7926,288.5993
r,0.2279,289.8853,289.6574
o,0.2511,291.6015,291.3504
n,0.1999,292.4144,292.2145
space,0.306,294.1827,293.8767
a,0.246,298.5104,298.2645
space,0.2362,299.1548,298.9186
Control_R,0.1932,300.9788,300.7855
o,0.2396,301.0483,300.8087
mouse_left,0.2481,310.1808,309.9327
o,0.2049,321.1278,320.9229
t,0.2306,322.6256,322.395
r,0.1735,324.0472,323.8737
o,0.1449,325.2219,325.077
space,0.2264,326.3172,326.0908
p,0.2004,327.6476,327.4471
u,0.2173,329.174,328.9567
e,0.3058,330.397,330.0912
b,0.1875,331.3586,331.1712
l,0.1473,332.2776,332.1303
o,0.134,332.6424,332.5084
space,0.17,333.3202,333.1502
c,0.1876,342.0232,341.8357
o,0.1872,342.9272,342.74
m,0.2486,344.2432,343.9946
o,0.1252,345.7733,345.6481
space,0.2228,346.3783,346.1554
mouse_left,0.1244,379.2422,379.1178
c,0.2514,393.7652,393.5138
o,0.1914,394.6818,394.4904
m,0.3389,397.3842,397.0453
o,0.2385,398.2737,398.0351
i,0.2119,405.1025,404.8906
b,0.1996,406.1776,405.978
a,0.3345,407.0232,406.6887
n,0.1554,407.9605,407.805
space,0.2211,418.2878,418.0667
c,0.2233,419.3097,419.0865
a,0.2337,420.912,420.6783
m,0.2003,421.5126,421.3123
i,0.1954,422.4162,422.2208
n,0.2082,423.3613,423.1531
a,0.2828,424.1745,423.8916
n,0.2183,424.6742,424.4559
d,0.175,426.081,425.906
o,0.1484,426.692,426.5437
space,0.2006,427.3695,427.1689
l,0.2254,435.5162,435.2909
o,0.1854,436.1037,435.9184
s,0.2348,436.9052,436.6704
space,0.2005,437.2776,437.0771
d,0.165,439.249,439.084
o,0.1675,440.171,440.0035
s,0.1812,440.8048,440.6236
space,0.3107,441.3305,441.0198
j,0.23,447.2486,447.0186
u,0.2381,448.0018,447.7636
n,0.2403,449.0603,448.8199
t,0.2807,450.1624,449.8817
o,0.1532,450.693,450.5398
space,0.2785,451.3841,451.1056
a,0.3321,456.0633,455.7311
l,0.1677,456.5461,456.3784
space,0.2117,457.1112,456.8995
b,0.2034,458.0856,457.8823
u,0.2361,459.0395,458.8034
r,0.1729,460.0264,459.8535
r,0.1401,460.3424,460.2022
o,0.1558,461.2015,461.0457
space,0.2078,461.907,461.6992
u,0.3339,468.7301,468.3962
n,0.176,469.3136,469.1376
space,0.2416,469.8278,469.5862
g,0.2169,473.7204,473.5035
u,0.2088,477.0007,476.792
p,0.2082,478.9379,478.7297
o,0.1395,479.3462,479.2067
space,0.1917,479.9774,479.7858
d,0.206,484.0725,483.8665
e,0.1356,484.6096,484.4739
space,0.1198,485.1783,485.0585
m,0.2475,486.8714,486.624
u,0.2294,487.9965,487.7671
c,0.2101,490.0789,489.8688
h,0.2554,491.0336,490.7782
a,0.1945,492.2189,492.0244
c,0.1969,503.1606,502.9637
h,0.1305,504.1149,503.9843
o,0.1705,505.0118,504.8413
s,0.1337,506.6981,506.5644
s,0.1883,512.3949,512.2065
e,0.2968,513.079,512.7822
space,0.2609,513.6988,513.4379
r,0.3009,515.0579,514.7571
i,0.2029,515.8788,515.6759
o,0.2007,516.7075,516.5068
space,0.2363,520.6231,520.3868
d,0.2188,521.9213,521.7025
e,0.179,522.4251,522.2462
space,0.1856,522.7751,522.5895
e,0.2522,524.1197,523.8675
l,0.1614,524.7763,524.6149
l,0.1708,525.2086,525.0378
o,0.1625,526.1106,525.9481
s,0.2183,527.4673,527.249
space,0.2082,527.8238,527.6155
d,0.2813,534.8341,534.5528
i,0.223,535.6181,535.3952
c,0.262,536.6215,536.3595
i,0.2308,537.7212,537.4904
e,0.2354,538.8884,538.653
n,0.2274,539.424,539.1967
d,0.2525,540.2897,540.0372
o,0.1862,540.9183,540.7321
space,0.2328,541.8413,541.6085
space,0.1898,549.138,548.9482
space,0.1985,549.5701,549.3716
space,0.1991,550.6303,550.4312
q,0.2594,556.6319,556.3726
u,0.2069,557.5894,557.3825
e,0.1468,558.3633,558.2164
space,0.3296,559.343,559.0134
