Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
e,0.1233,39.8873,39.764
y,0.0775,43.3298,43.2523
e,0.0748,44.5677,44.493
l,0.075,44.7678,44.6928
space,0.0576,45.0145,44.9568
f,0.0571,45.3734,45.3164
a,0.095,46.1519,46.0569
l,0.0927,46.5169,46.4243
s,0.0747,47.2799,47.2051
o,0.0602,47.5445,47.4842
space,0.0523,47.8485,47.7961
d,0.0785,48.2815,48.2031
i,0.0698,49.2481,49.1783
f,0.0801,49.6307,49.5506
u,0.0791,49.7621,49.683
n,0.0951,50.0383,49.9432
t,0.0751,50.3556,50.2805
o,0.0618,50.8403,50.7785
mouse_left,0.0992,51.4388,51.3396
space,0.0813,55.7858,55.7045
s,0.1085,56.2465,56.1379
e,0.089,56.498,56.4089
space,0.0831,56.7074,56.6243
e,0.1019,57.3519,57.25
s,0.1074,57.646,57.5386
t,0.0503,57.9033,57.8531
a,0.048,58.1852,58.1372
s,0.0551,58.1891,58.1341
b,0.0668,58.4942,58.4275
mouse_left,0.1,58.746,58.646
a,0.1084,58.8881,58.7797
n,0.0821,59.0523,58.9702
mouse_left,0.0626,59.2453,59.1827
space,0.0611,59.3095,59.2484
r,0.094,59.556,59.4619
mouse_left,0.0977,59.5606,59.4629
p,0.0635,60.2969,60.2334
a,0.0837,60.5203,60.4366
r,0.0868,60.7829,60.6962
t,0.0699,61.0274,60.9576
i,0.0694,61.2078,61.1384
e,0.1039,61.4077,61.3038
n,0.0734,61.5533,61.4799
d,0.0904,61.853,61.7626
o,0.0565,62.283,62.2265
l,0.0632,66.3881,66.3249
a,0.1127,66.6835,66.5708
s,0.0888,66.8457,66.757
space,0.0872,67.0144,66.9272
m,0.0814,67.2319,67.1505
o,0.0749,67.4965,67.4216
n,0.0927,67.7912,67.6985
e,0.0878,68.1741,68.0863
d,0.0933,68.4209,68.3275
a,0.1231,68.6921,68.5689
a,0.0978,68.8378,68.7401
s,0.1178,68.9138,68.796
d,0.1231,70.9095,70.7864
space,0.1232,71.2019,71.0787
mouse_left,0.0999,71.3815,71.2816
o,0.0884,71.5725,71.4841
r,0.0918,71.9195,71.8277
o,0.0743,72.1658,72.0915
space,0.1035,74.8565,74.7531
u,0.0799,75.3835,75.3037
e,0.0723,75.5495,75.4772
space,0.1057,75.7509,75.6452
l,0.1316,76.355,76.2234
o,0.0697,76.5566,76.4869
s,0.0855,76.7471,76.6616
space,0.0773,76.9209,76.8436
b,0.063,77.2226,77.1596
mouse_left,0.0993,77.4778,77.3785
a,0.1053,77.5373,77.432
n,0.0788,77.7021,77.6232
d,0.099,77.9046,77.8056
i,0.0699,78.1261,78.0562
d,0.0833,78.3104,78.2271
o,0.0866,78.4345,78.3479
s,0.0915,78.6473,78.5557
space,0.0691,78.8004,78.7313
h,0.0697,79.0671,78.9973
a,0.0924,79.283,79.1905
b,0.0656,79.3815,79.3159
i,0.0691,80.1704,80.1013
a,0.093,80.3792,80.2862
n,0.0651,80.4797,80.4146
space,0.0824,80.7347,80.6523
a,0.0834,80.8835,80.8
b,0.0768,81.2395,81.1627
mouse_left,0.0993,81.4761,81.3768
a,0.0962,81.5402,81.444
n,0.0684,81.6903,81.6219
d,0.0857,81.9188,81.8331
o,0.0542,82.2358,82.1815
n,0.065,82.5232,82.4582
a,0.0953,82.7322,82.6369
d,0.0964,82.9801,82.8837
o,0.0514,83.3599,83.3085
space,0.0626,86.384,86.3214
e,0.078,86.6194,86.5414
mouse_left,0.1001,86.6264,86.5263
n,0.0678,86.8252,86.7574
space,0.0835,87.0782,86.9947
s,0.0838,87.2721,87.1883
mouse_left,0.1002,87.3202,87.2199
u,0.0679,87.4541,87.3862
space,0.1297,87.8338,87.7041
h,0.0681,88.0658,87.9977
u,0.0644,88.4114,88.347
i,0.0895,88.6609,88.5715
d,0.0825,89.1831,89.1005
a,0.1063,89.4732,89.3668
period,0.0681,90.3516,90.2835
space,0.0986,91.1571,91.0585
C,0.081,94.7011,94.6201
u,0.0746,95.0788,95.0042
a,0.1098,95.3472,95.2374
n,0.0683,95.6176,95.5493
d,0.0782,95.8589,95.7808
o,0.0648,96.1907,96.1259
space,0.0551,96.4735,96.4184
e,0.0627,96.7829,96.7202
c,0.0911,97.0622,96.9711
h,0.066,97.2234,97.1574
a,0.0752,97.3589,97.2837
r,0.0646,97.6445,97.5799
o,0.0604,97.8781,97.8177
n,0.0656,98.1297,98.0641
space,0.0659,98.342,98.2761
e,0.0751,98.563,98.4878
mouse_left,0.0995,98.5966,98.4971
l,0.0712,98.8286,98.7574
space,0.0706,99.0869,99.0163
r,0.0881,99.253,99.1648
e,0.1085,99.4515,99.343
p,0.0765,99.6445,99.568
a,0.0959,99.7841,99.6881
r,0.0879,100.1944,100.1066
t,0.0799,100.4635,100.3837
o,0.0696,100.9649,100.8953
space,0.084,108.1337,108.0496
e,0.0777,109.2042,109.1266
l,0.0735,109.9667,109.8932
space,0.0789,110.259,110.1801
s,0.0713,110.4399,110.3686
a,0.0886,110.6682,110.5796
t,0.0804,111.0116,110.9312
r,0.0897,111.2334,111.1436
e,0.0902,111.4878,111.3976
space,0.0773,111.6834,111.6062
q,0.1158,111.832,111.7162
u,0.0825,111.9979,111.9154
e,0.1023,112.1385,112.0362
space,0.0776,112.7483,112.6708
n,0.0609,112.9953,112.9344
o,0.0659,113.6976,113.6316
space,0.0477,113.987,113.9393
s,0.088,114.1734,114.0854
e,0.0876,114.4197,114.332
space,0.0659,114.4981,114.4322
o,0.0603,114.8481,114.7878
l,0.0921,116.6151,116.5231
v,0.0928,117.3782,117.2854
mouse_left,0.1,117.597,117.497
i,0.062,117.6897,117.6277
d,0.0759,118.0249,117.949
a,0.0832,118.2642,118.181
b,0.0749,118.5757,118.5008
mouse_left,0.1006,118.8392,118.7386
a,0.1154,118.9228,118.8073
l,0.0885,124.4521,124.3636
r,0.0825,124.9502,124.8678
l,0.1217,126.0269,125.9052
u,0.0875,128.0055,127.918
e,0.0908,128.2302,128.1393
space,0.0782,128.3887,128.3105
l,0.0655,128.9603,128.8948
e,0.0739,129.2192,129.1452
space,0.0788,129.4431,129.3643
d,0.1088,129.6403,129.5315
e,0.0972,129.7906,129.6934
b,0.1127,130.1534,130.0407
i,0.076,130.5731,130.4972
l,0.0829,132.8847,132.8017
e,0.1079,133.1242,133.0164
space,0.0723,133.2954,133.2231
d,0.1024,133.5693,133.4669
i,0.0794,133.836,133.7566
j,0.0685,134.1012,134.0326
o,0.0686,134.8927,134.8241
semicolon,0.0903,138.0155,137.9252
space,0.1307,139.1232,138.9925
minus,0.0852,144.0898,144.0046
space,0.0651,144.427,144.362
mouse_left,0.0994,144.6566,144.5572
A,0.1049,147.4563,147.3513
h,0.0826,148.4574,148.3748
o,0.0783,149.149,149.0708
r,0.0826,149.949,149.8663
a,0.1257,150.2488,150.1231
space,0.0846,150.5153,150.4307
d,0.0958,150.7274,150.6316
a,0.1202,150.9884,150.8681
m,0.0888,151.1274,151.0387
e,0.1012,151.3115,151.2103
space,0.0875,151.4917,151.4042
m,0.0697,151.7253,151.6556
i,0.0701,151.9581,151.888
space,0.0873,152.2831,152.1958
r,0.0929,152.4635,152.3707
e,0.0964,152.6279,152.5315
a,0.1282,152.9694,152.8412
l,0.0817,154.2909,154.2092
E,0.078,161.1881,161.1102
n,0.0876,161.5995,161.5119
space,0.1305,161.9192,161.7887
e,0.078,162.0868,162.0088
s,0.1087,162.3337,162.225
e,0.0797,162.5515,162.4718
mouse_left,0.1003,162.9572,162.8568
p,0.0798,163.1967,163.1169
r,0.0876,163.4259,163.3383
e,0.0701,163.5631,163.4931
c,0.1171,163.9552,163.8381
i,0.0701,164.1408,164.0707
s,0.1134,164.3677,164.2543
o,0.0826,164.4906,164.4079
space,0.0781,164.776,164.6979
m,0.0732,165.0198,164.9465
o,0.0801,165.268,165.1879
m,0.0837,165.6616,165.5779
e,0.0958,166.009,165.9132
n,0.0801,166.1209,166.0407
t,0.0659,166.308,166.2421
o,0.0815,166.7762,166.6947
space,0.0947,167.327,167.2323
l,0.0697,167.8058,167.7361
l,0.0743,168.0038,167.9296
e,0.0906,168.2613,168.1707
g,0.0749,168.7669,168.692
o,0.08,169.1799,169.0999
space,0.0696,174.6789,174.6094
e,0.0852,174.8362,174.751
l,0.0848,175.1407,175.0559
space,0.1011,175.4349,175.3338
b,0.0655,175.7126,175.647
mouse_left,0.1001,175.9666,175.8665
n,0.1085,176.2737,176.1652
d,0.0988,176.4797,176.3809
i,0.0709,176.6692,176.5983
d,0.0752,176.8223,176.7471
o,0.0834,176.9542,176.8707
space,0.1148,177.3133,177.1985
y,0.0703,177.5454,177.475
space,0.0657,177.704,177.6383
a,0.0882,178.3938,178.3056
l,0.0739,178.6439,178.57
space,0.0645,178.8804,178.8159
o,0.0569,179.1271,179.0702
i,0.0819,179.3732,179.2914
r,0.1159,179.7741,179.6582
l,0.0818,187.1257,187.0439
space,0.1038,187.4488,187.345
s,0.0852,187.6788,187.5936
a,0.0972,187.8953,187.7981
s,0.096,188.1201,188.0241
t,0.0854,188.4817,188.3963
r,0.0855,188.7891,188.7036
e,0.0821,189.0327,188.9507
space,0.0616,189.2571,189.1954
s,0.0821,189.5183,189.4362
a,0.1174,189.7762,189.6588
l,0.0777,190.3486,190.2709
i,0.0735,190.5707,190.4972
o,0.0771,190.8491,190.772
space,0.078,193.8507,193.7727
mouse_left,0.0387,194.0392,194.0005
mouse_left,0.0995,194.3677,194.2683
s,0.1072,194.3907,194.2834
a,0.1044,194.6267,194.5223
l,0.0862,194.9074,194.8212
i,0.0862,195.2672,195.1811
o,0.0753,195.8747,195.7994
space,0.0909,196.1888,196.0979
c,0.0873,196.4093,196.322
o,0.0736,196.6041,196.5306
r,0.0971,197.0537,196.9565
r,0.1004,197.2861,197.1857
i,0.0778,197.4292,197.3513
e,0.1079,197.6534,197.5455
n,0.078,197.7818,197.7037
d,0.0876,198.3105,198.2229
o,0.0703,198.673,198.6027
space,0.0698,198.9518,198.8819
h,0.0704,199.2643,199.1939
a,0.0878,199.463,199.3752
c,0.0954,199.7524,199.657
i,0.0697,200.2639,200.1942
a,0.0922,200.4875,200.3953
space,0.0668,200.6236,200.5569
e,0.0774,200.8601,200.7827
l,0.0703,201.1656,201.0953
space,0.086,201.4649,201.3789
b,0.0668,201.7352,201.6684
o,0.0741,202.0777,202.0037
s,0.078,202.3863,202.3082
q,0.1056,202.6504,202.5448
u,0.073,202.8145,202.7415
e,0.0916,202.9753,202.8837
space,0.0947,206.7265,206.6318
mouse_left,0.0358,206.8214,206.7856
y,0.0766,206.9351,206.8585
space,0.1049,207.2648,207.1599
d,0.0732,207.6478,207.5745
i,0.083,208.4281,208.3451
j,0.0749,208.6725,208.5975
o,0.0605,209.2888,209.2282
space,0.097,209.6195,209.5225
a,0.0829,209.8314,209.7485
space,0.072,209.9639,209.8919
s,0.0875,210.1184,210.0308
u,0.0692,210.2816,210.2124
s,0.0764,210.4368,210.3604
space,0.0884,210.6589,210.5704
c,0.0775,210.8931,210.8157
o,0.0631,211.1351,211.072
m,0.0599,211.4239,211.364
p,0.0662,211.8795,211.8134
a,0.083,212.1707,212.0877
ntilde,0.0748,213.0937,213.0188
e,0.092,213.3825,213.2905
r,0.0743,213.6122,213.5379
o,0.0645,213.8009,213.7364
colon,0.0874,221.7806,221.6932
P_Page_Up,0.1046,223.8091,223.7044
N,0.0821,231.9561,231.874
o,0.0732,232.3129,232.2397
h,0.0809,233.397,233.3161
a,0.0897,233.7981,233.7084
y,0.0767,234.1177,234.041
q,0.1177,234.7325,234.6148
u,0.0747,234.8621,234.7875
e,0.1081,235.1293,235.0213
space,0.0921,235.3204,235.2282
p,0.0817,235.8199,235.7383
e,0.0758,236.0653,235.9895
n,0.0641,236.31,236.2458
s,0.0799,236.5087,236.4288
a,0.0875,236.7374,236.65
r,0.0701,237.025,236.9549
space,0.0833,237.1966,237.1133
e,0.0769,237.3689,237.292
n,0.0879,237.5048,237.4168
space,0.0825,237.7461,237.6637
v,0.0786,237.976,237.8973
o,0.068,238.1848,238.1168
l,0.0874,238.4133,238.3259
v,0.0907,238.5702,238.4794
r,0.1245,239.0352,238.9107
space,0.0778,239.1562,239.0784
p,0.0862,239.8363,239.7501
o,0.0743,240.0113,239.937
r,0.0824,240.3341,240.2517
space,0.0877,240.4775,240.3899
e,0.1082,240.6566,240.5484
l,0.0729,241.1058,241.0329
space,0.1042,241.4123,241.3081
t,0.0739,241.7631,241.6892
e,0.0794,242.0144,241.935
s,0.0825,242.6134,242.5309
o,0.082,243.1188,243.0368
r,0.0772,243.3758,243.2986
o,0.0725,243.5752,243.5027
comma,0.0602,254.3786,254.3184
space,0.0797,254.9592,254.8794
h,0.0725,256.5058,256.4334
a,0.0951,256.8671,256.772
y,0.0773,257.7245,257.6472
space,0.077,258.1901,258.1131
t,0.0568,258.5194,258.4626
a,0.0644,258.7985,258.7341
n,0.0747,259.1829,259.1082
t,0.0803,259.5636,259.4833
o,0.08,259.876,259.796
s,0.0822,260.1898,260.1076
space,0.0908,260.3511,260.2603
d,0.0936,260.5508,260.4571
i,0.0803,260.8338,260.7535
f,0.0907,261.2425,261.1518
u,0.0737,261.4641,261.3905
n,0.0908,261.7233,261.6325
t,0.0755,261.9902,261.9148
o,0.0715,262.2947,262.2232
s,0.0901,262.5819,262.4919
space,0.0779,262.7398,262.662
e,0.0702,262.8961,262.8258
n,0.0732,263.0573,262.9841
space,0.0802,263.2904,263.2102
l,0.0742,263.7157,263.6415
a,0.1254,263.9783,263.8529
space,0.0824,264.1168,264.0344
i,0.0769,264.6189,264.5421
g,0.0765,265.0327,264.9562
mouse_left,0.1004,265.2671,265.1667
l,0.0854,265.4506,265.3652
e,0.0729,265.6541,265.5812
s,0.097,265.9483,265.8513
i,0.066,266.0447,265.9787
a,0.1311,266.304,266.173
u,0.0782,271.4929,271.4148
e,0.0845,271.7117,271.6272
s,0.0987,272.1228,272.0241
o,0.0776,272.381,272.3034
o,0.0697,272.8072,272.7376
space,0.1251,273.1601,273.035
t,0.0783,273.359,273.2806
o,0.0651,273.6275,273.5624
c,0.0778,274.1666,274.0888
a,0.0873,274.4732,274.3859
n,0.0701,274.8641,274.7941
space,0.0818,275.1309,275.0491
a,0.1004,275.3525,275.2521
space,0.0739,275.4381,275.3642
u,0.0777,275.7329,275.6552
n,0.0869,275.9885,275.9016
space,0.0919,276.2333,276.1414
r,0.0799,276.4577,276.3778
e,0.1097,276.6812,276.5715
a,0.131,277.0262,276.8953
l,0.0881,277.2193,277.1312
[65027],0.0527,278.982,278.9293
P_Add,0.1195,313.4935,313.3739
E,0.0876,315.158,315.0704
r,0.0699,315.4975,315.4276
a,0.1147,315.93,315.8153
s,0.0969,316.1717,316.0748
e,0.0794,316.4108,316.3314
space,0.0806,316.6433,316.5627
u,0.0849,316.9362,316.8513
n,0.0857,317.1689,317.0832
a,0.0977,317.4126,317.3149
space,0.0698,317.55,317.4801
v,0.078,317.8337,317.7557
e,0.0967,318.1139,318.0172
z,0.0954,318.7496,318.6543
space,0.1076,319.8972,319.7896
r,0.0829,344.1828,344.0998
a,0.1308,344.738,344.6072
s,0.1008,345.0155,344.9147
e,0.083,345.2539,345.1709
space,0.0822,346.2387,346.1565
space,0.1099,349.5133,349.4034
space,0.0718,360.2627,360.1909
space,0.0598,361.3223,361.2625
space,0.1079,368.8901,368.7823
space,0.0836,369.2647,369.1811
space,0.064,369.4464,369.3825
p,0.0952,381.0153,380.9201
a,0.1023,381.2333,381.131
r,0.1002,381.5869,381.4867
a,0.1004,381.796,381.6956
space,0.0766,382.1276,382.051
t,0.1004,382.3899,382.2894
e,0.1155,382.6983,382.5828
r,0.0727,382.9155,382.8428
m,0.0736,383.0694,382.9958
i,0.0703,383.3736,383.3033
n,0.0866,383.6293,383.5427
a,0.1026,383.9093,383.8067
r,0.0834,384.2573,384.1739
space,0.062,387.2107,387.1487
space,0.1002,387.345,387.2448
c,0.1321,387.7501,387.618
o,0.0744,388.0499,387.9754
n,0.0779,388.3324,388.2545
space,0.0942,388.6182,388.524
e,0.069,388.8442,388.7752
s,0.0996,389.086,388.9864
t,0.0972,389.4084,389.3111
a,0.1033,390.9032,390.7999
space,0.0978,391.2702,391.1724
t,0.0997,391.5693,391.4696
e,0.1102,391.8614,391.7512
r,0.0734,392.0708,391.9974
r,0.0958,392.2926,392.1968
i,0.0768,392.4763,392.3996
b,0.064,392.7743,392.7103
l,0.0733,393.2417,393.1684
P_Page_Up,0.0876,395.9297,395.8421
space,0.0619,403.2204,403.1585
s,0.1265,403.8958,403.7693
i,0.0793,404.1918,404.1125
t,0.0747,404.786,404.7113
u,0.0748,404.9976,404.9228
a,0.1091,405.2975,405.1884
c,0.0857,405.6346,405.5489
i,0.0623,405.866,405.8037
o,0.0781,406.1182,406.0401
n,0.0777,406.4406,406.3628
s,0.113,412.1996,412.0866
e,0.078,412.4202,412.3422
space,0.0602,412.6198,412.5597
m,0.0746,412.9641,412.8894
e,0.0955,413.2338,413.1383
t,0.0651,413.5058,413.4407
i,0.0706,413.7017,413.6311
o,0.0801,413.9182,413.8381
space,0.0693,414.2105,414.1412
e,0.0828,414.4325,414.3497
n,0.07,414.6845,414.6144
space,0.0575,414.8856,414.8281
l,0.0682,415.5855,415.5173
a,0.1004,415.8294,415.729
space,0.0698,415.9573,415.8875
c,0.0834,416.149,416.0656
a,0.0938,416.449,416.3552
m,0.0752,416.7805,416.7053
a,0.0756,416.9495,416.8738
space,0.078,417.1191,417.0411
y,0.0654,417.827,417.7616
space,0.0773,418.1943,418.117
s,0.0868,418.3618,418.275
e,0.0876,418.599,418.5114
space,0.0724,418.7649,418.6925
s,0.0906,418.9617,418.8711
i,0.0684,419.0826,419.0142
n,0.0755,419.3443,419.2688
t,0.0702,419.5833,419.5131
i,0.0646,419.8323,419.7678
o,0.068,420.0696,420.0017
space,0.078,420.3815,420.3035
e,0.0699,421.0241,420.9542
n,0.0701,421.3918,421.3217
f,0.083,421.8492,421.7662
e,0.1059,422.1236,422.0177
r,0.0819,422.3704,422.2885
m,0.0748,422.5314,422.4566
o,0.0679,422.8494,422.7815
period,0.0779,423.8335,423.7556
space,0.064,428.0397,427.9757
t,0.0854,428.5136,428.4282
o,0.1129,429.3976,429.2846
d,0.078,429.8752,429.7972
o,0.0656,430.0889,430.0233
space,0.0697,430.3752,430.3055
e,0.0803,430.5622,430.482
l,0.0554,430.8699,430.8145
space,0.062,431.1034,431.0414
p,0.0655,431.3612,431.2957
u,0.0562,431.6442,431.588
r,0.073,431.9148,431.8418
e,0.0826,431.9188,431.8362
b,0.0782,432.3098,432.2316
l,0.1,432.527,432.4271
o,0.0639,432.7027,432.6388
space,0.0572,432.9745,432.9173
mouse_left,0.0991,433.2334,433.1343
p,0.0652,433.4454,433.3803
a,0.0396,433.7591,433.7195
s,0.0918,433.8156,433.7238
o,0.0624,434.036,433.9736
space,0.0689,434.2942,434.2253
p,0.0449,434.5905,434.5456
o,0.07,435.0036,434.9335
r,0.078,435.3457,435.2677
space,0.0609,435.6277,435.5668
s,0.0878,436.2262,436.1385
u,0.0712,436.5482,436.477
c,0.0729,438.5283,438.4554
a,0.1307,438.8375,438.7069
s,0.094,439.0251,438.9311
a,0.1125,439.8322,439.7197
space,0.1087,440.2321,440.1234
mouse_left,0.1,440.3904,440.2905
space,0.1032,457.5836,457.4804
space,0.1056,458.0109,457.9053
mouse_left,0.0634,472.6753,472.6119
space,0.102,474.9481,474.8461
space,0.078,475.1567,475.0787
c,0.1056,483.8325,483.7268
u,0.0801,484.0011,483.921
a,0.0953,484.5625,484.4672
n,0.0827,484.764,484.6813
d,0.0961,485.1167,485.0206
o,0.0777,485.4538,485.3761
space,0.065,486.5805,486.5155
e,0.0921,489.255,489.1629
l,0.0645,489.6524,489.5878
space,0.0567,489.9309,489.8743
f,0.0733,490.2465,490.1732
l,0.0798,491.0724,490.9927
o,0.0744,491.3941,491.3197
space,0.0659,491.6593,491.5934
m,0.0702,491.878,491.8078
u,0.0603,492.133,492.0726
e,0.0952,492.4021,492.3068
r,0.1078,492.6362,492.5284
t,0.0827,492.848,492.7653
o,0.088,493.1425,493.0545
i,0.0615,498.1499,498.0883
o,0.0702,498.3716,498.3014
space,0.0756,498.6723,498.5967
q,0.118,498.8553,498.7374
u,0.0704,499.042,498.9716
e,0.0732,499.1955,499.1224
space,0.0836,499.3617,499.2781
l,0.0775,499.8379,499.7604
o,0.0607,500.0121,499.9514
space,0.0704,500.301,500.2306
i,0.0658,500.5733,500.5075
b,0.0622,501.0511,500.9889
a,0.0908,501.3155,501.2248
n,0.0692,501.5525,501.4833
space,0.0597,505.5908,505.5311
a,0.0951,506.0683,505.9732
space,0.0875,506.2221,506.1347
m,0.0812,506.5092,506.428
a,0.0848,506.7073,506.6225
t,0.0712,506.9119,506.8407
a,0.0934,507.0929,506.9995
r,0.0647,507.3674,507.3027
space,0.0863,507.5917,507.5055
d,0.121,508.2468,508.1258
e,0.1281,508.4398,508.3117
space,0.0702,508.5734,508.5033
v,0.085,508.7797,508.6947
mouse_left,0.1,509.0237,508.9237
e,0.1234,509.0995,508.9761
r,0.075,509.3304,509.2555
d,0.0655,509.5753,509.5099
a,0.0966,509.8477,509.7512
d,0.0804,510.0734,509.993
d,0.0857,514.0854,513.9997
i,0.0572,514.374,514.3168
o,0.0779,514.6117,514.5338
space,0.0746,514.8781,514.8035
u,0.0659,515.2058,515.1399
n,0.0756,515.7991,515.7236
space,0.0758,516.0543,515.9785
g,0.0828,516.3628,516.28
r,0.0661,516.6051,516.539
a,0.1062,516.9403,516.8341
n,0.0789,517.0916,517.0127
space,0.0715,517.3207,517.2492
s,0.0917,517.4721,517.3804
l,0.0705,517.9176,517.8471
t,0.0781,518.2577,518.1796
o,0.0703,518.5166,518.4462
space,0.087,523.5457,523.4587
s,0.0954,523.6314,523.5361
e,0.0829,523.8658,523.7829
space,0.0703,524.023,523.9527
p,0.0925,524.6232,524.5307
u,0.069,525.009,524.94
s,0.0825,525.2825,525.2001
o,0.0652,525.5372,525.4719
space,0.0485,525.7843,525.7358
d,0.1153,526.0859,525.9706
space,0.0432,526.3207,526.2775
p,0.0607,526.8094,526.7486
i,0.0621,527.0901,527.028
e,0.0846,527.3727,527.2881
space,0.071,527.5073,527.4363
y,0.0573,527.8409,527.7835
space,0.1091,528.1817,528.0726
a,0.0912,528.3526,528.2614
mouse_left,0.1,529.2203,529.1202
g,0.0833,529.3753,529.292
i,0.0695,529.7039,529.6344
t,0.0701,530.0352,529.9652
a,0.097,530.3284,530.2314
n,0.0702,530.4426,530.3724
d,0.0664,530.6304,530.564
o,0.0552,530.9942,530.939
space,0.0652,531.2638,531.1986
l,0.0667,531.5041,531.4374
o,0.0582,531.697,531.6389
s,0.0735,531.8632,531.7897
space,0.0558,532.0368,531.981
b,0.069,532.3122,532.2432
r,0.0594,532.4984,532.439
a,0.1133,532.7693,532.656
z,0.1168,533.0895,532.9727
o,0.0492,533.4252,533.376
s,0.0765,533.6999,533.6233
space,0.068,536.9883,536.9202
g,0.0785,538.2058,538.1274
r,0.0826,538.4979,538.4153
i,0.0653,538.7321,538.6668
t,0.066,538.9946,538.9286
o,0.0629,539.2323,539.1694
space,0.0703,539.5101,539.4398
c,0.0704,539.7387,539.6683
o,0.0652,539.8999,539.8348
n,0.0729,540.1726,540.0997
space,0.0795,540.4277,540.3482
t,0.0595,540.6834,540.6239
o,0.0564,540.9755,540.9191
d,0.0672,541.2631,541.1958
a,0.1029,541.5373,541.4345
a,0.038,541.6733,541.6353
s,0.0682,541.6904,541.6223
space,0.0706,541.8314,541.7608
s,0.0731,542.0231,541.95
u,0.0659,542.1491,542.0832
s,0.0734,542.3127,542.2393
space,0.0759,542.5122,542.4362
f,0.0765,542.7337,542.6573
u,0.0605,542.9496,542.889
e,0.0969,543.1364,543.0394
r,0.0877,543.3677,543.28
z,0.0975,544.0121,543.9146
s,0.1256,544.4732,544.3476
comma,0.0655,545.4506,545.3851
P_Add,0.0712,546.6868,546.6156
r,0.0949,559.1571,559.0623
d,0.0884,559.4159,559.3276
a,0.1248,559.7397,559.6149
d,0.0905,560.0304,559.9399
