Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
u,0.0536,24.0259,23.9723
s,0.0846,24.2732,24.1886
c,0.0871,24.5617,24.4746
a,0.1209,24.74,24.6191
r,0.0824,25.0005,24.9181
o,0.0658,25.0272,24.9613
n,0.0696,25.276,25.2064
space,0.0666,25.4752,25.4087
l,0.075,25.6968,25.6218
a,0.0972,25.7795,25.6823
space,0.0757,25.9351,25.8594
c,0.093,26.0756,25.9826
a,0.101,26.2224,26.1213
u,0.0474,26.4222,26.3748
i,0.0572,26.4269,26.3698
s,0.1007,26.6271,26.5264
a,0.1054,26.8112,26.7058
space,0.0607,27.0692,27.0085
e,0.1184,29.0673,28.9489
space,0.0698,29.1885,29.1187
l,0.0734,29.4487,29.3753
a,0.0957,29.519,29.4233
space,0.0683,29.6967,29.6284
h,0.0554,30.1108,30.0554
e,0.1077,30.2516,30.1438
r,0.0808,30.4022,30.3214
i,0.0567,30.5609,30.5042
d,0.098,30.7935,30.6955
a,0.096,30.9734,30.8774
space,0.076,31.1271,31.0512
d,0.1275,31.3107,31.1832
e,0.0716,31.4338,31.3622
s,0.0833,31.6593,31.5761
c,0.1185,31.8862,31.7677
u,0.0571,32.0713,32.0142
b,0.0782,32.3213,32.2431
r,0.0747,32.5404,32.4657
i,0.0575,32.7733,32.7158
e,0.096,32.9249,32.8289
r,0.093,33.1345,33.0415
o,0.0604,33.2256,33.1653
n,0.065,33.5265,33.4615
space,0.0696,33.7539,33.6842
BackSpace,0.0703,37.2128,37.1425
q,0.1111,37.7483,37.6372
u,0.0595,37.9914,37.932
e,0.0926,38.1784,38.0859
space,0.0878,38.2879,38.2001
h,0.0667,38.5246,38.4579
a,0.0827,38.6032,38.5205
b,0.0778,38.7475,38.6697
i,0.0731,38.9573,38.8843
a,0.0855,39.0226,38.937
space,0.0777,39.2045,39.1268
s,0.0906,39.3644,39.2738
i,0.0622,39.4599,39.3977
d,0.0831,39.6268,39.5437
o,0.0696,39.6619,39.5923
space,0.0752,39.9069,39.8316
p,0.0753,40.1627,40.0875
r,0.0947,40.3665,40.2718
o,0.07,40.4805,40.4104
d,0.0861,40.9734,40.8873
u,0.0696,41.1125,41.0429
c,0.1134,41.3141,41.2007
i,0.0658,41.5237,41.4579
d,0.0876,41.7762,41.6886
a,0.1181,41.9708,41.8527
space,0.0733,42.0723,41.999
p,0.0702,42.3249,42.2548
o,0.0702,42.5187,42.4485
r,0.0872,42.6907,42.6035
space,0.0749,42.8194,42.7446
u,0.073,43.0774,43.0044
n,0.0745,43.2948,43.2203
a,0.0924,43.3086,43.2161
space,0.0754,43.497,43.4216
p,0.0701,43.7414,43.6712
e,0.0779,43.807,43.7292
q,0.0929,44.0672,43.9743
u,0.0606,44.1361,44.0754
e,0.0877,44.3428,44.2551
ntilde,0.065,44.6644,44.5994
a,0.0906,44.8352,44.7446
space,0.0647,44.9873,44.9225
a,0.1005,45.1712,45.0707
r,0.0652,45.5355,45.4703
r,0.0876,45.7074,45.6198
u,0.0573,45.9601,45.9028
g,0.0659,46.236,46.1702
a,0.1132,46.4649,46.3517
space,0.0647,47.8979,47.8332
d,0.0956,48.3706,48.275
e,0.0964,48.5259,48.4295
space,0.0652,48.605,48.5398
l,0.086,48.8807,48.7948
a,0.1176,48.9607,48.8431
s,0.0975,49.0951,48.9976
space,0.0755,49.1867,49.1113
s,0.1311,49.5103,49.3792
a,0.1106,49.679,49.5684
b,0.0817,49.8356,49.7539
a,0.0851,49.9398,49.8548
n,0.0726,50.0967,50.0241
a,0.0993,50.2925,50.1933
s,0.1044,50.7547,50.6503
period,0.0629,50.9759,50.913
space,0.0824,51.2794,51.197
l,0.0634,52.6913,52.628
o,0.0643,52.9249,52.8606
s,0.0861,53.1286,53.0425
space,0.0723,53.2703,53.198
m,0.0597,53.49,53.4303
n,0.0594,53.4942,53.4348
e,0.0696,53.6254,53.5558
d,0.0836,54.6895,54.6058
i,0.0697,54.8721,54.8023
c,0.0963,54.9993,54.903
o,0.0704,55.1369,55.0665
s,0.0867,55.2986,55.2119
space,0.0764,56.0854,56.009
p,0.0562,56.57,56.5139
u,0.0497,56.8799,56.8302
d,0.1017,57.0845,56.9828
i,0.0599,57.1931,57.1332
e,0.0791,57.3216,57.2425
r,0.0995,57.4641,57.3646
o,0.0617,57.5339,57.4722
n,0.0736,57.7929,57.7193
space,0.0672,58.0338,57.9665
c,0.1166,58.7317,58.6151
u,0.0643,58.9899,58.9256
r,0.074,59.2069,59.1329
a,0.1122,59.5433,59.4311
r,0.0635,59.8056,59.742
space,0.0657,59.9033,59.8375
l,0.0682,60.1499,60.0816
a,0.0868,60.2123,60.1254
space,0.0609,60.3891,60.3283
h,0.0585,60.7993,60.7408
e,0.1086,60.9427,60.834
r,0.0851,61.0862,61.0011
i,0.0548,61.3122,61.2574
d,0.1055,61.5235,61.418
a,0.1131,61.7483,61.6351
space,0.0679,62.6994,62.6315
p,0.0609,63.1077,63.0469
e,0.0984,63.3088,63.2103
r,0.0825,63.4132,63.3307
o,0.0469,63.4739,63.4269
space,0.0813,63.741,63.6597
l,0.0764,63.9856,63.9093
space,0.0703,64.2914,64.2211
p,0.0654,64.8074,64.742
r,0.0757,65.4469,65.3711
i,0.0599,65.6077,65.5478
n,0.0701,65.8921,65.822
c,0.0964,66.1229,66.0265
e,0.1103,66.3115,66.2013
s,0.1009,66.5651,66.4642
a,0.1009,66.7291,66.6282
space,0.0669,66.8981,66.8312
J,0.0773,67.1915,67.1142
u,0.0663,67.3945,67.3282
a,0.0785,67.543,67.4645
n,0.0952,67.6817,67.5864
a,0.0957,67.7725,67.6768
space,0.0869,67.92,67.8331
q,0.0995,68.0643,67.9647
u,0.0641,68.1878,68.1237
e,0.0874,68.3166,68.2292
d,0.1127,68.5288,68.416
o,0.0596,68.6805,68.621
space,0.0846,68.9358,68.8511
d,0.0897,69.0208,68.9311
e,0.1022,69.1355,69.0333
l,0.069,69.2005,69.1315
i,0.0648,69.45,69.3852
c,0.1067,69.5871,69.4804
a,0.1026,69.7576,69.655
d,0.0828,69.905,69.8222
a,0.0834,70.0513,69.9679
space,0.073,70.1883,70.1153
p,0.0799,70.4708,70.391
a,0.1092,71.0496,70.9405
r,0.0759,71.3083,71.2324
a,0.1148,71.5856,71.4708
space,0.0705,71.6411,71.5706
s,0.137,72.4573,72.3203
i,0.0734,72.5855,72.512
e,0.1013,72.7644,72.663
m,0.0789,72.8734,72.7945
p,0.0699,73.11,73.04
r,0.1006,73.302,73.2014
e,0.1009,73.4637,73.3629
period,0.0727,74.4721,74.3993
space,0.0733,74.7505,74.6772
n,0.0699,76.2655,76.1956
t,0.091,76.6905,76.5995
o,0.0602,76.7831,76.7229
n,0.0703,77.0531,76.9828
c,0.1108,77.2376,77.1268
e,0.091,77.3916,77.3006
s,0.1039,77.6932,77.5893
space,0.0725,77.7754,77.7029
l,0.0724,78.0484,77.9759
o,0.0605,78.2563,78.1958
s,0.1007,78.4154,78.3147
space,0.0726,78.5286,78.456
r,0.1055,78.7685,78.6631
e,0.0931,78.8991,78.806
y,0.0704,79.2412,79.1708
e,0.0875,79.4047,79.3172
s,0.1051,79.6949,79.5898
space,0.0625,79.9463,79.8838
m,0.0671,80.5316,80.4645
u,0.0905,80.8171,80.7266
y,0.0784,81.0377,80.9593
space,0.0554,81.5547,81.4993
a,0.0881,81.7538,81.6657
s,0.0797,81.8999,81.8202
u,0.0576,82.0448,81.9872
s,0.0783,82.1181,82.0397
t,0.0737,82.3709,82.2971
a,0.1009,82.4887,82.3878
o,0.0711,82.8836,82.8125
s,0.1049,83.0632,82.9583
space,0.0745,83.289,83.2145
d,0.0743,83.9277,83.8534
e,0.095,84.0703,83.9753
c,0.1131,84.3359,84.2228
d,0.0861,84.6466,84.5604
i,0.077,84.7327,84.6557
e,0.0822,84.874,84.7917
r,0.1063,84.9981,84.8918
o,0.0751,85.0687,84.9936
n,0.0784,85.3036,85.2252
space,0.0906,85.5334,85.4428
c,0.1252,85.7092,85.584
o,0.0725,85.7777,85.7052
n,0.0741,86.0188,85.9447
s,0.0958,86.1828,86.087
t,0.1107,86.5361,86.4254
r,0.0882,86.7162,86.628
u,0.0706,86.9562,86.8856
i,0.0975,87.18,87.0825
r,0.1015,87.9192,87.8177
space,0.0991,88.4134,88.3143
u,0.0751,88.9789,88.9037
n,0.083,89.2159,89.1329
a,0.0877,89.2995,89.2117
space,0.0794,89.4406,89.3613
u,0.0701,89.6915,89.6214
r,0.0954,89.8377,89.7422
n,0.075,89.9837,89.9087
space,0.065,90.3577,90.2928
d,0.0962,91.1079,91.0117
e,0.1102,91.2764,91.1661
space,0.0798,91.3906,91.3108
r,0.101,91.8052,91.7042
i,0.0675,91.9311,91.8636
s,0.0863,92.1623,92.076
t,0.0702,92.2653,92.195
a,0.0961,92.4494,92.3533
l,0.0783,92.7407,92.6623
space,0.0727,93.0083,92.9356
p,0.0609,94.1574,94.0965
a,0.1176,94.4422,94.3246
r,0.0748,94.8846,94.8098
a,0.1049,95.038,94.9332
space,0.0792,95.145,95.0658
m,0.0837,95.4363,95.3526
e,0.0873,95.5447,95.4575
t,0.071,95.7416,95.6706
e,0.089,95.8504,95.7614
r,0.0908,96.0065,95.9157
space,0.0785,96.1278,96.0493
e,0.0964,96.2613,96.1649
n,0.0834,96.3927,96.3093
space,0.0802,96.6019,96.5217
e,0.0786,96.7106,96.632
l,0.0752,96.8523,96.777
l,0.0835,97.0192,96.9357
a,0.1014,97.1936,97.0922
space,0.0755,97.2864,97.2109
a,0.0887,97.4737,97.385
space,0.0805,97.5749,97.4944
l,0.0785,97.8151,97.7366
a,0.0912,97.9683,97.8771
space,0.0832,98.0476,97.9644
p,0.0758,98.2901,98.2143
r,0.0911,98.4165,98.3254
i,0.0712,98.5324,98.4611
n,0.0656,98.7616,98.696
c,0.1346,98.9137,98.7792
e,0.0805,99.0674,98.9869
s,0.099,99.3166,99.2175
a,0.0848,99.4663,99.3815
space,0.0754,99.555,99.4796
A,0.058,99.9586,99.9006
n,0.0786,100.3664,100.2878
a,0.1098,100.5386,100.4288
comma,0.0732,101.7681,101.6949
space,0.0792,101.9742,101.8951
l,0.0832,102.218,102.1348
a,0.1058,102.3535,102.2477
space,0.0742,102.4454,102.3713
m,0.0729,102.6898,102.617
a,0.1036,102.7732,102.6696
s,0.1063,102.9333,102.827
space,0.0692,103.0342,102.965
p,0.067,103.3391,103.2721
e,0.1124,103.5605,103.4481
q,0.1255,103.8747,103.7492
u,0.0559,103.9532,103.8973
e,0.1137,104.1854,104.0716
ntilde,0.075,104.5646,104.4896
a,0.1187,104.7815,104.6628
space,0.0654,104.9612,104.8958
y,0.065,106.5828,106.5178
space,0.0793,106.8647,106.7854
h,0.0611,107.3914,107.3303
e,0.0605,107.5353,107.4748
r,0.0801,107.6639,107.5837
m,0.0878,107.9403,107.8524
o,0.0674,108.1388,108.0714
s,0.1247,108.3238,108.1991
a,0.0998,108.4516,108.3518
space,0.1276,108.6017,108.474
d,0.0953,108.7229,108.6276
e,0.0807,108.8356,108.7549
space,0.1184,109.0579,108.9395
l,0.0719,109.3609,109.289
a,0.0916,109.6037,109.512
s,0.0903,109.7641,109.6738
space,0.0868,109.9127,109.8259
t,0.0958,110.1931,110.0974
r,0.0779,110.4356,110.3577
e,0.0825,110.6124,110.5299
s,0.0956,110.8758,110.7802
space,0.0756,110.9889,110.9133
p,0.0607,111.2455,111.1848
r,0.073,111.8739,111.8009
i,0.0676,112.0289,111.9612
n,0.0733,112.2755,112.2023
e,0.0932,112.5999,112.5068
s,0.1004,112.8571,112.7567
a,0.1104,113.0332,112.9227
s,0.0929,113.3753,113.2825
period,0.0624,114.0754,114.013
space,0.0755,114.3381,114.2626
n,0.0611,115.2177,115.1567
space,0.0656,115.4194,115.3538
e,0.1222,115.6012,115.479
l,0.0658,115.6544,115.5886
space,0.0709,115.8991,115.8282
s,0.1061,116.0128,115.9067
a,0.1174,116.1797,116.0623
l,0.0692,116.2072,116.138
o,0.0625,116.4352,116.3727
n,0.0679,116.6894,116.6215
space,0.1087,117.3973,117.2885
m,0.0736,117.7967,117.7231
s,0.1047,118.1555,118.0508
space,0.0825,118.3023,118.2198
g,0.0554,118.6126,118.5572
r,0.0738,118.846,118.7722
a,0.1262,119.034,118.9078
n,0.0817,119.2789,119.1972
d,0.1057,119.4481,119.3424
e,0.1001,119.5754,119.4752
space,0.0869,119.694,119.6072
d,0.071,119.8353,119.7643
e,0.0926,119.945,119.8524
l,0.072,119.991,119.919
space,0.0791,120.2324,120.1533
a,0.0958,120.4588,120.363
p,0.0771,120.476,120.3989
l,0.0699,120.6911,120.6212
a,0.0778,120.7077,120.6298
i,0.0626,121.212,121.1494
o,0.0784,121.4294,121.3509
space,0.0662,122.2106,122.1443
l,0.0629,122.8795,122.8166
o,0.0703,123.1035,123.0332
s,0.087,123.2816,123.1946
space,0.0804,123.4095,123.3291
i,0.071,123.6631,123.5921
n,0.0747,123.8822,123.8075
g,0.0908,124.1705,124.0797
e,0.1312,124.3624,124.2312
n,0.0751,124.6609,124.5858
i,0.0699,124.8849,124.8151
e,0.0992,124.9889,124.8897
r,0.0782,125.1105,125.0324
o,0.066,125.1887,125.1226
s,0.101,125.4081,125.3071
space,0.0786,125.4823,125.4037
r,0.0992,125.7396,125.6404
e,0.0947,125.8528,125.7581
a,0.0956,126.1655,126.07
l,0.0778,126.1701,126.0923
e,0.0785,127.4298,127.3513
s,0.0839,127.6858,127.6018
space,0.0725,127.8036,127.7311
c,0.0836,127.9778,127.8942
o,0.075,128.0753,128.0003
n,0.0759,128.3342,128.2584
s,0.0894,128.4389,128.3494
t,0.0657,128.6781,128.6124
r,0.0832,128.8876,128.8043
u,0.0658,129.1615,129.0957
y,0.0611,129.434,129.3729
e,0.0877,129.607,129.5193
r,0.0958,129.9665,129.8706
o,0.0609,130.1078,130.0469
n,0.0703,130.3955,130.3253
space,0.0855,131.3006,131.2151
e,0.1083,132.9849,132.8767
n,0.0691,133.086,133.0169
space,0.0777,133.2989,133.2212
p,0.0828,133.5634,133.4806
c,0.0779,133.7141,133.6362
o,0.0809,133.8036,133.7227
s,0.0834,134.0003,133.9169
space,0.0783,134.1247,134.0464
d,0.0898,134.29,134.2001
i,0.0655,134.4221,134.3567
a,0.1316,134.5865,134.4549
s,0.0994,134.749,134.6496
space,0.0659,134.9031,134.8373
u,0.0773,136.297,136.2196
n,0.0701,136.5331,136.463
a,0.1282,136.5462,136.418
space,0.1033,136.8382,136.7349
e,0.1011,137.2272,137.126
n,0.0727,137.4188,137.3461
o,0.088,137.6663,137.5783
r,0.1181,137.7801,137.662
m,0.0804,137.9469,137.8666
e,0.1058,138.1158,138.01
space,0.0696,138.6967,138.6271
u,0.0574,139.6226,139.5651
r,0.0783,139.8369,139.7586
n,0.0772,140.0455,139.9684
a,0.0908,140.2204,140.1296
space,0.0738,140.317,140.2431
c,0.0787,140.5238,140.4451
o,0.0747,140.5736,140.4989
n,0.0738,140.8074,140.7336
space,0.0779,141.0111,140.9332
l,0.0849,141.248,141.1631
a,0.1261,141.2812,141.1551
s,0.0833,141.4512,141.3678
space,0.0743,141.5083,141.4341
p,0.0755,141.7488,141.6733
a,0.1047,141.7704,141.6657
r,0.1014,142.1113,142.0099
e,0.1051,142.2871,142.1821
d,0.1233,142.5373,142.414
e,0.1182,142.6882,142.5701
space,0.0671,144.2605,144.1934
y,0.0658,144.9741,144.9084
space,0.082,145.2148,145.1327
e,0.1028,145.4009,145.2981
l,0.0731,145.4699,145.3968
space,0.0682,145.6802,145.612
t,0.1034,145.8973,145.7938
e,0.0931,146.0558,145.9627
c,0.1057,146.3035,146.1978
h,0.0639,146.3428,146.279
o,0.0712,146.5574,146.4862
space,0.0742,146.8048,146.7306
d,0.0864,146.9126,146.8262
e,0.0904,147.0322,146.9418
space,0.079,147.138,147.0589
r,0.1011,147.4712,147.3701
i,0.0662,147.6385,147.5723
s,0.0877,147.8372,147.7495
t,0.0674,147.9562,147.8887
a,0.0894,148.1304,148.0409
l,0.069,148.4527,148.3837
period,0.0584,149.6273,149.5689
space,0.0675,149.8664,149.7989
e,0.1012,150.6848,150.5836
n,0.07,150.7879,150.7179
t,0.105,151.1769,151.0719
r,0.1034,151.397,151.2936
o,0.0657,151.5182,151.4524
space,0.0709,151.7716,151.7007
v,0.0886,152.1286,152.0401
i,0.0849,152.3493,152.2644
v,0.0898,152.6327,152.5428
i,0.0842,152.8368,152.7526
a,0.0968,153.0263,152.9295
space,0.0814,153.0949,153.0135
l,0.0739,153.3614,153.2875
a,0.1001,153.6347,153.5346
space,0.0713,154.2455,154.1743
p,0.0593,154.7157,154.6563
r,0.0909,155.1267,155.0358
i,0.0656,155.3053,155.2397
n,0.0707,155.5479,155.4772
c,0.1316,155.7045,155.5729
e,0.0936,155.858,155.7645
s,0.0967,156.1045,156.0078
a,0.1104,156.2497,156.1392
space,0.0776,156.3814,156.3038
y,0.0705,156.6979,156.6275
space,0.0735,156.953,156.8795
n,0.0927,157.2507,157.158
o,0.0735,157.4406,157.3671
space,0.0784,157.6811,157.6027
l,0.0751,157.9072,157.8321
a,0.0907,157.9624,157.8718
space,0.0711,158.1356,158.0646
d,0.1055,158.2939,158.1884
e,0.0835,158.4029,158.3194
j,0.0626,158.5284,158.4658
a,0.1024,158.7147,158.6123
b,0.0608,158.88,158.8192
a,0.0929,159.069,158.9761
n,0.0758,159.1353,159.0595
space,0.0837,159.3601,159.2765
s,0.0966,159.5197,159.4231
a,0.1094,159.6633,159.5538
l,0.0652,159.7896,159.7244
i,0.0627,160.4159,160.3532
r,0.1189,160.6443,160.5254
period,0.069,161.8267,161.7577
space,0.0654,162.0743,162.0089
Control_L,0.0362,162.3081,162.2718
L,0.0724,162.3867,162.3143
o,0.0588,162.6161,162.5573
s,0.0807,162.7742,162.6934
space,0.0819,162.9085,162.8266
r,0.0913,163.1209,163.0296
e,0.0996,163.2615,163.1618
y,0.0632,163.4992,163.436
e,0.0927,163.6464,163.5537
s,0.1029,163.9312,163.8282
space,0.0652,164.1205,164.0553
l,0.0611,164.6286,164.5675
l,0.0716,164.8295,164.7579
e,0.1089,164.9713,164.8624
g,0.0628,165.1562,165.0933
a,0.101,165.2891,165.1881
r,0.0875,165.5933,165.5058
o,0.0517,165.6181,165.5664
n,0.0707,166.4354,166.3647
space,0.0612,167.0239,166.9627
a,0.1054,167.2075,167.1021
space,0.0708,167.3365,167.2657
p,0.0705,167.6176,167.5471
e,0.0974,167.8113,167.7139
n,0.0709,168.0064,167.9355
s,0.0934,168.1629,168.0695
a,0.1019,168.294,168.1922
r,0.0884,168.5118,168.4234
space,0.0702,168.5869,168.5167
q,0.1111,168.7842,168.6732
u,0.0663,168.8674,168.801
e,0.0959,169.047,168.9511
space,0.0783,169.1306,169.0523
s,0.0922,169.351,169.2588
u,0.0705,169.4078,169.3373
space,0.0809,169.6406,169.5596
h,0.0791,169.9755,169.8964
i,0.0833,170.168,170.0847
j,0.0782,170.4085,170.3303
a,0.0866,170.6258,170.5392
space,0.0566,170.748,170.6914
p,0.0531,171.0839,171.0309
e,0.0672,171.4487,171.3815
q,0.1,171.7475,171.6475
u,0.0522,171.894,171.8418
e,0.1093,172.1044,171.9951
ntilde,0.0655,172.4178,172.3523
space,0.0635,173.8545,173.791
n,0.0764,174.616,174.5396
o,0.0815,174.8177,174.7362
space,0.0864,175.0656,174.9792
l,0.0815,175.305,175.2235
e,0.0993,175.4,175.3007
space,0.082,175.5292,175.4472
i,0.0635,175.7984,175.7349
b,0.0708,176.0319,175.961
a,0.0639,176.1225,176.0586
space,0.0814,176.3068,176.2254
a,0.0808,176.433,176.3521
space,0.0824,176.5252,176.4427
p,0.0759,176.8012,176.7253
a,0.0902,177.3074,177.2173
s,0.097,177.5411,177.4441
a,0.0565,177.6739,177.6174
r,0.0818,177.9603,177.8786
space,0.0691,178.1574,178.0883
n,0.0743,178.3999,178.3256
a,0.1248,178.4903,178.3655
d,0.0927,178.6996,178.6069
a,0.1314,178.8867,178.7553
space,0.0529,179.4685,179.4156
y,0.0762,180.3893,180.3131
space,0.0858,180.659,180.5732
q,0.1332,180.8758,180.7426
u,0.0639,180.959,180.8951
e,0.1074,181.1837,181.0763
space,0.091,181.2372,181.1462
n,0.0767,181.4998,181.4231
o,0.0758,181.7195,181.6437
space,0.0617,181.9432,181.8815
s,0.0832,182.4697,182.3865
e,0.0878,182.7222,182.6344
space,0.0696,182.8255,182.756
h,0.0703,183.0753,183.005
a,0.0911,183.1708,183.0798
r,0.0913,183.4746,183.3833
i,0.0751,183.5956,183.5205
a,0.1006,183.8385,183.7379
space,0.078,183.9577,183.8797
d,0.1008,184.1845,184.0837
e,0.0888,184.2904,184.2016
l,0.0747,184.4546,184.3798
i,0.0704,184.6851,184.6147
c,0.1111,184.8211,184.7099
d,0.0832,185.1472,185.064
a,0.1012,185.2961,185.1949
period,0.065,185.6001,185.5352
space,0.1058,186.1814,186.0756
P,0.0655,187.0126,186.9472
e,0.1141,187.9404,187.8263
r,0.1035,188.1162,188.0127
o,0.0568,188.2189,188.1621
space,0.0879,188.4601,188.3722
u,0.0699,188.7278,188.6579
space,0.0531,188.9397,188.8866
n,0.0698,188.9467,188.8769
space,0.0799,189.1731,189.0932
i,0.0673,189.5831,189.5157
space,0.0785,190.0724,189.994
e,0.1236,190.7898,190.6662
n,0.0744,190.9484,190.874
t,0.1046,191.219,191.1143
r,0.1013,191.377,191.2758
o,0.0698,191.4983,191.4285
space,0.0832,191.7542,191.671
e,0.1007,191.8958,191.795
n,0.0658,191.9793,191.9135
space,0.0751,192.1892,192.1141
l,0.0824,192.4186,192.3363
a,0.09,192.4565,192.3665
space,0.0702,192.6338,192.5636
u,0.0603,192.9128,192.8525
r,0.0825,193.1519,193.0695
n,0.0753,193.3466,193.2713
a,0.1364,193.6574,193.5209
space,0.0698,193.819,193.7492
u,0.07,194.4766,194.4065
n,0.0733,194.6962,194.6229
space,0.0795,194.9002,194.8207
p,0.065,195.1714,195.1064
e,0.0925,195.3452,195.2527
q,0.1004,195.6423,195.5419
u,0.0609,195.7371,195.6762
e,0.0914,195.9194,195.828
ntilde,0.0734,196.3044,196.231
o,0.0852,196.5866,196.5014
space,0.0803,196.8924,196.8121
m,0.0841,197.338,197.2538
o,0.0832,197.5368,197.4536
s,0.0847,197.7367,197.6519
q,0.1129,198.0219,197.909
u,0.074,198.1811,198.1072
i,0.1223,198.3655,198.2432
t,0.0727,198.6464,198.5737
o,0.0708,199.1141,199.0432
space,0.1006,199.8166,199.7161
y,0.0716,200.5661,200.4945
space,0.0832,200.8424,200.7592
c,0.1,201.0643,200.9643
o,0.0616,201.141,201.0795
n,0.0645,201.3732,201.3086
space,0.0733,201.5794,201.5061
e,0.1087,201.7448,201.6361
l,0.0622,201.8026,201.7405
space,0.0746,202.0208,201.9462
a,0.1301,202.1819,202.0518
i,0.0644,202.2732,202.2088
r,0.1093,202.571,202.4617
e,0.1118,202.7201,202.6083
space,0.0703,202.7856,202.7153
p,0.0681,203.0336,202.9655
d,0.085,203.1776,203.0925
o,0.0646,203.322,203.2574
d,0.0904,206.599,206.5086
u,0.072,206.8254,206.7534
c,0.0992,206.9198,206.8205
i,0.0593,207.0763,207.017
d,0.0914,207.2711,207.1797
o,0.0682,207.3739,207.3057
space,0.0685,208.437,208.3685
p,0.0621,209.0909,209.0289
o,0.0637,209.323,209.2593
r,0.0831,209.5249,209.4418
space,0.0786,209.6469,209.5683
e,0.0861,209.8252,209.7391
l,0.0701,209.9055,209.8354
space,0.0691,210.122,210.0529
m,0.0863,210.402,210.3157
o,0.0895,210.5867,210.4973
v,0.0782,210.8825,210.8043
i,0.0793,211.1176,211.0382
m,0.0936,211.3648,211.2712
i,0.0715,211.5833,211.5118
e,0.1014,211.7764,211.6749
n,0.0733,211.8594,211.7861
t,0.083,212.0421,211.959
o,0.0687,212.0826,212.0139
space,0.0699,212.3234,212.2535
d,0.1215,212.5032,212.3817
e,0.1085,212.7067,212.5982
space,0.063,213.0035,212.9405
u,0.0787,214.0358,213.9572
s,0.0891,214.2079,214.1188
space,0.0729,214.3641,214.2912
a,0.1059,214.5079,214.4021
l,0.0602,214.6625,214.6022
a,0.0916,214.809,214.7174
s,0.088,214.9459,214.8579
space,0.0702,215.0871,215.0168
s,0.1203,215.2836,215.1633
e,0.096,215.4793,215.3832
space,0.0796,215.6068,215.5272
r,0.1173,215.6979,215.5806
e,0.0962,215.8277,215.7315
s,0.1052,216.1538,216.0486
f,0.1258,216.4267,216.3008
r,0.1109,216.5459,216.4351
i,0.0639,216.7201,216.6562
o,0.0743,216.9606,216.8863
space,0.0662,218.5029,218.4367
l,0.0631,219.0155,218.9523
a,0.119,219.2049,219.0859
space,0.077,219.2755,219.1985
p,0.0638,219.5174,219.4536
r,0.0969,219.6568,219.5599
