Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
q,0.1185,41.7373,41.6187
u,0.0791,41.8335,41.7544
e,0.159,42.0706,41.9116
d,0.1364,42.1668,42.0304
r,0.1143,42.5467,42.4323
BackSpace,0.0803,43.1568,43.0765
a,0.1311,43.4052,43.2741
r,0.1313,43.5954,43.464
[65105],0.0959,43.8415,43.7457
e,0.1317,44.0256,43.8939
space,0.1136,44.2661,44.1526
m,0.08,44.4774,44.3975
u,0.0877,44.7388,44.6511
e,0.1323,44.9327,44.8004
r,0.11,44.994,44.884
t,0.0653,45.1461,45.0808
o,0.1972,45.3939,45.1967
space,0.1485,45.4563,45.3078
d,0.1329,45.5395,45.4066
e,0.1489,45.6485,45.4996
space,0.1081,45.7095,45.6014
h,0.0653,46.0739,46.0087
a,0.1287,46.2479,46.1192
m,0.0657,46.327,46.2613
b,0.0736,46.6385,46.5649
r,0.1841,46.9391,46.7549
e,0.1838,47.0555,46.8716
comma,0.1538,49.42,49.2663
BackSpace,0.0657,49.9651,49.8994
period,0.242,51.0235,50.7816
space,0.168,51.0911,50.923
Shift_L,0.1977,51.3476,51.1499
i,0.0767,51.505,51.4283
space,0.1417,51.7997,51.658
m,0.0755,52.7258,52.6503
e,0.0873,52.9179,52.8306
space,0.0964,53.0376,52.9412
c,0.1282,53.2866,53.1584
o,0.2167,53.5409,53.3242
m,0.0991,53.5725,53.4734
p,0.117,53.8695,53.7525
r,0.0902,54.006,53.9158
o,0.0837,54.1297,54.0461
space,0.1462,55.4404,55.2942
a,0.1676,55.9465,55.7789
l,0.096,56.1033,56.0073
g,0.0956,56.4113,56.3157
o,0.2152,56.6851,56.4699
space,0.1931,56.7369,56.5438
d,0.1754,56.8818,56.7064
e,0.1588,56.9697,56.8108
space,0.1359,57.0919,56.9561
c,0.1342,57.522,57.3879
o,0.1848,57.813,57.6282
m,0.1593,57.9013,57.742
e,0.2106,58.1823,57.9717
r,0.2224,58.3139,58.0915
space,0.1566,58.6198,58.4633
c,0.1313,59.3254,59.1942
n,0.2424,59.7979,59.5555
space,0.2157,59.8848,59.6691
e,0.1286,60.2231,60.0945
l,0.2124,60.602,60.3895
space,0.1696,60.6636,60.494
m,0.0788,60.8863,60.8076
e,0.1449,61.0629,60.918
d,0.1452,61.1503,61.005
o,0.2442,61.5525,61.3083
space,0.1981,61.646,61.4479
r,0.1522,62.2503,62.0981
e,0.1309,62.3295,62.1985
a,0.1498,62.5912,62.4414
l,0.1336,62.8177,62.6841
comma,0.2102,64.283,64.0728
space,0.1654,64.3437,64.1783
m,0.0828,64.5612,64.4784
e,0.0955,64.7182,64.6226
space,0.1074,64.8723,64.765
d,0.0919,64.9828,64.8909
o,0.2221,65.3273,65.1052
l,0.1659,65.4119,65.2461
e,0.1301,65.5471,65.417
r,0.1125,65.6261,65.5136
[65105],0.1073,65.9106,65.8033
a,0.143,66.092,65.949
space,0.0942,66.2284,66.1341
l,0.067,66.4047,66.3377
a,0.1189,66.5815,66.4626
space,0.0947,66.7038,66.6091
m,0.0799,66.9239,66.844
u,0.0641,67.1677,67.1037
e,0.0733,67.4215,67.3482
l,0.0822,67.5787,67.4965
a,0.1533,67.8137,67.6604
2,0.0659,69.1559,69.09
quotedbl,0.071,72.0945,72.0236
period,0.0577,73.1902,73.1325
Return,0.0653,74.9396,74.8744
E,0.0937,75.8117,75.718
s,0.1084,76.0691,75.9608
t,0.06,76.2413,76.1813
a,0.0874,76.4127,76.3253
b,0.0871,76.5689,76.4818
a,0.0826,76.6653,76.5828
space,0.1132,76.9263,76.8131
p,0.0775,77.3117,77.2343
e,0.127,77.5561,77.429
n,0.0869,77.8245,77.7376
s,0.1597,78.2416,78.0819
a,0.1932,78.3596,78.1664
n,0.0738,78.5092,78.4355
d,0.1477,78.7415,78.5938
o,0.0891,78.8939,78.8048
space,0.1402,79.4362,79.296
l,0.1604,80.2731,80.1127
o,0.2138,80.4147,80.2009
space,0.1348,80.5161,80.3812
q,0.1202,80.6945,80.5743
u,0.0704,80.7958,80.7254
e,0.1141,80.9493,80.8353
space,0.1186,81.0411,80.9225
i,0.0879,81.2561,81.1682
b,0.0791,81.5217,81.4426
a,0.1347,81.7113,81.5766
space,0.0888,81.8964,81.8076
a,0.1184,82.4777,82.3593
space,0.1319,82.617,82.4851
h,0.0717,83.0517,82.98
a,0.1084,83.2663,83.158
c,0.0784,83.4184,83.34
e,0.2027,83.7243,83.5216
r,0.1615,83.79,83.6285
space,0.1494,83.9804,83.831
c,0.1144,85.0226,84.9081
u,0.0547,85.1591,85.1044
a,0.1364,85.3528,85.2164
n,0.0651,85.4041,85.3389
d,0.1461,85.6773,85.5312
o,0.0907,85.8163,85.7256
comma,0.2416,86.4806,86.239
space,0.1701,86.5369,86.3668
s,0.1407,87.2277,87.087
i,0.2318,87.5688,87.337
n,0.1886,87.6518,87.4632
space,0.1904,87.7424,87.5521
d,0.1466,87.8848,87.7382
a,0.1314,87.9532,87.8217
r,0.1201,88.1387,88.0186
s,0.1546,88.432,88.2774
e,0.147,88.5376,88.3906
space,0.112,88.7275,88.6155
c,0.0905,88.8893,88.7988
u,0.0643,89.0413,88.977
e,0.0899,89.2106,89.1207
n,0.0739,89.3031,89.2293
t,0.0807,89.6161,89.5355
a,0.1046,89.7974,89.6928
comma,0.213,91.7968,91.5838
space,0.1664,91.8909,91.7245
s,0.1412,92.1064,91.9651
e,0.1813,92.2298,92.0484
space,0.131,92.3567,92.2256
f,0.1061,92.4999,92.3937
u,0.0781,92.6877,92.6096
e,0.1193,92.9026,92.7833
space,0.1407,93.5501,93.4094
a,0.1229,94.1507,94.0278
r,0.0668,94.3906,94.3238
r,0.0749,94.5394,94.4645
i,0.1922,94.8554,94.6632
m,0.1347,94.8937,94.759
a,0.109,95.0577,94.9487
n,0.0724,95.1666,95.0942
d,0.1309,95.3534,95.2224
o,0.1045,95.6021,95.4976
space,0.1741,96.1828,96.0087
a,0.1245,96.426,96.3015
l,0.1489,96.6786,96.5297
space,0.1535,96.7699,96.6164
e,0.1868,97.0754,96.8886
s,0.1282,97.1165,96.9883
c,0.1081,97.3914,97.2833
a,0.145,97.4934,97.3484
p,0.0868,97.6241,97.5373
a,0.1193,97.7992,97.6799
r,0.0757,98.0631,97.9874
a,0.1052,98.2183,98.1131
t,0.0758,98.3356,98.2598
e,0.1615,98.5798,98.4183
space,0.1702,99.1489,98.9787
d,0.1616,100.3055,100.1439
e,0.1491,100.394,100.2449
space,0.1188,100.5255,100.4067
u,0.1363,100.7603,100.624
n,0.1057,100.821,100.7153
a,0.1411,100.9923,100.8512
space,0.1154,101.1245,101.009
p,0.1184,101.4766,101.3582
a,0.1439,101.6605,101.5166
s,0.1514,101.7346,101.5832
t,0.0704,101.9475,101.8771
e,0.1149,102.1358,102.0209
l,0.0781,102.3968,102.3187
e,0.1573,102.6247,102.4674
r,0.1584,102.7306,102.5722
[65105],0.0824,103.1228,103.0404
i,0.0651,103.4494,103.3843
a,0.1345,103.6769,103.5425
space,0.1326,104.1294,103.9968
d,0.1103,104.7609,104.6506
o,0.254,105.1154,104.8613
n,0.1757,105.1196,104.9439
d,0.1586,105.3379,105.1793
e,0.128,105.4139,105.2859
space,0.122,105.5312,105.4092
l,0.1701,105.9089,105.7388
o,0.1304,105.9701,105.8397
s,0.1165,106.093,105.9765
space,0.1181,106.2375,106.1194
o,0.17,106.6116,106.4416
j,0.2304,106.7603,106.5299
o,0.1252,106.8388,106.7136
s,0.0822,107.0215,106.9393
space,0.1554,107.3988,107.2433
s,0.1293,108.2097,108.0804
e,0.1468,108.2777,108.1309
space,0.1174,108.4649,108.3475
l,0.0912,108.6767,108.5855
e,0.1184,108.8266,108.7082
space,0.1088,108.9443,108.8355
i,0.0785,109.2743,109.1958
b,0.0835,109.5996,109.5162
a,0.1084,109.7819,109.6735
n,0.1134,110.002,109.8886
space,0.1311,110.5667,110.4355
d,0.1579,111.063,110.9051
e,0.145,111.1466,111.0015
t,0.0798,111.3725,111.2927
r,0.073,112.233,112.16
[65105],0.0882,112.9313,112.8431
a,0.14,113.1055,112.9655
s,0.1315,113.1813,113.0498
space,0.0925,113.32,113.2276
d,0.1525,113.5021,113.3496
e,0.1494,113.5908,113.4414
space,0.144,113.6658,113.5219
l,0.1716,114.9749,114.8033
o,0.1385,115.0402,114.9017
s,0.1056,115.1775,115.0719
space,0.1075,115.3266,115.2191
p,0.1006,115.5533,115.4527
a,0.1311,115.6566,115.5255
s,0.1489,115.736,115.5871
t,0.0675,115.9844,115.9169
e,0.1344,116.1985,116.0642
l,0.0945,116.4705,116.376
e,0.2352,116.8465,116.6113
s,0.2336,116.9935,116.7599
period,0.0591,117.8058,117.7467
Return,0.0715,118.5009,118.4294
V,0.0901,119.642,119.5518
i,0.1369,119.9563,119.8195
n,0.2101,120.1158,119.9057
i,0.1253,120.1894,120.0641
e,0.1675,120.3708,120.2033
r,0.1228,120.4405,120.3176
n,0.1951,121.219,121.0239
space,0.1652,121.52,121.3548
a,0.1305,121.9077,121.7772
space,0.1462,122.0864,121.9402
p,0.0819,122.532,122.4501
a,0.1838,122.741,122.5572
s,0.179,122.8379,122.6589
a,0.151,122.9638,122.8127
r,0.1298,123.2655,123.1357
space,0.1417,123.508,123.3663
p,0.1912,124.2361,124.0449
o,0.1303,124.2576,124.1273
r,0.0947,124.454,124.3593
space,0.1208,124.598,124.4773
a,0.1305,124.7766,124.6461
l,0.0554,124.8507,124.7953
l,0.0746,125.0096,124.9349
[65105],0.0833,125.3946,125.3113
i,0.1871,125.8563,125.6692
space,0.1491,125.9227,125.7736
d,0.1331,126.1314,125.9984
o,0.1061,126.2536,126.1476
s,0.149,126.5371,126.3881
space,0.1531,126.8244,126.6713
l,0.0725,127.361,127.2885
a,0.1513,127.5722,127.421
c,0.0937,127.9863,127.8926
a,0.1404,128.2077,128.0673
y,0.0626,128.3749,128.3123
o,0.0704,128.7976,128.7271
s,0.1407,129.1749,129.0343
space,0.1524,129.7011,129.5487
q,0.1411,129.9635,129.8224
u,0.0647,130.0548,129.9901
e,0.1158,130.2313,130.1155
space,0.1093,130.3535,130.2441
l,0.0877,130.5525,130.4648
e,0.0958,130.6889,130.5931
space,0.1011,130.8087,130.7077
v,0.1151,131.107,130.9918
i,0.0687,131.261,131.1923
e,0.145,131.4719,131.3269
r,0.1308,131.5586,131.4278
o,0.2598,131.895,131.6352
n,0.1622,131.9784,131.8162
space,0.1432,132.4295,132.2863
t,0.0785,132.8166,132.7381
a,0.1314,133.0033,132.8719
n,0.2074,133.2663,133.0589
space,0.1764,133.3625,133.1862
e,0.0936,133.8077,133.7142
m,0.0797,133.9355,133.8557
b,0.0781,134.1845,134.1064
o,0.0732,134.3387,134.2655
b,0.0738,134.7181,134.6443
a,0.1789,135.0084,134.8294
d,0.1499,135.0885,134.9386
o,0.0965,135.2797,135.1832
space,0.1616,136.0866,135.925
c,0.0911,136.3088,136.2177
o,0.1668,136.5438,136.377
n,0.1356,136.586,136.4503
t,0.1361,136.8423,136.7062
e,0.1536,136.9425,136.7889
m,0.0828,136.9938,136.911
p,0.1575,137.4151,137.2576
l,0.1357,137.4893,137.3536
a,0.1498,137.707,137.5572
n,0.0961,137.8559,137.7598
d,0.1114,138.0733,137.9619
o,0.1279,138.255,138.1271
space,0.1486,138.7469,138.5984
l,0.1805,139.417,139.2364
o,0.1431,139.4894,139.3463
s,0.1186,139.6393,139.5206
space,0.1191,139.7756,139.6566
p,0.1012,139.9748,139.8737
a,0.1652,140.1489,139.9837
s,0.1435,140.2202,140.0766
t,0.0833,140.4027,140.3194
e,0.1055,140.591,140.4855
l,0.0862,140.8503,140.7641
e,0.1241,140.9989,140.8748
s,0.1358,141.1002,140.9644
space,0.1361,141.2925,141.1565
q,0.1499,141.5216,141.3717
u,0.0771,141.6397,141.5626
e,0.0942,141.7851,141.6909
space,0.1072,141.8873,141.7801
p,0.0906,143.2852,143.1946
a,0.1342,143.4866,143.3525
r,0.0609,143.6454,143.5845
a,0.1223,143.8172,143.695
space,0.1183,143.9912,143.8729
b,0.1105,144.2838,144.1733
u,0.0654,144.4306,144.3652
r,0.1015,144.5862,144.4847
l,0.0779,144.8109,144.733
a,0.1562,145.0125,144.8563
r,0.1267,145.0792,144.9524
s,0.1576,145.4167,145.2591
e,0.2019,145.5615,145.3596
space,0.161,145.9586,145.7977
d,0.1316,146.4719,146.3403
e,0.1317,146.5458,146.4141
space,0.1135,146.7103,146.5968
[65105],0.0707,147.1833,147.1126
e,0.1011,147.3517,147.2506
l,0.0799,147.5415,147.4616
space,0.1167,147.9163,147.7996
l,0.0784,148.101,148.0227
e,0.0783,148.2298,148.1515
space,0.0888,148.341,148.2522
p,0.1036,148.5588,148.4552
r,0.126,148.674,148.548
e,0.1268,148.7398,148.613
g,0.105,148.9221,148.8171
u,0.1521,149.1296,148.9775
n,0.1093,149.2003,149.091
t,0.069,149.4497,149.3806
a,0.223,149.7468,149.5238
r,0.1231,149.7956,149.6726
o,0.2036,150.2382,150.0346
n,0.1825,150.3695,150.187
Return,0.091,152.0277,151.9367
minus,0.0796,152.953,152.8734
space,0.0908,153.2806,153.1898
V,0.0971,153.7217,153.6246
i,0.1844,154.1046,153.9202
l,0.121,154.1601,154.039
l,0.0906,154.3592,154.2686
a,0.1315,154.5617,154.4301
n,0.255,154.9039,154.649
o,0.2066,154.9646,154.7581
comma,0.2444,155.8666,155.6222
space,0.211,155.9651,155.7541
exclamdown,0.0766,156.5202,156.4436
c,0.1064,157.005,156.8986
u,0.061,157.1469,157.0859
[65105],0.0792,157.5853,157.5061
a,0.1225,157.7824,157.6599
n,0.0705,157.9049,157.8344
t,0.0831,158.0898,158.0067
o,0.0748,158.233,158.1582
s,0.1211,158.4184,158.2972
space,0.1285,158.6567,158.5282
p,0.0794,159.52,159.4406
a,0.1391,159.6549,159.5158
s,0.1214,159.7204,159.599
t,0.1546,160.0527,159.8981
e,0.126,160.1075,159.9814
l,0.1276,160.2898,160.1621
e,0.1916,160.6302,160.4387
s,0.1664,160.7196,160.5532
space,0.1387,160.9671,160.8284
t,0.1356,161.4552,161.3196
e,0.1308,161.5332,161.4024
space,0.1235,161.6704,161.5469
c,0.1215,161.9251,161.8037
o,0.1873,162.1832,161.9959
m,0.1889,162.2715,162.0826
e,0.1232,162.3854,162.2621
r,0.1485,162.4814,162.3329
[65105],0.1064,162.6771,162.5707
i,0.0733,162.9956,162.9223
a,0.1461,163.1537,163.0075
s,0.1536,163.2279,163.0743
space,0.1133,163.372,163.2587
a,0.1494,164.2186,164.0693
l,0.0814,164.7687,164.6873
BackSpace,0.0746,165.7408,165.6662
space,0.1542,165.9915,165.8373
l,0.0771,166.2604,166.1832
a,0.1248,166.447,166.3222
space,0.1347,166.6286,166.4939
v,0.0761,166.9125,166.8363
e,0.0653,167.2076,167.1423
z,0.119,167.4361,167.3171
question,0.076,168.4819,168.4059
Return,0.0986,169.1294,169.0308
R,0.0665,170.1423,170.0757
e,0.1425,170.6162,170.4737
s,0.1563,170.7093,170.553
p,0.1474,170.9064,170.759
o,0.1117,170.9368,170.8251
n,0.074,171.251,171.177
d,0.103,171.5982,171.4952
i,0.0647,171.985,171.9203
[65105],0.0704,172.4249,172.3545
o,0.0635,173.279,173.2155
Return,0.0753,174.8206,174.7453
minus,0.0751,175.4737,175.3986
space,0.1146,176.1854,176.0708
T,0.0651,176.8841,176.8191
e,0.104,177.2366,177.1326
n,0.101,177.4031,177.3021
g,0.0776,177.5669,177.4894
o,0.2055,177.8685,177.663
space,0.1473,177.9309,177.7836
t,0.056,178.2234,178.1674
a,0.0972,178.4119,178.3148
n,0.0745,178.5108,178.4362
t,0.0736,178.8197,178.7461
a,0.1547,179.0591,178.9044
space,0.1216,179.4362,179.3146
h,0.0699,179.7633,179.6934
a,0.1064,179.9339,179.8275
m,0.0798,180.0598,179.98
b,0.0709,180.3999,180.329
r,0.2138,180.7155,180.5017
e,0.1788,180.8209,180.6421
space,0.1433,181.0514,180.9082
u,0.0649,181.3888,181.3239
q,0.1211,181.5631,181.442
space,0.0736,181.7592,181.6856
BackSpace,0.1005,182.3234,182.2228
BackSpace,0.0767,182.7446,182.6679
BackSpace,0.1014,182.9344,182.833
q,0.1034,183.4998,183.3964
u,0.0939,183.6413,183.5474
e,0.1003,183.8485,183.7483
space,0.1198,184.043,183.9232
m,0.0787,184.2048,184.1261
e,0.0861,184.3284,184.2423
space,0.1019,184.4735,184.3716
c,0.0849,184.6824,184.5975
o,0.2041,184.9487,184.7447
m,0.1199,184.9657,184.8458
e,0.1355,185.1407,185.0052
r,0.1557,185.2371,185.0814
[65105],0.0918,185.4553,185.3635
i,0.065,185.7839,185.7189
a,0.1184,185.9682,185.8498
space,0.1299,186.094,185.9641
q,0.1215,186.3106,186.1892
u,0.1779,186.5823,186.4044
i,0.1062,186.6298,186.5236
n,0.2218,187.0578,186.836
i,0.1173,187.0793,186.962
e,0.1209,187.2417,187.1208
n,0.0791,187.3727,187.2935
t,0.1052,187.5432,187.438
o,0.0998,187.74,187.6402
s,0.1645,188.0128,187.8483
period,0.0635,188.9816,188.9181
Return,0.0698,189.6651,189.5952
E,0.0953,191.1951,191.0997
l,0.0879,191.7066,191.6188
l,0.0775,191.8757,191.7982
o,0.0833,192.0812,191.9979
s,0.1405,192.2958,192.1552
space,0.1259,192.4395,192.3136
d,0.1085,192.5938,192.4853
i,0.2194,192.8843,192.6649
j,0.1737,192.9452,192.7715
e,0.1852,193.1741,192.989
r,0.1494,193.2221,193.0727
o,0.2206,193.5955,193.3748
n,0.1822,193.6662,193.4839
Return,0.076,196.744,196.668
minus,0.0642,197.847,197.7828
exclamdown,0.0521,200.2093,200.1572
u,0.1513,201.1886,201.0373
i,0.1265,201.2719,201.1454
n,0.1879,201.613,201.4251
i,0.1137,201.6561,201.5424
e,0.1208,201.8285,201.7077
n,0.103,201.9602,201.8572
t,0.1088,202.1078,201.999
o,0.1062,202.2859,202.1798
s,0.1615,202.4881,202.3265
exclam,0.0933,204.1488,204.0555
space,0.1475,204.8636,204.7162
exclamdown,0.0705,206.1168,206.0463
s,0.0886,206.8322,206.7436
o,0.2045,207.1644,206.9598
space,0.1784,207.2427,207.0643
o,0.2121,207.7426,207.5305
space,0.2013,207.8835,207.6822
e,0.2179,208.4386,208.2207
s,0.1498,208.517,208.3673
space,0.1422,208.7342,208.592
p,0.1832,209.178,208.9947
o,0.1333,209.2015,209.0682
s,0.134,209.3894,209.2554
i,0.0851,209.513,209.4279
b,0.0825,209.7844,209.702
l,0.0995,210.3936,210.294
e,0.1081,210.5644,210.4563
Shift_L,0.1017,211.0636,210.9619
exclam,0.0713,211.7478,211.6765
Return,0.0789,213.6655,213.5866
e,0.0835,214.6994,214.6159
p,0.1358,214.9976,214.8618
l,0.1541,215.0806,214.9266
i,0.0835,215.3342,215.2507
c,0.1307,215.5629,215.4322
[65105],0.0686,215.8908,215.8222
o,0.066,216.2851,216.2191
Return,0.0689,219.5846,219.5157
minus,0.0635,220.9795,220.916
exclamdown,0.0517,221.6582,221.6065
O,0.071,222.1654,222.0944
s,0.0977,222.559,222.4613
space,0.1357,222.8272,222.6915
p,0.0732,223.2658,223.1926
a,0.1101,223.4367,223.3266
r,0.1442,223.7591,223.6149
e,0.126,223.847,223.721
c,0.2449,224.2712,224.0263
e,0.1665,224.3649,224.1984
n,0.1774,225.0963,224.9189
space,0.1467,225.2285,225.0817
m,0.0858,225.5029,225.4171
u,0.069,225.755,225.6859
c,0.1206,225.9475,225.827
h,0.0627,226.0313,225.9685
o,0.07,226.5122,226.4422
s,0.1229,226.7726,226.6497
question,0.0778,227.9061,227.8283
comma,0.2022,229.4281,229.226
space,0.1636,229.5035,229.3399
p,0.2178,229.8727,229.6549
o,0.1293,229.8808,229.7515
d,0.1477,230.2511,230.1034
[65105],0.0807,230.4766,230.3959
e,0.1167,230.7186,230.6018
i,0.0963,230.9209,230.8246
s,0.0934,231.0624,230.969
space,0.143,231.3284,231.1853
a,0.104,231.8384,231.7343
p,0.1923,232.2178,232.0255
o,0.1242,232.2509,232.1267
s,0.1043,232.4123,232.308
t,0.0765,232.6304,232.5539
a,0.2297,232.9636,232.7339
r,0.1311,232.994,232.8629
space,0.167,233.359,233.192
a,0.1395,233.5457,233.4062
space,0.1184,233.657,233.5386
q,0.1355,233.9483,233.8128
u,0.0784,234.1076,234.0292
e,0.1002,234.2557,234.1555
space,0.1359,234.494,234.358
s,0.0971,234.7279,234.6308
o,0.0833,234.9544,234.871
y,0.2012,235.4148,235.2136
space,0.1428,235.467,235.3242
c,0.1517,235.7278,235.5761
a,0.1137,235.8031,235.6894
p,0.113,235.9927,235.8797
a,0.1621,236.7827,236.6206
z,0.1446,236.8572,236.7126
space,0.1398,237.1658,237.026
d,0.1667,238.1564,237.9897
e,0.1482,238.2389,238.0907
space,0.1282,238.3603,238.2321
c,0.1132,238.5325,238.4193
o,0.1923,238.791,238.5987
m,0.144,238.8484,238.7044
e,0.1415,238.9854,238.8439
r,0.1442,239.0772,238.933
m,0.1082,239.358,239.2498
e,0.0882,239.5019,239.4137
space,0.1539,239.7416,239.5877
m,0.1762,240.1687,239.9926
i,0.1176,240.2723,240.1547
l,0.1969,240.6371,240.4402
space,0.1634,240.7305,240.5671
p,0.0997,240.9232,240.8235
a,0.1543,241.0893,240.9351
s,0.1311,241.1605,241.0295
t,0.0784,241.3206,241.2422
e,0.1135,241.5417,241.4281
l,0.0878,241.8001,241.7123
e,0.2493,242.1084,241.8591
s,0.1308,242.1184,241.9876
period,0.0652,242.9862,242.921
Return,0.0959,243.7925,243.6966
i,0.1711,245.8185,245.6474
j,0.1581,245.902,245.7439
e,0.1392,246.0589,245.9197
r,0.1342,246.1248,245.9906
o,0.2396,246.4833,246.2437
n,0.1241,246.5375,246.4134
Shift_R,0.2367,247.4655,247.2288
Return,0.1041,248.4695,248.3654
minus,0.0828,249.3717,249.2888
exclamdown,0.061,251.6635,251.6025
u,0.0709,252.5392,252.4683
[65105],0.0629,253.0949,253.032
e,0.1097,253.2545,253.1448
space,0.1234,253.4867,253.3633
a,0.1362,253.6885,253.5523
p,0.1464,253.8658,253.7194
o,0.1535,253.9387,253.7852
s,0.1187,254.1163,253.9976
t,0.0732,254.3038,254.2306
