Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
r,0.0826,104.618,104.5354
d,0.077,104.8823,104.8053
o,0.0784,105.0902,105.0118
n,0.0743,105.4211,105.3467
a,0.0871,105.7456,105.6585
r,0.0874,106.1317,106.0443
l,0.0742,107.0071,106.933
e,0.066,107.3038,107.2378
l,0.0684,109.3873,109.319
a,0.1001,109.7109,109.6108
s,0.0881,109.9755,109.8874
d,0.1096,110.3436,110.234
e,0.1141,110.5649,110.4508
u,0.0883,110.8414,110.7532
d,0.0968,111.1766,111.0798
a,0.101,111.5259,111.4249
s,0.0908,111.7707,111.6799
period,0.0696,112.0745,112.0048
Return,0.1064,112.8757,112.7694
p,0.0867,115.0193,114.9326
o,0.0799,115.2724,115.1925
b,0.0853,115.8471,115.7618
r,0.0832,116.2024,116.1191
e,0.1312,116.5215,116.3902
c,0.0763,116.6551,116.5788
i,0.0782,117.3174,117.2392
t,0.1182,118.0619,117.9437
o,0.0831,118.798,118.7149
comma,0.0712,119.7985,119.7273
q,0.0954,120.5579,120.4625
u,0.0783,121.0605,120.9822
e,0.0775,121.3665,121.289
space,0.0951,121.6088,121.5137
e,0.0778,121.8398,121.762
n,0.0905,122.0592,121.9686
f,0.0909,122.3102,122.2193
e,0.1226,122.6022,122.4796
r,0.1139,122.8398,122.726
m,0.0748,123.0805,123.0057
o,0.0778,123.3681,123.2903
space,0.0775,123.6638,123.5862
e,0.0856,123.9079,123.8224
s,0.1037,124.1846,124.0809
t,0.087,124.4315,124.3445
minus,0.074,126.8832,126.8092
d,0.0951,127.4267,127.3315
i,0.0642,127.8204,127.7562
j,0.0649,128.3806,128.3156
o,0.0757,128.8478,128.7721
space,0.0866,129.1804,129.0938
e,0.0873,129.4478,129.3605
l,0.0695,129.6466,129.5771
space,0.0765,129.9129,129.8364
m,0.071,130.1759,130.1049
o,0.0756,130.4306,130.355
l,0.0882,130.6494,130.5612
i,0.0608,130.8751,130.8143
n,0.0775,131.1498,131.0723
e,0.1002,131.4491,131.3489
r,0.0824,131.7057,131.6233
o,0.0695,131.9997,131.9302
minus,0.092,133.5664,133.4743
y,0.0898,136.4505,136.3607
o,0.0643,136.9498,136.8855
space,0.0901,137.3079,137.2178
l,0.079,137.7485,137.6695
e,0.0827,138.0812,137.9985
space,0.0869,138.2648,138.178
p,0.0736,138.7167,138.6432
e,0.0871,138.9644,138.8773
r,0.0825,139.2389,139.1564
d,0.1055,139.5281,139.4226
o,0.0774,139.9183,139.841
n,0.0701,140.2502,140.1801
o,0.0731,140.5303,140.4573
space,0.0838,140.8257,140.7419
l,0.0735,141.213,141.1395
o,0.0648,141.4365,141.3718
space,0.0825,141.721,141.6384
q,0.1102,142.0657,141.9554
u,0.083,142.469,142.3861
e,0.0866,142.7235,142.6369
space,0.088,142.9598,142.8718
m,0.0657,143.2443,143.1786
e,0.088,143.4904,143.4025
space,0.0958,143.7304,143.6346
d,0.0914,143.9798,143.8885
e,0.1083,144.211,144.1027
b,0.0825,144.6387,144.5562
e,0.1081,145.0572,144.9491
period,0.1052,145.6691,145.5639
q,0.1171,148.2638,148.1467
u,0.0796,148.6489,148.5693
e,0.0909,148.9413,148.8504
space,0.0657,149.1654,149.0997
m,0.0736,149.4803,149.4067
a,0.0905,149.7493,149.6588
l,0.0873,150.0563,149.9689
a,0.0798,150.5041,150.4243
space,0.1052,150.784,150.6788
c,0.0636,151.1161,151.0525
a,0.1006,151.4209,151.3203
r,0.0729,151.743,151.6701
a,0.1009,152.0123,151.9114
space,0.0955,152.2665,152.171
t,0.0949,152.5661,152.4712
i,0.0754,152.7927,152.7172
e,0.1003,153.1022,153.0019
n,0.0826,153.3741,153.2915
e,0.0829,153.6836,153.6008
minus,0.0861,155.6503,155.5642
d,0.0856,156.309,156.2234
e,0.0777,156.5227,156.445
c,0.0874,156.8221,156.7347
i,0.0652,157.1242,157.0589
a,0.1102,157.4451,157.3349
space,0.105,157.7006,157.5956
e,0.0925,157.8942,157.8018
l,0.0697,158.1356,158.0659
space,0.0833,158.4236,158.3404
l,0.0826,158.7506,158.668
e,0.1005,159.005,158.9045
c,0.0921,159.4192,159.3271
h,0.0783,159.6796,159.6014
e,0.0959,159.9486,159.8527
r,0.1002,160.2206,160.1204
o,0.0648,160.5403,160.4755
minus,0.1059,161.502,161.3961
y,0.0828,164.017,163.9343
o,0.0795,164.8366,164.7571
space,0.0901,165.1803,165.0902
t,0.0745,165.5923,165.5178
a,0.0883,165.8977,165.8094
m,0.0656,166.1718,166.1062
b,0.0653,166.4488,166.3835
i,0.0683,166.7488,166.6805
e,0.0831,167.0611,166.978
n,0.0602,167.2641,167.204
space,0.1132,167.5139,167.4007
l,0.0657,167.9538,167.8881
e,0.0908,168.221,168.1302
space,0.0828,168.4128,168.3301
p,0.0747,168.8296,168.755
e,0.0833,169.0849,169.0016
r,0.0777,169.3546,169.2769
d,0.0971,169.5923,169.4952
o,0.0703,170.1672,170.0969
n,0.0653,170.4766,170.4114
o,0.1002,171.1305,171.0304
period,0.0573,172.1938,172.1365
Return,0.1262,172.9113,172.785
y,0.0835,174.624,174.5405
space,0.0882,174.9654,174.8772
a,0.0954,175.2929,175.1976
s,0.0779,175.5625,175.4846
i,0.0795,175.8337,175.7542
comma,0.0761,176.2121,176.136
space,0.0932,176.4968,176.4035
p,0.0783,177.0325,176.9542
o,0.0757,177.2487,177.173
c,0.1076,177.6563,177.5487
o,0.061,177.8663,177.8053
space,0.0874,178.1855,178.0981
a,0.0872,178.4941,178.4069
space,0.0797,178.7211,178.6414
p,0.0825,179.178,179.0954
o,0.0704,179.4019,179.3315
c,0.1003,179.7591,179.6588
o,0.078,180.0159,179.9379
comma,0.0778,182.4229,182.3451
t,0.0874,183.1808,183.0934
o,0.0718,183.4165,183.3448
d,0.0777,183.7041,183.6264
o,0.0753,183.9055,183.8301
s,0.093,184.1399,184.0469
space,0.1052,184.3936,184.2884
l,0.0749,184.7388,184.6639
o,0.0699,184.9195,184.8497
s,0.0771,185.2499,185.1727
space,0.0959,185.4892,185.3934
v,0.0825,185.8539,185.7714
e,0.0877,186.1027,186.015
c,0.1003,186.4398,186.3394
i,0.0728,186.7482,186.6754
n,0.0648,187.0214,186.9566
o,0.0664,187.3138,187.2474
s,0.0958,187.6245,187.5287
space,0.0828,187.8802,187.7973
d,0.0825,188.0391,187.9566
e,0.1034,188.2657,188.1623
l,0.0697,188.4818,188.4121
space,0.0746,188.7437,188.6691
p,0.0827,189.2849,189.2022
u,0.0905,190.0182,189.9277
e,0.0972,190.3676,190.2703
b,0.0749,190.8768,190.8018
l,0.0792,191.3821,191.3029
o,0.0873,191.9668,191.8795
f,0.1131,194.3916,194.2785
u,0.0883,194.6736,194.5854
e,0.0958,194.8949,194.799
r,0.1,195.1635,195.0635
o,0.078,195.4261,195.348
n,0.0702,195.7483,195.678
space,0.1004,196.0244,195.9239
p,0.0729,196.8441,196.7711
e,0.0819,197.1894,197.1075
r,0.0786,197.4152,197.3366
d,0.0947,197.6879,197.5932
o,0.0832,197.9283,197.8451
n,0.0733,198.2544,198.1812
a,0.0901,198.5836,198.4935
n,0.0871,198.8178,198.7307
d,0.0823,199.1633,199.081
o,0.0723,199.4407,199.3684
l,0.0949,199.8814,199.7865
e,0.0822,200.1826,200.1004
space,0.0997,200.4319,200.3322
l,0.077,200.7695,200.6925
a,0.0998,201.0435,200.9437
s,0.0836,201.3333,201.2497
d,0.0903,201.7668,201.6765
e,0.0959,201.9937,201.8979
u,0.0924,202.3432,202.2508
d,0.0881,202.6553,202.5672
a,0.0921,202.9949,202.9028
s,0.0828,203.2624,203.1795
comma,0.0641,205.0244,204.9604
space,0.0825,205.3122,205.2297
t,0.1015,205.7339,205.6324
o,0.078,206.0118,205.9339
d,0.0823,206.3387,206.2564
o,0.0839,206.5429,206.459
s,0.0952,206.7719,206.6767
space,0.1174,207.0128,206.8954
m,0.0907,207.3387,207.248
e,0.0824,207.583,207.5005
n,0.0778,207.8121,207.7343
o,0.0682,208.1952,208.127
s,0.0972,208.5268,208.4296
space,0.0821,208.7253,208.6431
u,0.0753,209.0933,209.018
n,0.0797,209.3296,209.2498
o,0.0832,209.6954,209.6122
l,0.0745,214.6437,214.5692
space,0.0874,214.976,214.8887
s,0.0876,215.2781,215.1905
a,0.0833,215.5472,215.4639
s,0.0833,215.8149,215.7316
t,0.0695,216.1064,216.0369
r,0.0889,216.3444,216.2555
e,0.0775,216.5689,216.4915
space,0.095,216.9852,216.8902
q,0.1177,217.2538,217.1362
u,0.0689,217.4589,217.39
e,0.0976,217.7091,217.6115
space,0.0899,217.9431,217.8532
s,0.1052,218.1429,218.0377
i,0.0752,218.4225,218.3474
e,0.0919,218.6407,218.5488
m,0.0696,218.8595,218.7899
p,0.0996,219.5953,219.4957
r,0.0769,219.9609,219.884
e,0.0798,220.2276,220.1478
space,0.1096,220.5154,220.4058
d,0.0931,220.7321,220.6391
e,0.0824,220.9602,220.8778
c,0.0781,221.3307,221.2526
i,0.0823,221.6483,221.566
a,0.0868,222.6375,222.5506
Return,0.0854,225.242,225.1566
p,0.0822,225.7512,225.669
u,0.087,226.3208,226.2338
e,0.0816,226.7072,226.6256
s,0.0832,226.9736,226.8905
space,0.1033,227.2412,227.1379
a,0.0793,227.5004,227.4211
space,0.0834,227.7873,227.7039
m,0.0736,228.1452,228.0717
i,0.131,229.0159,228.8849
m,0.0881,230.6803,230.5922
e,0.0831,231.1938,231.1107
d,0.0935,231.5898,231.4963
e,0.0923,231.8126,231.7203
b,0.0787,232.0475,231.9688
e,0.1056,232.2688,232.1633
space,0.1063,232.5236,232.4174
u,0.0823,232.9708,232.8884
n,0.0701,233.2053,233.1352
space,0.1102,233.4736,233.3635
r,0.0838,233.8307,233.7469
e,0.0748,234.056,233.9812
a,0.0921,234.4208,234.3287
l,0.0785,235.2404,235.1618
y,0.0878,236.9798,236.8919
space,0.0824,237.2919,237.2095
m,0.0624,237.5613,237.499
e,0.1166,237.8646,237.7481
space,0.0571,237.9993,237.9422
l,0.0699,238.3591,238.2892
o,0.0711,238.5399,238.4688
space,0.0729,238.8417,238.7687
t,0.0922,239.065,238.9728
i,0.0651,239.3272,239.2621
e,0.0956,239.559,239.4634
n,0.0821,239.8709,239.7888
e,0.1005,240.1284,240.0279
space,0.1142,240.4592,240.345
q,0.1062,240.9147,240.8085
u,0.0741,241.1938,241.1197
e,0.0956,241.4509,241.3553
p,0.0769,242.1884,242.1115
a,0.0825,242.5156,242.4331
g,0.0797,242.7953,242.7156
a,0.0828,243.0166,242.9338
r,0.0824,243.3612,243.2788
u,0.089,257.455,257.3659
n,0.0852,257.7208,257.6357
q,0.121,258.1642,258.0432
u,0.0778,258.416,258.3383
e,0.0876,258.7153,258.6277
l,0.0742,260.9635,260.8893
o,0.0787,261.1598,261.0811
s,0.1044,261.6849,261.5805
space,0.0993,261.893,261.7937
o,0.0835,262.4152,262.3317
t,0.0762,262.8003,262.724
r,0.0826,263.0186,262.936
o,0.0695,263.5604,263.4909
s,0.0992,263.8853,263.7861
space,0.0818,264.0667,263.9849
v,0.0721,264.4541,264.382
e,0.0675,264.7206,264.6531
c,0.0465,265.0554,265.0089
i,0.0691,265.3715,265.3024
n,0.0749,265.6038,265.5289
o,0.0746,265.8907,265.8161
s,0.0877,266.2107,266.123
l,0.0827,268.15,268.0674
e,0.0965,268.5801,268.4836
r,0.1314,269.3809,269.2495
o,0.0741,269.6221,269.548
g,0.0784,270.3048,270.2263
a,0.0778,270.5921,270.5143
b,0.0728,270.8033,270.7305
a,0.0817,271.0213,270.9397
n,0.0827,271.2755,271.1928
q,0.1104,273.508,273.3976
u,0.0904,273.8217,273.7314
e,0.0896,274.113,274.0234
l,0.0699,274.9068,274.837
e,0.1008,275.1739,275.0731
space,0.098,275.4159,275.3179
p,0.0812,275.8757,275.7945
e,0.1015,276.1156,276.0141
r,0.0824,276.347,276.2646
d,0.1079,276.6261,276.5182
o,0.0602,276.8224,276.7622
n,0.0868,277.3256,277.2388
a,0.1003,277.6884,277.5882
r,0.079,278.0938,278.0147
a,0.0871,278.5138,278.4267
e,0.087,279.0373,278.9503
l,0.0816,279.4207,279.339
space,0.0822,279.7182,279.6361
r,0.0921,279.9597,279.8676
e,0.0833,280.2164,280.1332
a,0.0866,280.5695,280.4829
l,0.0935,280.9866,280.8931
comma,0.0659,284.0539,283.988
space,0.0829,284.3211,284.2382
p,0.0705,284.8116,284.741
o,0.0777,285.0199,284.9422
r,0.0751,285.4182,285.3431
q,0.0862,285.8615,285.7754
u,0.0783,286.2118,286.1335
e,0.0878,286.5305,286.4427
space,0.105,286.8656,286.7606
e,0.0884,287.1886,287.1002
l,0.1011,287.5493,287.4481
p,0.0781,288.6796,288.6015
o,0.0834,288.9514,288.868
b,0.088,289.5354,289.4474
r,0.0783,289.8683,289.79
e,0.0749,290.0796,290.0047
space,0.091,290.4955,290.4046
s,0.1135,290.7367,290.6232
e,0.0861,290.9664,290.8803
space,0.1055,291.2177,291.1122
e,0.0906,291.3847,291.2941
s,0.1133,291.6502,291.537
t,0.0877,291.9149,291.8271
a,0.0958,292.2295,292.1338
b,0.0882,292.4961,292.4079
a,0.093,292.7379,292.6449
m,0.086,293.4965,293.4105
u,0.0699,293.8052,293.7353
r,0.0872,294.2075,294.1204
i,0.0786,294.4251,294.3465
e,0.0923,294.93,294.8377
n,0.0699,295.2482,295.1782
d,0.0835,295.6293,295.5459
o,0.0854,296.3917,296.3063
comma,0.0747,297.6803,297.6057
space,0.0958,297.978,297.8821
e,0.1005,298.3074,298.2069
l,0.0821,298.5865,298.5044
space,0.0697,298.8681,298.7984
s,0.082,299.1503,299.0683
a,0.0878,299.4122,299.3245
s,0.0829,299.6671,299.5842
t,0.0755,300.1053,300.0298
r,0.0829,300.3541,300.2712
e,0.0872,300.5801,300.493
space,0.0924,301.0312,300.9389
c,0.0929,301.3287,301.2358
o,0.0714,301.5994,301.528
n,0.0774,301.9101,301.8327
t,0.097,302.3387,302.2417
i,0.075,302.6738,302.5989
n,0.0752,302.9431,302.8679
u,0.0705,303.1877,303.1172
a,0.0998,303.5165,303.4167
b,0.0801,303.8233,303.7432
a,0.0832,304.121,304.0378
space,0.1003,304.3933,304.293
d,0.0883,304.6473,304.559
i,0.0698,304.9419,304.8721
c,0.0951,305.2367,305.1416
i,0.0925,305.4151,305.3226
e,0.1256,305.69,305.5645
n,0.0905,305.9547,305.8642
d,0.0828,306.7882,306.7055
o,0.0883,307.7503,307.662
Return,0.1004,310.8638,310.7634
a,0.0957,327.0489,326.9532
m,0.0923,328.9143,328.822
i,0.0756,329.1818,329.1061
m,0.0881,330.3753,330.2872
e,0.1037,331.0406,330.9369
d,0.0909,332.614,332.5231
a,0.1135,333.3646,333.2512
i,0.0833,334.2889,334.2056
g,0.078,334.7927,334.7147
u,0.0873,335.7576,335.6703
a,0.1002,336.0235,335.9233
l,0.083,336.7059,336.6229
q,0.1179,338.4168,338.2988
u,0.0871,338.7336,338.6465
e,0.0782,339.026,338.9478
space,0.1229,339.26,339.1371
e,0.0833,339.4258,339.3425
s,0.0823,339.7057,339.6234
t,0.0932,339.9052,339.8121
e,0.0859,340.139,340.0531
space,0.0951,340.4236,340.3284
e,0.0829,340.7008,340.6179
n,0.0929,340.9496,340.8566
e,0.087,341.582,341.495
r,0.0767,341.8066,341.7299
m,0.0782,342.0512,341.9729
o,0.0828,342.3149,342.2321
p,0.0877,343.5968,343.5092
o,0.0828,343.8306,343.7478
r,0.0828,344.4353,344.3524
q,0.0784,344.8611,344.7827
u,0.0817,345.387,345.3053
e,0.0959,345.7855,345.6896
period,0.1001,347.8173,347.7172
period,0.0646,347.9956,347.931
period,0.1055,348.2151,348.1096
a,0.1016,349.7174,349.6158
space,0.1174,349.9799,349.8625
m,0.0683,350.3129,350.2446
i,0.0747,350.5439,350.4692
space,0.0831,350.8242,350.741
m,0.0703,351.0559,350.9856
e,0.0957,351.401,351.3053
space,0.1052,351.5945,351.4893
d,0.0831,351.799,351.7159
e,0.0908,352.0202,351.9293
b,0.0797,352.4026,352.3228
e,0.0874,352.682,352.5946
space,0.1087,352.9701,352.8614
u,0.073,353.3933,353.3203
n,0.0758,353.6225,353.5467
space,0.0921,353.8771,353.785
r,0.0643,354.1643,354.0999
e,0.0812,354.4439,354.3627
a,0.0998,354.7918,354.692
l,0.0816,355.5655,355.4839
y,0.0853,356.8072,356.7219
space,0.082,357.1421,357.0602
m,0.0719,357.3959,357.3239
e,0.0993,357.7135,357.6142
space,0.0829,357.8777,357.7948
l,0.0722,358.1965,358.1243
o,0.0679,358.3758,358.3079
space,0.0901,358.7184,358.6283
t,0.0947,359.081,358.9863
i,0.074,359.3428,359.2688
e,0.0716,359.612,359.5404
n,0.0863,359.9436,359.8573
e,0.0744,360.2316,360.1572
space,0.125,360.5576,360.4326
q,0.0861,360.8415,360.7554
u,0.0868,361.5647,361.478
e,0.0694,361.8822,361.8128
space,0.0722,362.1038,362.0316
o,0.0819,362.6208,362.5389
a,0.0814,362.9572,362.8758
g,0.0821,363.2063,363.1242
a,0.0718,363.612,363.5402
r,0.0821,363.849,363.7669
Return,0.0914,365.9895,365.8981
u,0.0869,367.3829,367.296
a,0.1043,367.8127,367.7083
n,0.0812,368.1145,368.0334
d,0.1101,368.4904,368.3803
o,0.077,369.173,369.096
space,0.0999,369.5335,369.4335
e,0.105,369.792,369.687
l,0.0776,370.0467,369.9691
space,0.0776,370.3135,370.236
f,0.0688,370.7193,370.6505
a,0.0998,371.0083,370.9085
l,0.0818,371.4955,371.4137
s,0.0825,371.7543,371.6718
o,0.0694,371.9858,371.9165
space,0.0876,372.3201,372.2325
e,0.0906,372.7255,372.6349
n,0.0774,373.0505,372.9731
f,0.0926,373.3801,373.2875
e,0.1002,373.6489,373.5487
r,0.1,373.8885,373.7885
m,0.0698,374.1428,374.0731
o,0.0697,374.5101,374.4404
space,0.083,374.8252,374.7422
s,0.0928,375.0718,374.9791
e,0.083,375.3341,375.2511
space,0.1054,375.5782,375.4728
c,0.097,375.7812,375.6842
o,0.0684,376.0315,375.963
n,0.0794,376.3759,376.2966
v,0.0827,376.8323,376.7496
e,0.0924,377.1259,377.0336
n,0.0869,377.407,377.3201
c,0.0924,377.6915,377.5991
i,0.0853,378.0065,377.9212
o,0.1068,378.6564,378.5496
q,0.1029,380.0235,379.9205
u,0.0784,380.3716,380.2932
e,0.0876,380.6524,380.5649
space,0.0942,380.9467,380.8524
e,0.082,381.1983,381.1164
l,0.0827,381.4259,381.3432
space,0.0932,381.7161,381.6229
s,0.0951,382.0431,381.948
a,0.092,382.3068,382.2148
a,0.1248,385.2479,385.123
t,0.0847,385.7445,385.6598
r,0.0859,386.0136,385.9277
e,0.0722,386.2496,386.1774
mouse_left,0.0943,419.0051,418.9107
mouse_left,0.0838,422.2949,422.2112
BackSpace,0.1278,423.5609,423.4331
BackSpace,0.1183,423.8583,423.74
BackSpace,0.1134,424.1783,424.0649
BackSpace,0.1221,425.0054,424.8833
BackSpace,0.1102,425.2571,425.1469
BackSpace,0.1221,425.791,425.6689
BackSpace,0.1309,426.0817,425.9508
s,0.0795,427.8776,427.7981
r,0.0655,428.2754,428.21
r,0.1,428.6197,428.5198
BackSpace,0.1165,430.1129,429.9965
BackSpace,0.0857,430.78,430.6943
t,0.0896,431.7341,431.6445
r,0.0831,431.9897,431.9065
e,0.0699,432.1926,432.1227
mouse_left,0.0949,441.0631,440.9681
n,0.1316,456.2967,456.1651
u,0.0879,456.5633,456.4754
n,0.0885,456.8124,456.7239
c,0.0929,457.3401,457.2473
a,0.1094,457.749,457.6396
l,0.0917,458.462,458.3703
e,0.0907,458.7401,458.6494
space,0.1172,459.0458,458.9286
i,0.1056,459.4631,459.3575
space,0.1314,465.6373,465.5059
p,0.109,466.1911,466.0821
e,0.109,466.5355,466.4265
r,0.0874,466.7765,466.6891
d,0.1013,467.0386,466.9373
o,0.0884,467.2375,467.1491
n,0.0823,467.5821,467.4998
a,0.0928,468.0502,467.9574
r,0.1065,468.4566,468.3501
space,0.08,469.292,469.212
l,0.0657,469.6913,469.6256
space,0.1074,470.1766,470.0691
d,0.0874,470.5668,470.4794
e,0.0999,470.824,470.7241
u,0.0854,471.1966,471.1112
d,0.1048,471.4951,471.3903
a,0.106,471.9216,471.8157
d,0.0958,476.6584,476.5627
