Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
u,0.1526,169.0121,168.8595
n,0.1425,169.4418,169.2994
space,0.1535,169.7717,169.6183
f,0.1261,170.2386,170.1125
r,0.1271,170.5288,170.4018
a,0.324,171.3232,170.9992
i,0.1665,171.8838,171.7173
l,0.1493,172.5729,172.4236
e,0.2714,174.0347,173.7633
space,0.1542,174.3161,174.1619
p,0.1413,174.8954,174.7541
o,0.1463,175.3011,175.1548
r,0.2727,176.339,176.0662
t,0.1766,176.8211,176.6445
e,0.2649,177.8077,177.5428
r,0.2857,178.5739,178.2882
o,0.1797,179.0908,178.9112
space,0.1691,181.4361,181.267
o,0.172,182.6857,182.5137
t,0.1446,183.9984,183.8538
r,0.1058,184.3447,184.2389
o,0.1258,185.0463,184.9206
space,0.1372,185.5663,185.4291
m,0.1633,186.3506,186.1873
e,0.2429,187.0329,186.7901
d,0.2332,187.5552,187.322
i,0.1754,188.3405,188.1652
c,0.3065,189.6572,189.3507
o,0.1944,190.0807,189.8863
space,0.177,192.5715,192.3946
o,0.1691,194.9651,194.796
t,0.219,195.7006,195.4816
r,0.2995,196.4605,196.161
o,0.1722,198.5857,198.4135
space,0.1947,199.2167,199.022
c,0.2812,200.6579,200.3767
o,0.1819,201.0021,200.8202
c,0.2867,201.8508,201.5641
i,0.1669,202.3174,202.1504
n,0.1567,203.0615,202.9049
e,0.2427,204.0536,203.8108
r,0.2775,204.6517,204.3742
o,0.1707,205.0816,204.9109
space,0.2056,209.1438,208.9382
o,0.1749,211.4464,211.2715
t,0.1351,211.971,211.836
r,0.1055,212.3853,212.2798
o,0.1366,212.9957,212.8591
space,0.1545,213.4549,213.3004
b,0.1314,214.9562,214.8248
i,0.206,216.8439,216.6378
b,0.1315,218.0387,217.9072
l,0.1144,218.5556,218.4411
i,0.0917,218.9056,218.8139
o,0.1371,219.2197,219.0826
t,0.1185,219.7788,219.6604
e,0.2555,221.1609,220.9054
c,0.2022,221.7642,221.562
a,0.2462,222.5873,222.3411
r,0.2903,223.3439,223.0537
i,0.1392,223.6992,223.56
o,0.1543,224.0286,223.8743
space,0.1526,225.9214,225.7689
o,0.1787,228.0147,227.836
t,0.21,229.424,229.214
r,0.2898,230.0173,229.7275
o,0.2267,230.3958,230.1691
space,0.1812,231.5762,231.395
p,0.2023,232.3163,232.114
a,0.2505,233.671,233.4205
s,0.2229,234.1349,233.912
t,0.291,234.9528,234.6618
o,0.1894,235.3557,235.1663
r,0.3191,237.0328,236.7136
space,0.1971,239.3859,239.1888
o,0.1964,240.64,240.4436
t,0.3135,241.6762,241.3627
r,0.2513,243.2726,243.0213
o,0.1847,243.665,243.4803
space,0.1365,244.903,244.7665
j,0.1973,245.5313,245.334
a,0.2464,247.0894,246.843
r,0.1492,247.8316,247.6824
i,0.1625,249.5183,249.3558
n,0.1022,250.2027,250.1004
e,0.1396,251.6075,251.4679
r,0.1172,251.8922,251.7749
o,0.1508,252.6463,252.4955
space,0.1801,257.0007,256.8206
o,0.1828,259.0293,258.8465
t,0.1299,259.615,259.4851
r,0.1069,259.9058,259.7989
o,0.146,260.6726,260.5266
space,0.1763,261.3716,261.1953
b,0.1259,262.372,262.2461
o,0.1667,263.3983,263.2316
t,0.1055,264.0343,263.9288
i,0.0479,264.4042,264.3563
i,0.1585,264.9277,264.7692
c,0.192,266.7688,266.5768
a,0.2198,267.4328,267.2131
r,0.2276,268.2081,267.9805
i,0.1444,268.6161,268.4717
o,0.1461,268.9525,268.8064
o,0.1637,280.7789,280.6151
t,0.1413,281.425,281.2837
r,0.1312,283.4314,283.3002
o,0.1536,284.302,284.1484
space,0.1137,285.2325,285.1188
m,0.1651,285.807,285.6418
a,0.4112,286.9273,286.5161
e,0.156,287.2921,287.1361
s,0.3707,287.9989,287.6281
t,0.1733,288.265,288.0917
r,0.1394,288.6164,288.477
o,0.1656,291.8442,291.6786
space,0.1749,296.2594,296.0844
e,0.1304,297.6632,297.5327
s,0.2888,298.3232,298.0344
space,0.1736,298.785,298.6114
d,0.2279,299.5358,299.3079
e,0.2412,300.0988,299.8575
c,0.3053,300.7653,300.46
i,0.1732,301.0819,300.9087
r,0.315,302.9087,302.5937
space,0.1661,309.098,308.9318
h,0.1506,309.557,309.4064
a,0.3636,310.7783,310.4148
b,0.1569,311.3552,311.1983
i,0.1752,312.1457,311.9705
a,0.3681,314.2332,313.8651
space,0.1974,314.6407,314.4432
u,0.2725,315.9872,315.7147
n,0.1978,316.4541,316.2562
space,0.1759,317.4484,317.2725
f,0.1545,317.9433,317.7888
r,0.1453,318.2689,318.1235
a,0.339,319.3918,319.0528
i,0.1753,320.0101,319.8348
l,0.1684,320.8241,320.6557
e,0.3278,321.7204,321.3926
space,0.2179,323.4908,323.2729
p,0.1704,324.6719,324.5015
a,0.3,325.6515,325.3515
r,0.2,327.3205,327.1205
a,0.2986,328.2979,327.9993
space,0.1915,328.7457,328.5543
c,0.1985,329.5119,329.3134
a,0.2969,330.6971,330.4002
d,0.1956,331.2086,331.0131
a,0.2576,331.994,331.7364
space,0.1519,333.002,332.8501
c,0.3464,333.8244,333.478
o,0.2,334.1968,333.9968
s,0.223,335.6332,335.4103
a,0.294,336.4078,336.1138
space,0.1916,340.4802,340.2886
y,0.1424,341.8971,341.7547
space,0.1562,342.4652,342.309
t,0.2759,343.7524,343.4765
o,0.1747,344.0994,343.9247
d,0.2734,344.9949,344.7214
o,0.1974,346.3576,346.1602
s,0.3036,346.989,346.6855
space,0.1498,347.2323,347.0825
l,0.1281,348.0465,347.9183
l,0.1359,348.3379,348.2019
e,0.2852,349.1225,348.8372
v,0.1668,349.6826,349.5158
a,0.2955,350.4775,350.182
b,0.1852,354.1541,353.9688
a,0.2954,355.1589,354.8635
n,0.2138,356.1453,355.9315
space,0.1829,358.5082,358.3253
u,0.189,359.9995,359.8105
n,0.1847,361.2193,361.0346
a,0.3725,361.8247,361.4522
space,0.1869,362.0518,361.8648
v,0.1669,362.5772,362.4103
i,0.1844,363.6729,363.4885
d,0.22,364.6753,364.4553
a,0.2903,365.4495,365.1592
space,0.2324,367.6323,367.3998
m,0.127,368.4736,368.3466
o,0.1494,368.9773,368.8279
n,0.1595,369.4529,369.2934
a,0.2068,370.3919,370.1851
s,0.2631,370.9219,370.6588
t,0.1313,371.4101,371.2787
i,0.1589,372.0734,371.9145
c,0.1582,373.3995,373.2413
a,0.3062,373.9196,373.6134
space,0.1516,377.283,377.1313
e,0.1465,378.5185,378.3721
n,0.1632,379.1888,379.0256
t,0.1615,380.5362,380.3747
r,0.1088,380.8634,380.7546
e,0.1368,381.1723,381.0355
g,0.2061,382.9789,382.7728
a,0.2632,384.0385,383.7753
d,0.2219,384.6072,384.3853
a,0.359,385.8258,385.4668
space,0.1878,388.6345,388.4467
a,0.2765,390.0248,389.7483
l,0.1926,390.7542,390.5616
space,0.1675,391.2272,391.0597
e,0.2297,392.0777,391.848
s,0.3819,392.7611,392.3792
t,0.167,393.1321,392.9651
u,0.1716,393.5517,393.3801
d,0.3774,394.924,394.5466
i,0.1523,395.3569,395.2046
o,0.1719,395.6934,395.5215
space,0.1395,397.5578,397.4183
y,0.152,398.0791,397.927
l,0.16,399.4916,399.3316
a,0.3577,400.1085,399.7508
space,0.2005,402.1576,401.9571
o,0.253,405.9216,405.6686
r,0.2196,407.4356,407.216
a,0.3169,408.2486,407.9317
c,0.3485,409.8713,409.5228
i,0.1334,410.2646,410.1312
o,0.1494,410.5756,410.4261
n,0.1398,411.2469,411.1071
space,0.231,412.8776,412.6466
c,0.3835,415.6241,415.2406
o,0.2054,415.8976,415.6922
m,0.1282,416.7453,416.6171
o,0.1464,417.2844,417.138
space,0.1926,418.1028,417.9102
c,0.2746,420.111,419.8364
a,0.2363,420.9944,420.7582
d,0.2211,421.5722,421.3511
a,0.2588,422.1742,421.9154
f,0.2618,422.8736,422.6118
r,0.241,423.355,423.114
a,0.2692,424.6282,424.359
i,0.2004,425.4966,425.2962
l,0.1345,426.1525,426.018
e,0.1473,427.5299,427.3826
e,0.1318,451.5958,451.4641
l,0.1365,452.2939,452.1573
space,0.1473,452.7021,452.5548
f,0.269,453.7526,453.4836
r,0.2579,454.2234,453.9655
a,0.3775,455.2502,454.8728
i,0.1696,456.0285,455.8589
l,0.1785,456.4972,456.3186
e,0.3069,457.6084,457.3015
space,0.2028,458.0012,457.7984
q,0.3179,459.5518,459.2339
u,0.185,460.3043,460.1193
e,0.2904,460.9723,460.6819
space,0.1628,461.3103,461.1475
m,0.1878,461.9175,461.7297
a,0.2669,462.7271,462.4602
s,0.3054,463.4537,463.1482
space,0.1626,463.8546,463.692
m,0.1802,464.5255,464.3453
a,0.3371,465.3041,464.967
n,0.201,465.6746,465.4735
d,0.2303,466.5992,466.3689
a,0.3428,467.7886,467.4458
b,0.2,469.0959,468.8959
a,0.3738,470.4501,470.0763
space,0.2711,471.3963,471.1251
e,0.1392,475.0109,474.8717
r,0.1352,475.288,475.1527
a,0.3453,476.267,475.9217
space,0.1883,476.5432,476.3549
e,0.3445,478.112,477.7675
l,0.1704,478.3686,478.1982
space,0.1707,478.8703,478.6996
a,0.3798,479.9196,479.5398
b,0.211,480.2318,480.0208
d,0.1862,481.4885,481.3023
space,0.1699,483.7826,483.6126
s,0.0911,484.6634,484.5723
e,0.1001,484.924,484.8239
space,0.1545,485.4895,485.3351
c,0.1154,486.1772,486.0618
u,0.1319,486.8671,486.7352
e,0.1144,487.3915,487.2772
n,0.1192,488.05,487.9308
t,0.1218,488.8653,488.7436
a,0.3856,489.9281,489.5425
space,0.2156,491.4067,491.191
q,0.3894,493.014,492.6246
u,0.1639,493.351,493.1871
e,0.3124,494.1467,493.8343
space,0.162,494.7594,494.5974
h,0.1771,495.6631,495.486
a,0.337,496.691,496.354
b,0.1625,499.4254,499.2629
i,0.1773,500.2916,500.1143
a,0.3167,501.3122,500.9955
space,0.1745,501.9482,501.7737
l,0.1188,504.0601,503.9413
l,0.1287,504.3404,504.2117
e,0.3388,505.4218,505.083
g,0.167,505.8473,505.6802
a,0.2683,506.3919,506.1236
d,0.2762,507.0243,506.7481
o,0.1639,507.3332,507.1693
space,0.1546,510.3297,510.1751
a,0.3016,511.3419,511.0403
space,0.1749,511.7883,511.6134
o,0.167,512.6593,512.4923
i,0.1531,513.0795,512.9264
d,0.1041,513.9481,513.8439
o,0.1494,514.9886,514.8392
s,0.3161,515.7053,515.3893
space,0.1742,518.239,518.0648
d,0.1047,519.1837,519.0789
e,0.101,519.4378,519.3369
l,0.1357,520.279,520.1433
space,0.1618,520.718,520.5562
s,0.2577,522.4467,522.189
e,0.2684,523.0743,522.806
ntilde,0.1668,523.5809,523.4141
o,0.1745,524.1076,523.9331
r,0.2858,525.0141,524.7284
space,0.1988,525.3961,525.1973
o,0.1897,526.0775,525.8877
b,0.1703,526.8497,526.6794
i,0.1576,527.67,527.5124
p,0.1609,530.0411,529.8802
o,0.1887,530.4712,530.2824
space,0.2293,535.19,534.9607
d,0.1181,536.1111,535.993
e,0.1008,536.3593,536.2585
space,0.1565,536.8658,536.7093
a,0.3607,539.3255,538.9648
u,0.1972,547.4895,547.2923
e,0.293,548.3722,548.0793
l,0.1433,548.6939,548.5506
l,0.1589,549.016,548.8571
q,0.2936,550.1019,549.8083
BackSpace,0.146,554.0751,553.9292
a,0.2817,555.792,555.5103
space,0.2328,556.4344,556.2015
r,0.2635,557.5862,557.3227
e,0.3357,558.2933,557.9575
g,0.1853,558.766,558.5807
i,0.1224,559.7206,559.5982
o,0.1128,559.994,559.8812
n,0.1514,560.5875,560.4361
