Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
v,0.1062,61.3767,61.2705
e,0.1365,61.6422,61.5058
c,0.101,61.916,61.8149
i,0.1034,62.0663,61.9629
o,0.194,63.1094,62.9154
s,0.1721,64.3168,64.1448
comma,0.1894,64.8251,64.6358
space,0.0918,65.0421,64.9503
p,0.1226,65.3402,65.2176
e,0.1568,65.704,65.5472
n,0.1455,65.8578,65.7123
s,0.1413,66.0242,65.8829
a,0.2684,66.3845,66.116
n,0.1906,66.6562,66.4656
d,0.1888,67.0919,66.9032
o,0.2191,68.686,68.4669
space,0.1315,69.4487,69.3172
q,0.2421,70.1133,69.8712
u,0.1376,70.2765,70.1389
e,0.1377,70.4256,70.2878
space,0.2407,70.6987,70.458
s,0.2598,71.4275,71.1678
e,0.1798,71.5898,71.41
space,0.1087,71.7158,71.607
i,0.1446,71.9587,71.8141
b,0.1309,72.3151,72.1841
space,0.1847,73.0376,72.853
a,0.2689,73.3945,73.1255
space,0.19,73.5217,73.3317
m,0.2439,73.9063,73.6624
o,0.14,74.1031,73.9631
r,0.1025,74.2948,74.1923
i,0.121,74.4345,74.3135
r,0.1609,74.6998,74.5389
comma,0.1165,75.49,75.3736
space,0.1382,76.5632,76.425
c,0.1743,76.9068,76.7326
o,0.081,77.0612,76.9803
e,0.2437,77.758,77.5143
BackSpace,0.0584,78.5438,78.4854
m,0.1345,79.1291,78.9946
e,0.169,79.3318,79.1627
n,0.1034,79.4402,79.3369
z,0.1896,80.0983,79.9087
a,0.1797,80.6817,80.502
r,0.1797,81.249,81.0693
o,0.1315,81.4741,81.3426
n,0.2501,83.127,82.8769
space,0.2427,84.342,84.0992
a,0.2452,87.1786,86.9334
space,0.1446,88.5815,88.4369
p,0.1567,89.6669,89.5102
e,0.2189,90.0147,89.7958
r,0.1103,90.099,89.9887
d,0.1891,90.4507,90.2616
o,0.118,90.5345,90.4165
r,0.1009,90.7273,90.6265
a,0.1891,91.0278,90.8387
l,0.1403,91.1907,91.0503
e,0.1364,91.35,91.2136
space,0.0969,91.551,91.4541
l,0.1526,91.8076,91.655
a,0.1542,91.9346,91.7804
s,0.1664,92.2056,92.0392
space,0.0926,92.3147,92.2221
d,0.0881,92.4791,92.391
e,0.1235,92.7292,92.6057
u,0.1436,93.0685,92.9248
d,0.2455,93.3093,93.0638
a,0.2105,93.7552,93.5448
s,0.2078,94.2639,94.0561
period,0.083,94.603,94.52
Return,0.0928,95.0574,94.9646
P,0.1433,98.074,97.9306
o,0.1937,99.7445,99.5508
b,0.1106,100.1592,100.0486
r,0.0781,100.479,100.4009
e,0.1178,100.6672,100.5494
c,0.1367,101.0152,100.8785
i,0.1153,101.2273,101.112
t,0.1045,101.4652,101.3607
o,0.1361,102.3396,102.2035
space,0.1769,102.7396,102.5627
q,0.1494,103.1144,102.965
u,0.1665,103.3242,103.1577
e,0.0834,103.3814,103.2979
space,0.162,103.622,103.46
e,0.2014,103.8972,103.6958
m,0.2104,104.2577,104.0473
BackSpace,0.0935,105.1852,105.0917
n,0.1174,105.659,105.5416
f,0.0928,105.9089,105.8161
e,0.1885,106.1841,105.9956
r,0.1053,106.2458,106.1405
m,0.2053,106.5089,106.3036
e,0.1512,106.6558,106.5046
d,0.2104,107.0131,106.8027
a,0.1542,107.2883,107.1341
d,0.2196,107.9369,107.7172
space,0.1924,108.1932,108.0009
e,0.1561,108.4124,108.2563
s,0.1279,108.6425,108.5147
t,0.0705,108.8889,108.8184
a,0.1457,109.4416,109.2959
space,0.1284,109.6726,109.5442
d,0.1714,109.9232,109.7518
i,0.144,110.0144,109.8704
j,0.2021,110.3561,110.1541
o,0.1629,110.6208,110.4579
space,0.2763,110.8928,110.6166
e,0.2091,111.031,110.8219
l,0.1042,111.1307,111.0264
l,0.0346,111.2509,111.2163
space,0.1889,111.3828,111.1939
m,0.2148,111.6938,111.479
o,0.109,112.0795,111.9705
l,0.0877,112.2888,112.2011
i,0.083,112.4937,112.4107
n,0.1314,112.7677,112.6363
e,0.2629,113.1218,112.8589
r,0.1715,113.2767,113.1052
o,0.1885,114.0627,113.8742
space,0.1532,114.361,114.2078
y,0.1452,115.1879,115.0427
o,0.268,115.5595,115.2915
space,0.2149,115.7341,115.5192
l,0.2442,116.0817,115.8375
e,0.1825,116.2032,116.0207
space,0.2149,116.5259,116.311
p,0.2177,116.9558,116.7381
s,0.2215,117.1601,116.9386
r,0.1672,117.8624,117.6952
d,0.2088,118.7566,118.5478
o,0.1342,118.8485,118.7143
n,0.162,119.1391,118.9771
o,0.1236,119.3299,119.2063
space,0.126,119.5238,119.3979
l,0.1057,119.7292,119.6235
o,0.1186,119.9955,119.877
space,0.2015,120.2727,120.0712
q,0.1576,120.5422,120.3847
u,0.1456,120.718,120.5724
e,0.1237,120.8274,120.7036
space,0.1211,120.9995,120.8784
m,0.2149,121.4115,121.1966
e,0.1636,121.595,121.4314
space,0.1639,121.9922,121.8283
d,0.0936,122.7611,122.6675
e,0.0983,122.9788,122.8805
b,0.0839,123.3461,123.2622
e,0.2378,124.8284,124.5906
minus,0.0957,125.6814,125.5858
space,0.0948,125.992,125.8971
Q,0.1412,126.8833,126.7421
u,0.0961,127.2838,127.1876
e,0.1595,127.5385,127.379
space,0.1581,127.7088,127.5507
m,0.1846,130.2092,130.0246
a,0.1841,130.3882,130.2041
l,0.1459,130.53,130.3842
a,0.1447,130.6917,130.547
space,0.1264,130.8495,130.7231
c,0.2126,131.3482,131.1356
a,0.269,131.6873,131.4183
r,0.16,131.9154,131.7555
a,0.1946,132.1922,131.9975
space,0.2005,132.4026,132.2022
t,0.1188,132.6157,132.4969
i,0.1391,132.7597,132.6206
e,0.1317,132.9447,132.813
n,0.2237,133.1985,132.9747
e,0.1896,133.7792,133.5896
space,0.1926,134.1695,133.9769
d,0.1104,134.4132,134.3028
e,0.1425,134.6762,134.5337
d,0.2198,136.2466,136.0268
i,0.1129,136.5396,136.4268
l,0.1564,136.8512,136.6948
a,0.1658,137.0043,136.8385
e,0.2122,138.21,137.9978
l,0.1768,140.2598,140.083
l,0.1946,140.7079,140.5133
e,0.1289,140.9099,140.7809
c,0.1347,141.2372,141.1025
h,0.1275,141.3731,141.2455
e,0.1461,141.6132,141.4672
r,0.1309,141.8561,141.7252
o,0.1714,142.5317,142.3603
space,0.1662,142.9263,142.7602
y,0.1319,143.3711,143.2392
o,0.1693,143.6575,143.4882
space,0.189,143.8301,143.641
t,0.1067,144.0184,143.9117
a,0.1966,144.3761,144.1795
m,0.1761,144.4948,144.3187
b,0.0936,144.6425,144.5488
i,0.1129,144.7617,144.6488
e,0.1972,145.2137,145.0164
n,0.1451,145.3709,145.2258
space,0.1711,145.6799,145.5088
l,0.2321,146.0255,145.7935
e,0.1757,146.1436,145.9679
d,0.1966,146.5623,146.3657
o,0.1356,146.7945,146.659
d,0.1363,147.6806,147.5442
o,0.1266,147.8803,147.7538
n,0.17,148.4629,148.293
o,0.1406,149.7061,149.5656
space,0.1433,149.9692,149.8259
l,0.1139,150.2452,150.1313
o,0.101,150.4935,150.3925
space,0.1356,150.6799,150.5443
q,0.1537,150.9638,150.8101
u,0.1211,151.1112,150.9901
e,0.1222,151.26,151.1379
space,0.1365,151.4245,151.2881
m,0.2017,151.8193,151.6177
e,0.1454,151.9553,151.8099
space,0.2411,152.227,151.9859
d,0.1128,152.2973,152.1844
e,0.0755,152.4903,152.4147
e,0.0289,152.5434,152.5145
b,0.0806,152.7889,152.7083
e,0.1137,153.3405,153.2268
period,0.075,154.5441,154.4691
space,0.0879,154.8478,154.76
q,0.1409,155.8444,155.7035
u,0.1181,156.4167,156.2986
e,0.2429,157.2107,156.9678
space,0.176,157.8154,157.6394
m,0.1363,159.5966,159.4603
a,0.1691,159.9122,159.7431
l,0.1211,160.1681,160.0469
a,0.1447,160.4263,160.2816
space,0.1522,161.5627,161.4105
d,0.1214,161.936,161.8147
BackSpace,0.1383,163.2241,163.0859
c,0.0948,163.3249,163.2301
a,0.1839,163.5551,163.3712
r,0.1157,163.7485,163.6328
a,0.2444,164.0579,163.8135
space,0.174,164.1459,163.9718
t,0.1028,164.2556,164.1528
e,0.246,164.6577,164.4117
n,0.1495,164.8447,164.6952
i,0.1161,165.3014,165.1853
a,0.2082,165.6006,165.3924
space,0.1674,165.8265,165.659
e,0.1796,166.033,165.8534
l,0.1222,166.1812,166.0589
space,0.1354,166.3487,166.2133
l,0.2085,166.6015,166.393
e,0.1077,166.6674,166.5596
c,0.137,167.0752,166.9382
h,0.152,167.8704,167.7184
e,0.2733,168.208,167.9346
r,0.134,168.3873,168.2533
o,0.141,168.9392,168.7981
space,0.1328,169.1825,169.0497
y,0.0902,169.9266,169.8364
o,0.1057,170.1205,170.0149
space,0.1275,170.3079,170.1804
t,0.095,170.5004,170.4054
a,0.1711,170.775,170.604
m,0.1554,170.8665,170.7111
b,0.0998,171.031,170.9312
i,0.1094,171.1275,171.018
e,0.1659,171.4682,171.3023
n,0.1418,171.8093,171.6675
space,0.1202,172.0635,171.9433
l,0.1399,172.3591,172.2192
e,0.1653,172.5561,172.3908
space,0.1637,172.7641,172.6004
d,0.1925,173.0094,172.8169
BackSpace,0.0704,175.406,175.3357
p,0.096,175.8025,175.7064
e,0.1896,176.1106,175.921
r,0.0894,176.1537,176.0643
d,0.1349,176.4465,176.3116
o,0.1313,176.5588,176.4275
o,0.1346,176.9232,176.7887
n,0.1668,177.2315,177.0647
n,0.1305,177.4467,177.3162
o,0.112,177.8266,177.7146
period,0.0884,179.245,179.1566
space,0.1064,179.5279,179.4215
y,0.1228,180.935,180.8122
space,0.1221,181.2895,181.1673
a,0.1794,181.5926,181.4133
s,0.246,181.9858,181.7397
[65105],0.0964,182.3777,182.2813
Caps_Lock,0.159,184.6858,184.5268
i,0.1942,185.1641,184.97
space,0.1514,194.7285,194.5771
p,0.0961,195.3633,195.2672
o,0.1055,195.6029,195.4973
c,0.1765,196.4402,196.2636
o,0.0883,196.559,196.4707
space,0.1414,197.0352,196.8938
a,0.1314,197.2652,197.1338
space,0.1409,197.4449,197.304
p,0.1968,198.2091,198.0123
o,0.1086,199.1196,199.011
c,0.184,199.764,199.58
o,0.114,202.013,201.899
space,0.144,203.1663,203.0224
t,0.1182,204.0493,203.931
o,0.1694,204.3501,204.1807
d,0.1212,204.5774,204.4562
o,0.1153,205.1971,205.0817
s,0.2053,205.5268,205.3215
space,0.1875,205.7237,205.5362
d,0.0491,205.7682,205.7191
BackSpace,0.0807,206.5409,206.4602
l,0.0888,206.8593,206.7706
o,0.0858,207.0666,206.9808
s,0.1586,207.2707,207.1121
space,0.1323,207.3541,207.2218
v,0.088,207.5269,207.4389
e,0.1353,207.7962,207.6609
c,0.1512,208.1287,207.9775
i,0.0783,208.1998,208.1215
n,0.1791,208.498,208.3189
o,0.1796,209.0429,208.8633
s,0.2321,209.7226,209.4905
space,0.1968,209.9025,209.7057
d,0.0935,209.9913,209.8977
e,0.1451,210.2703,210.1251
l,0.1048,210.3882,210.2834
space,0.1579,210.6874,210.5295
p,0.1878,211.1664,210.9785
u,0.1398,211.3921,211.2523
e,0.1425,211.5394,211.3969
b,0.1211,211.8558,211.7347
l,0.0925,212.766,212.6734
o,0.2312,213.8885,213.6572
space,0.1558,214.7545,214.5986
f,0.1653,221.947,221.7817
u,0.1324,222.2283,222.0959
e,0.1491,222.4444,222.2953
r,0.1263,222.5663,222.44
o,0.1073,222.6443,222.537
n,0.1962,222.9404,222.7442
space,0.1315,223.0909,222.9594
p,0.1403,223.3197,223.1794
e,0.1931,223.5471,223.354
r,0.1172,223.6211,223.5039
d,0.2095,224.0457,223.8362
o,0.1677,224.1814,224.0137
n,0.1767,224.666,224.4892
a,0.1523,224.8579,224.7056
n,0.1469,225.0357,224.8888
d,0.1079,225.1385,225.0306
o,0.0883,225.2822,225.194
l,0.1406,225.6142,225.4737
e,0.1783,227.1597,226.9814
space,0.2214,227.8963,227.6749
l,0.1535,229.7205,229.567
a,0.1922,229.9532,229.7611
s,0.215,230.5007,230.2856
space,0.1623,230.7946,230.6324
d,0.1314,230.9652,230.8338
e,0.1921,231.3824,231.1902
u,0.1664,232.2023,232.0359
d,0.2148,232.5386,232.3237
a,0.184,232.91,232.7259
s,0.263,233.5075,233.2445
comma,0.1443,234.4098,234.2656
space,0.1014,234.6457,234.5442
t,0.1288,234.9061,234.7773
o,0.0997,235.0569,234.9572
d,0.1401,235.4481,235.308
o,0.1074,235.5736,235.4662
s,0.1796,235.8226,235.643
space,0.1238,235.9534,235.8295
m,0.1654,236.2414,236.076
e,0.2235,236.4958,236.2724
n,0.1387,236.5431,236.4044
o,0.1097,236.7827,236.673
s,0.2266,237.0531,236.8264
space,0.1381,237.1671,237.0291
u,0.142,237.4511,237.3091
n,0.1525,237.7895,237.6371
o,0.1187,237.989,237.8703
space,0.089,239.3933,239.3042
e,0.1587,239.9205,239.7618
l,0.1084,240.0069,239.8985
space,0.1186,240.1994,240.0809
s,0.1675,240.4221,240.2546
a,0.1365,240.7559,240.6195
s,0.2568,241.1047,240.8478
t,0.105,241.3193,241.2144
r,0.1345,241.6531,241.5186
e,0.1973,243.5582,243.3609
space,0.1879,245.0899,244.902
q,0.1844,245.7741,245.5897
u,0.1719,245.9997,245.8278
e,0.113,246.0864,245.9734
space,0.1454,246.3064,246.1611
s,0.2507,246.6267,246.376
i,0.1444,246.8466,246.7021
e,0.1005,246.9771,246.8767
m,0.1547,247.1628,247.008
p,0.1059,247.3954,247.2895
r,0.1924,247.8512,247.6588
e,0.1596,248.1316,247.972
space,0.1966,248.3891,248.1925
d,0.101,248.5404,248.4394
e,0.1042,248.7761,248.6719
c,0.1243,249.065,248.9408
i,0.1237,249.1434,249.0197
a,0.1416,249.444,249.3024
colon,0.1267,250.9993,250.8727
space,0.2531,252.81,252.5569
P,0.1483,255.5125,255.3642
u,0.2011,256.2987,256.0976
e,0.1751,256.5788,256.4037
s,0.2283,257.854,257.6257
space,0.1417,259.1969,259.0552
a,0.0972,259.624,259.5269
space,0.2064,259.9623,259.756
m,0.1234,260.3173,260.1939
i,0.1108,260.5852,260.4743
space,0.1134,260.7521,260.6387
m,0.1798,261.018,260.8382
e,0.096,261.0704,260.9744
space,0.183,261.3088,261.1258
d,0.078,261.379,261.301
e,0.1014,261.6145,261.5131
b,0.1537,261.824,261.6703
e,0.1136,262.4318,262.3181
space,0.1973,262.7432,262.546
u,0.0917,263.0825,262.9908
n,0.1317,263.3554,263.2238
space,0.2148,263.6055,263.3907
r,0.1418,263.8465,263.7047
e,0.1315,264.0453,263.9138
e,0.1538,264.8902,264.7364
e,0.0354,264.9505,264.915
a,0.2609,265.4847,265.2238
l,0.1721,265.705,265.5329
space,0.1715,266.2657,266.0942
y,0.1146,270.9789,270.8643
space,0.1664,271.2863,271.1199
m,0.1433,271.642,271.4987
e,0.1918,271.8215,271.6297
space,0.1086,271.9535,271.8449
l,0.1182,272.1324,272.0142
o,0.0978,272.3377,272.2399
space,0.1445,272.5604,272.4158
t,0.0801,272.6942,272.6141
i,0.1148,272.8256,272.7108
e,0.114,272.9694,272.8554
n,0.1235,273.0888,272.9653
space,0.1433,273.2858,273.1425
q,0.1185,273.4531,273.3347
u,0.1005,273.6018,273.5013
e,0.1106,273.7078,273.5971
space,0.114,273.8523,273.7383
p,0.1578,274.3376,274.1799
a,0.1053,274.3902,274.2849
a,0.0527,274.4789,274.4262
g,0.0887,274.7098,274.621
a,0.1271,274.9525,274.8254
r,0.1459,275.5011,275.3551
period,0.0654,276.7533,276.6879
space,0.0707,277.0723,277.0016
Shift_R,0.2702,277.701,277.4309
u,0.0833,278.1931,278.1098
n,0.1206,278.4291,278.3085
q,0.1806,278.8992,278.7186
u,0.1616,279.6612,279.4996
e,0.2018,282.1565,281.9547
space,0.164,283.8144,283.6504
l,0.1021,284.5228,284.4207
o,0.1236,284.7856,284.662
s,0.192,285.0811,284.8891
space,0.1266,285.1874,285.0607
t,0.1366,286.2999,286.1634
r,0.1693,286.6215,286.4521
o,0.1534,287.3064,287.1529
s,0.2556,288.1487,287.8931
space,0.2363,290.3706,290.1342
v,0.1261,295.9889,295.8628
e,0.1055,296.858,296.7524
c,0.1315,297.1773,297.0458
i,0.1104,297.3359,297.2255
n,0.1545,297.6473,297.4929
i,0.177,298.0445,297.8675
o,0.2151,299.3223,299.1071
s,0.1854,299.5395,299.3542
space,0.1274,299.7043,299.5768
l,0.17,300.021,299.851
e,0.1501,300.61,300.46
space,0.1641,300.8139,300.6499
r,0.0817,300.9765,300.8947
e,0.1888,301.2332,301.0444
g,0.1018,301.4697,301.3679
o,0.1066,302.0513,301.9446
b,0.1518,304.0938,303.942
a,0.1916,304.5938,304.4022
n,0.1394,307.6554,307.5159
space,0.1728,308.0024,307.8296
q,0.1725,308.6091,308.4366
u,0.184,309.316,309.132
e,0.1898,309.4876,309.2978
space,0.2597,309.8667,309.607
l,0.0524,309.9547,309.9023
e,0.1701,310.307,310.1369
space,0.2807,310.785,310.5044
p,0.1521,312.3553,312.2032
e,0.2587,312.67,312.4112
r,0.0648,312.6784,312.6137
d,0.2412,313.1241,312.8829
o,0.1094,313.2558,313.1464
a,0.2557,314.3533,314.0977
r,0.2149,314.604,314.3891
a,0.2156,314.8235,314.6079
space,0.133,314.9637,314.8307
e,0.1972,315.3319,315.1347
l,0.198,315.487,315.2891
space,0.1258,315.6915,315.5657
r,0.1464,315.9795,315.8331
e,0.2411,316.2455,316.0044
a,0.1518,316.4673,316.3155
l,0.1006,316.5955,316.4949
comma,0.1241,316.8794,316.7552
space,0.1533,317.213,317.0597
p,0.1313,317.4732,317.3419
o,0.1009,317.7092,317.6084
r,0.0755,318.0524,317.9769
q,0.1924,318.4604,318.268
u,0.1804,318.6775,318.4971
e,0.1648,318.8545,318.6896
space,0.1797,319.0543,318.8746
e,0.2289,319.5339,319.305
l,0.1177,319.9752,319.8575
space,0.1213,320.2784,320.1572
p,0.1055,320.5083,320.4028
o,0.1007,320.7612,320.6606
b,0.1365,320.9858,320.8493
r,0.1586,321.836,321.6773
e,0.2087,322.2304,322.0217
space,0.1793,324.375,324.1957
w,0.2176,327.1815,326.9639
3,0.1439,327.943,327.799
space,0.2246,328.2604,328.0359
3,0.1447,328.3852,328.2405
w,0.199,328.7162,328.5172
t,0.1463,329.2222,329.0759
a,0.0959,329.5303,329.4345
BackSpace,0.0781,331.4028,331.3247
BackSpace,0.0759,331.585,331.509
BackSpace,0.0685,331.7949,331.7264
BackSpace,0.0788,332.0142,331.9354
BackSpace,0.0706,332.2676,332.197
BackSpace,0.0604,332.4878,332.4274
BackSpace,0.0837,332.6939,332.6102
w,0.2195,333.3672,333.1477
3,0.0505,333.4602,333.4097
space,0.1185,333.7079,333.5894
e,0.0913,333.9226,333.8314
w,0.101,334.1357,334.0348
t,0.0909,334.4018,334.3109
a,0.1642,334.6864,334.5221
b,0.1315,334.9021,334.7706
a,0.179,336.0139,335.835
n,0.1627,336.223,336.0603
space,0.119,337.1128,336.9937
m,0.1103,337.39,337.2797
u,0.0972,337.6699,337.5727
r,0.0882,337.889,337.8009
i,0.1058,338.0248,337.919
e,0.1223,338.1839,338.0617
n,0.136,338.3786,338.2427
d,0.1411,338.5586,338.4174
o,0.0955,339.9497,339.8542
space,0.2321,343.206,342.9738
p,0.08,344.0045,343.9245
o,0.1139,344.3185,344.2046
r,0.2044,344.741,344.5366
q,0.1578,345.0882,344.9305
u,0.217,345.3677,345.1506
e,0.2005,346.4049,346.2044
space,0.1749,346.6985,346.5236
a,0.2227,346.9957,346.773
space,0.1612,347.2205,347.0593
m,0.1924,347.6255,347.4331
i,0.0962,347.8102,347.714
space,0.1242,348.0103,347.8861
m,0.2248,348.3154,348.0906
e,0.1972,348.6388,348.4416
space,0.1666,348.9829,348.8163
e,0.1456,349.7028,349.5572
e,0.1234,349.9509,349.8275
b,0.0604,350.2296,350.1692
e,0.1446,350.6395,350.4949
space,0.1755,350.8785,350.703
u,0.0529,351.0749,351.0221
n,0.1442,351.6386,351.4944
space,0.1358,351.9314,351.7956
a,0.0512,352.0731,352.0219
BackSpace,0.0928,353.5307,353.4379
r,0.1846,353.8891,353.7044
e,0.2197,354.1662,353.9466
a,0.2152,354.7485,354.5332
l,0.0934,357.4211,357.3278
space,0.1615,359.2414,359.0799
y,0.0798,359.4704,359.3906
space,0.1445,359.7351,359.5906
m,0.1314,360.0079,359.8764
e,0.1923,360.2047,360.0124
space,0.1264,360.3138,360.1873
l,0.1113,360.4625,360.3512
o,0.0752,360.6422,360.5669
space,0.126,360.8317,360.7057
t,0.0961,360.9459,360.8498
i,0.097,361.0516,360.9546
e,0.096,361.1901,361.0942
n,0.123,361.3264,361.2034
e,0.0692,361.4054,361.3362
space,0.1975,361.6554,361.4578
q,0.1645,361.8713,361.7068
u,0.0907,362.0351,361.9444
e,0.0974,362.1149,362.0176
space,0.2453,362.4045,362.1592
p,0.1219,362.6679,362.546
g,0.1827,363.3532,363.1705
a,0.1794,363.6661,363.4867
r,0.1664,364.554,364.3875
period,0.0832,365.6241,365.5409
space,0.0678,365.894,365.8261
Shift_R,0.2327,366.5013,366.2685
u,0.0955,366.8328,366.7373
a,0.1535,367.0899,366.9364
n,0.1273,367.1823,367.055
d,0.0751,367.3759,367.3008
o,0.1054,367.6771,367.5717
space,0.1414,368.4008,368.2594
e,0.1795,368.7089,368.5295
l,0.123,368.8141,368.691
space,0.1494,369.0174,368.8681
s,0.2274,369.4531,369.2257
a,0.1441,369.764,369.6198
l,0.1269,369.9303,369.8034
s,0.2192,370.2799,370.0607
o,0.0616,370.3807,370.319
space,0.1288,370.6723,370.5434
e,0.1392,370.9413,370.8021
n,0.1455,371.2328,371.0873
e,0.1847,371.6332,371.4486
BackSpace,0.0882,372.3039,372.2158
f,0.1098,372.4613,372.3515
e,0.1841,372.7402,372.5561
r,0.1104,372.8337,372.7233
m,0.1491,373.2264,373.0773
o,0.1147,374.2642,374.1495
space,0.1589,376.8627,376.7037
s,0.1792,377.138,376.9588
e,0.1366,377.4395,377.3029
space,0.1563,377.7378,377.5815
c,0.1919,378.529,378.3371
o,0.1218,378.6779,378.5561
n,0.1893,378.9893,378.8001
v,0.1004,379.0851,378.9848
e,0.1442,379.3885,379.2443
n,0.1868,379.6187,379.4319
c,0.2018,381.6387,381.4369
i,0.139,381.7734,381.6344
[65105],0.0953,382.6551,382.5598
o,0.0884,383.0629,382.9745
space,0.2631,384.3901,384.127
space,0.1846,390.3344,390.1498
d,0.0908,391.333,391.2422
e,0.1344,391.5858,391.4514
space,0.1463,391.798,391.6517
q,0.1351,391.9454,391.8103
u,0.0876,392.0553,391.9677
e,0.0783,392.1516,392.0733
space,0.1157,392.2983,392.1826
e,0.1187,392.4122,392.2934
l,0.1132,392.521,392.4078
space,0.1365,392.6988,392.5623
s,0.1266,392.8124,392.6859
a,0.1447,393.0649,392.9202
l,0.1381,393.2283,393.0902
d,0.1089,393.5662,393.4574
e,0.1666,394.5746,394.408
space,0.1369,395.0181,394.8813
