Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
a,0.1753,180.1758,180.0005
space,0.0707,180.4133,180.3426
S,0.059,181.5452,181.4863
u,0.0745,182.0663,181.9918
s,0.1757,183.4816,183.3059
a,0.2829,184.1327,183.8498
n,0.0611,184.3492,184.2881
a,0.2453,185.4698,185.2245
space,0.0726,185.7347,185.6622
u,0.0637,187.0971,187.0334
q,0.3032,187.1509,186.8477
e,0.2123,187.9208,187.7085
d,0.2027,188.3393,188.1365
[65105],0.0883,188.6845,188.5961
o,0.0949,189.0895,188.9946
space,0.072,189.4268,189.3548
d,0.1972,190.8052,190.608
e,0.1746,191.3416,191.167
l,0.0608,191.4719,191.4111
i,0.0612,191.9804,191.9192
c,0.2014,192.5891,192.3877
a,0.1675,193.2256,193.0582
d,0.2262,194.2174,193.9913
a,0.2,195.5936,195.3937
space,0.0885,195.8729,195.7843
p,0.1181,196.2119,196.0938
a,0.2324,196.773,196.5406
r,0.155,198.193,198.0379
a,0.1016,199.0158,198.9142
space,0.0846,199.4469,199.3622
s,0.1895,200.2082,200.0188
i,0.0704,200.4056,200.3353
e,0.2409,201.3807,201.1397
m,0.0748,201.5488,201.474
p,0.1166,201.8529,201.7364
r,0.1462,202.4946,202.3485
e,0.1896,203.1504,202.9608
period,0.0747,203.4868,203.4121
space,0.0886,204.5289,204.4403
O,0.0815,207.6487,207.5672
Shift_L,0.3944,207.6896,207.2952
t,0.1648,209.6243,209.4595
r,0.215,210.3374,210.1224
o,0.0865,210.5431,210.4566
space,0.0831,210.8272,210.744
d,0.2258,211.3441,211.1183
[65105],0.1013,211.6489,211.5476
i,0.0792,212.0361,211.9569
a,0.2667,213.1475,212.8808
comma,0.073,213.3569,213.284
space,0.0635,213.6724,213.6089
l,0.0734,214.2314,214.158
a,0.2007,214.7683,214.5676
space,0.0692,215.007,214.9378
s,0.196,215.6127,215.4167
e,0.2006,216.3083,216.1077
g,0.2243,217.6648,217.4405
u,0.0882,217.8576,217.7695
n,0.0657,218.1153,218.0496
d,0.1444,218.6318,218.4874
a,0.2423,219.8878,219.6455
space,0.0558,220.064,220.0082
p,0.1003,220.4828,220.3824
d,0.1265,221.099,220.9725
e,0.1174,221.1904,221.073
f,0.0918,222.0141,221.9223
r,0.2478,222.1479,221.9001
i,0.0603,222.1799,222.1196
n,0.0831,222.4133,222.3302
c,0.193,222.9817,222.7887
e,0.1912,223.6169,223.4258
s,0.2021,224.4274,224.2252
a,0.2733,225.4398,225.1665
comma,0.1014,226.1094,226.0079
space,0.0608,226.4083,226.3475
Control_L,0.0631,227.3516,227.2885
J,0.0605,228.415,228.3545
Shift_L,0.3953,228.5431,228.1479
u,0.072,228.7528,228.6808
a,0.225,230.4355,230.2105
n,0.067,230.6419,230.5749
Caps_Lock,0.062,231.068,231.006
a,0.169,231.1417,230.9727
comma,0.0751,232.0562,231.9811
space,0.0716,232.4397,232.3682
s,0.197,233.5281,233.3311
e,0.2227,234.7379,234.5152
space,0.0593,235.0253,234.966
d,0.2129,235.6372,235.4242
e,0.2246,236.2519,236.0273
d,0.1486,236.6926,236.544
s,0.167,236.7153,236.5483
p,0.0983,237.0702,236.972
w,0.0452,237.4531,237.4079
e,0.1907,238.0992,237.9085
r,0.2124,238.6483,238.4359
g,0.1734,239.173,238.9996
[65105],0.0916,239.4418,239.3502
o,0.0711,239.8913,239.8201
space,0.0632,240.5135,240.4503
c,0.2186,241.5292,241.3106
o,0.1115,241.7956,241.6841
n,0.0913,242.0,241.9087
space,0.0836,242.1956,242.112
u,0.0706,242.395,242.3244
n,0.0687,242.57,242.5012
a,0.2828,243.5464,243.2636
space,0.071,243.6946,243.6236
g,0.1502,245.4418,245.2916
r,0.1876,246.3859,246.1983
a,0.3069,247.7508,247.4439
n,0.0839,248.065,247.9812
space,0.1062,248.5489,248.4427
h,0.074,249.3766,249.3026
e,0.1318,250.0854,249.9536
r,0.2332,251.0635,250.8304
i,0.0537,251.1413,251.0876
d,0.0987,251.5693,251.4706
a,0.2975,253.0077,252.7102
space,0.0741,253.3544,253.2803
e,0.2582,254.5483,254.2901
n,0.0746,254.7469,254.6724
space,0.0531,254.9741,254.921
l,0.0766,255.3085,255.2319
a,0.2923,256.2079,255.9155
space,0.0689,256.3473,256.2784
e,0.241,257.2022,256.9611
s,0.1954,257.8128,257.6174
p,0.0946,258.198,258.1035
a,0.1446,259.2073,259.0628
l,0.0641,259.3441,259.28
d,0.2596,260.5256,260.266
a,0.2857,261.7845,261.4989
period,0.0879,262.0658,261.9779
space,0.0706,262.4001,262.3295
C,0.2583,266.7764,266.5181
u,0.0753,267.1778,267.1025
a,0.2452,268.3473,268.1021
n,0.058,268.507,268.449
d,0.2125,269.1403,268.9277
o,0.1011,269.421,269.3199
space,0.0658,270.3173,270.2514
u,0.0554,272.0091,271.9538
b,0.2371,272.0228,271.7857
s,0.1716,273.0922,272.9206
c,0.2505,273.8956,273.6451
a,0.2106,274.5332,274.3226
f,0.2099,275.3763,275.1663
r,0.3478,276.2957,275.9478
o,0.0783,276.3433,276.2649
n,0.0945,276.7636,276.6691
l,0.0666,278.9229,278.8563
a,0.2561,279.9811,279.725
space,0.0694,280.2022,280.1327
c,0.1961,280.9416,280.7455
a,0.2357,282.1381,281.9024
u,0.0612,282.2673,282.2061
s,0.2006,282.8431,282.6425
a,0.1526,283.3744,283.2217
space,0.084,283.6386,283.5546
d,0.2211,284.362,284.1409
e,0.0609,284.9387,284.8778
space,0.0797,285.4877,285.408
l,0.0969,285.767,285.6701
a,0.2286,286.3185,286.0899
space,0.0811,286.4429,286.3618
h,0.0686,286.7166,286.648
e,0.2274,287.4347,287.2073
r,0.1768,287.9888,287.8121
i,0.0741,288.1168,288.0426
f,0.039,288.5658,288.5269
d,0.2072,288.7573,288.5501
a,0.308,291.5491,291.2411
space,0.0763,291.7036,291.6273
d,0.2862,292.5846,292.2984
e,0.2581,293.1737,292.9156
s,0.2201,293.7625,293.5424
c,0.2565,294.562,294.3056
u,0.0644,294.8947,294.8303
b,0.1814,295.8536,295.6723
r,0.2269,296.4448,296.2179
i,0.0652,296.5643,296.4991
e,0.1901,296.8301,296.64
f,0.2362,297.3801,297.1439
o,0.0783,297.3846,297.3063
n,0.0781,297.7977,297.7197
space,0.0427,298.3447,298.302
u,0.0675,300.7949,300.7274
q,0.1187,300.8288,300.7101
e,0.1596,302.5702,302.4106
space,0.0939,302.7817,302.6877
h,0.0363,303.0243,302.9881
a,0.2335,303.6492,303.4157
b,0.0594,303.8592,303.7999
[65105],0.0832,304.4723,304.3891
i,0.0659,305.1276,305.0617
a,0.1821,305.6559,305.4738
space,0.0713,305.9109,305.8396
s,0.2997,306.8527,306.5529
i,0.055,307.0839,307.0289
d,0.1653,307.6496,307.4843
o,0.0896,307.9102,307.8206
space,0.0661,308.1328,308.0668
p,0.092,308.4454,308.3534
r,0.1542,309.9304,309.7762
o,0.0743,310.0723,309.998
u,0.0552,310.7203,310.6651
d,0.2281,310.7597,310.5316
i,0.056,311.1054,311.0494
c,0.0962,311.2286,311.1324
d,0.1992,311.8333,311.6341
a,0.1541,314.4024,314.2484
space,0.0703,314.674,314.6037
o,0.0617,315.1954,315.1337
p,0.0733,315.2023,315.129
o,0.0832,315.4149,315.3317
r,0.1851,316.9606,316.7755
space,0.0996,317.2492,317.1496
u,0.0631,317.461,317.3979
n,0.066,317.6558,317.5899
a,0.1919,318.3386,318.1467
space,0.0646,318.5912,318.5266
o,0.0619,318.8242,318.7624
p,0.0936,318.84,318.7463
e,0.1614,319.7995,319.6381
q,0.2269,320.6876,320.4607
u,0.0684,320.8196,320.7512
e,0.1703,321.4144,321.2441
ntilde,0.0699,321.8927,321.8228
a,0.1842,322.4216,322.2374
space,0.0474,322.5535,322.5061
z,0.0955,323.0068,322.9112
r,0.1577,324.6053,324.4476
r,0.1315,324.9568,324.8253
u,0.088,325.1997,325.1117
g,0.0709,325.6398,325.5689
a,0.2197,326.374,326.1543
space,0.0531,326.4962,326.4432
d,0.1571,327.2528,327.0958
e,0.229,327.8861,327.6571
space,0.0795,328.1093,328.0298
l,0.0766,328.6808,328.6043
a,0.1816,329.4242,329.2426
s,0.2102,330.096,329.8858
space,0.0707,330.3366,330.2658
s,0.224,330.9047,330.6806
[65105],0.0969,331.3589,331.262
a,0.2149,331.8512,331.6362
b,0.0702,332.568,332.4979
a,0.1698,333.8745,333.7047
n,0.0653,334.1072,334.0419
a,0.1145,334.6394,334.5249
s,0.2429,335.7305,335.4875
period,0.0906,336.2099,336.1193
space,0.0739,336.5631,336.4893
o,0.0894,339.3022,339.2128
s,0.2485,340.9855,340.7371
space,0.071,341.0786,341.0077
m,0.0699,341.3531,341.2832
[65105],0.0885,341.8531,341.7647
e,0.2152,342.9261,342.7109
c,0.1011,343.4853,343.3843
d,0.3031,343.7221,343.419
i,0.0477,344.2947,344.2471
c,0.149,345.0316,344.8825
o,0.0788,345.1382,345.0595
a,0.2759,346.6159,346.34
space,0.083,347.1701,347.0871
p,0.0931,348.1799,348.0868
u,0.07,348.6933,348.6233
d,0.2074,349.4102,349.2028
i,0.0676,349.5129,349.4453
e,0.2681,350.2783,350.0103
r,0.1825,350.9572,350.7747
o,0.1007,351.2201,351.1193
n,0.0833,351.4711,351.3878
c,0.3248,352.2971,351.9723
u,0.0651,352.4506,352.3855
r,0.2185,353.5981,353.3796
q,0.0824,354.5559,354.4736
a,0.0402,354.5917,354.5515
a,0.1909,355.5316,355.3407
r,0.2715,356.881,356.6095
space,0.0821,357.2329,357.1508
l,0.0628,357.6541,357.5913
a,0.2386,358.298,358.0593
space,0.074,358.4036,358.3297
h,0.0692,359.1716,359.1024
e,0.1818,359.8714,359.6896
i,0.0559,360.4366,360.3807
e,0.0519,360.4533,360.4014
d,0.0674,361.5241,361.4567
a,0.2429,362.8424,362.5995
comma,0.0698,363.9077,363.8379
p,0.0728,364.6294,364.5566
e,0.2277,365.6065,365.3788
r,0.2581,366.3458,366.0877
o,0.0822,366.6135,366.5312
space,0.0798,366.8441,366.7643
l,0.0681,367.2922,367.2241
a,0.2674,368.016,367.7485
space,0.0476,368.1079,368.0603
p,0.0831,368.6368,368.5537
r,0.1523,369.4623,369.31
i,0.0665,369.6191,369.5526
n,0.072,369.8141,369.7421
c,0.2352,370.7953,370.5601
e,0.2309,371.8595,371.6286
s,0.0753,372.5635,372.4882
s,0.2171,373.4639,373.2468
q,0.1802,374.8264,374.6461
space,0.0764,375.1272,375.0508
J,0.0649,377.1659,377.1009
Shift_L,0.328,377.2178,376.8898
u,0.0755,377.4633,377.3878
a,0.289,379.6198,379.3308
n,0.06,379.9177,379.8577
a,0.1711,381.7699,381.5988
space,0.0622,382.0089,381.9467
q,0.2101,382.6747,382.4646
u,0.0556,382.7174,382.6618
e,0.1813,383.3652,383.1839
d,0.2888,384.2217,383.9329
[65105],0.0581,384.807,384.7488
o,0.0993,385.2014,385.1021
space,0.0546,385.5393,385.4847
d,0.204,387.956,387.752
e,0.1898,388.61,388.4201
l,0.1121,388.8634,388.7513
i,0.0629,389.0091,388.9462
c,0.1779,389.6473,389.4693
a,0.1718,390.6365,390.4647
d,0.2602,391.7348,391.4746
a,0.2327,392.6283,392.3956
space,0.0762,392.8314,392.7552
p,0.0968,393.1858,393.089
a,0.2681,393.6456,393.3775
r,0.21,394.6337,394.4237
q,0.071,395.3467,395.2757
a,0.1405,395.4202,395.2798
space,0.0759,395.7953,395.7194
s,0.2572,396.4197,396.1625
i,0.0556,396.4637,396.4081
m,0.0618,397.1178,397.0559
e,0.3152,397.1562,396.841
p,0.0962,397.4402,397.344
r,0.2354,398.1639,397.9285
e,0.1586,398.7436,398.5849
period,0.0703,399.0628,398.9925
Return,0.0787,399.7462,399.6675
e,0.2149,402.202,401.9871
n,0.0655,403.004,402.9385
t,0.0599,403.3636,403.3036
o,0.0913,403.8071,403.7158
n,0.0787,404.0825,404.0039
c,0.1769,405.2082,405.0313
e,0.1516,405.9879,405.8363
s,0.2269,407.0477,406.8208
space,0.0829,407.4405,407.3575
l,0.0779,408.007,407.9291
o,0.0864,408.2198,408.1335
s,0.2502,408.8271,408.5768
space,0.0711,409.0074,408.9363
r,0.205,410.3412,410.1362
e,0.2055,411.0876,410.8822
y,0.0655,411.3983,411.3328
e,0.1584,411.7864,411.628
e,0.1926,412.4537,412.2611
space,0.1008,412.825,412.7242
m,0.1097,413.1828,413.0731
u,0.0975,413.488,413.3905
y,0.0573,413.7034,413.646
space,0.0687,414.0307,413.962
a,0.1366,415.556,415.4194
s,0.1796,416.2828,416.1032
u,0.0658,416.6245,416.5588
s,0.1832,417.132,416.9488
t,0.0734,417.6851,417.6117
a,0.1761,418.1063,417.9302
d,0.2124,419.2836,419.0713
o,0.0912,419.4606,419.3694
s,0.294,420.6785,420.3846
space,0.0836,420.9545,420.8708
d,0.1717,421.6552,421.4835
e,0.1665,422.2271,422.0605
c,0.2802,423.0541,422.7739
i,0.0635,423.1249,423.0615
d,0.1491,423.4961,423.347
i,0.0535,423.5275,423.474
e,0.1488,423.9243,423.7756
e,0.1922,424.6417,424.4495
r,0.2043,424.6583,424.454
o,0.0802,424.8756,424.7954
n,0.0732,425.1195,425.0463
space,0.0568,425.3975,425.3407
c,0.1486,426.0727,425.924
o,0.0958,426.2251,426.1293
n,0.0656,426.4126,426.3469
s,0.2046,427.4045,427.1999
t,0.1758,429.5623,429.3865
r,0.233,430.1585,429.9255
u,0.0608,430.3094,430.2486
i,0.0648,430.487,430.4222
r,0.1842,430.8605,430.6763
space,0.079,431.0586,430.9796
u,0.0652,431.2839,431.2187
n,0.0699,431.5154,431.4455
a,0.2336,432.6414,432.4078
space,0.0781,432.8176,432.7395
u,0.0779,433.0883,433.0104
r,0.0627,433.4117,433.349
a,0.1105,433.8226,433.7121
n,0.0776,434.5042,434.4266
a,0.2812,435.4839,435.2027
space,0.0781,435.9145,435.8364
d,0.2044,441.1715,440.967
e,0.3159,442.1045,441.7885
space,0.0749,442.3882,442.3133
c,0.2371,443.8959,443.6588
r,0.1997,445.543,445.3433
i,0.0564,445.6631,445.6067
s,0.1968,446.4792,446.2825
t,0.2113,447.3093,447.098
a,0.2152,448.281,448.0658
l,0.1008,448.6481,448.5474
Caps_Lock,0.2776,449.6717,449.3941
space,0.0981,455.8445,455.7464
p,0.0832,456.3199,456.2367
a,0.2329,457.3926,457.1597
r,0.1532,458.7314,458.5782
a,0.2069,459.7817,459.5748
m,0.101,460.1032,460.0022
e,0.2512,461.1081,460.8569
t,0.0606,461.4292,461.3686
e,0.146,461.8487,461.7027
r,0.2118,462.3654,462.1536
e,0.0607,462.7854,462.7247
space,0.0824,462.9823,462.8999
e,0.1547,463.5677,463.413
n,0.0876,463.802,463.7144
space,0.0676,464.0098,463.9422
e,0.1742,464.3837,464.2095
l,0.0674,464.6619,464.5944
l,0.0733,464.8223,464.749
a,0.1492,465.735,465.5858
space,0.0744,466.1195,466.0451
a,0.2633,466.8582,466.5949
space,0.0645,466.9736,466.9091
l,0.073,467.522,467.449
a,0.1877,467.9926,467.8049
space,0.0627,468.1878,468.1251
p,0.071,468.5321,468.4611
r,0.2365,470.3443,470.1077
i,0.0909,470.4722,470.3813
n,0.1032,470.6974,470.5943
c,0.1578,471.2449,471.0871
e,0.2006,472.0197,471.8192
s,0.2035,472.716,472.5125
a,0.0394,474.5163,474.4769
a,0.2592,475.628,475.3688
space,0.069,475.7704,475.7013
less,0.036,478.8218,478.7858
A,0.2397,478.9339,478.6942
n,0.0472,479.2432,479.1961
a,0.3647,480.2006,479.8359
comma,0.0887,484.1953,484.1066
space,0.0606,484.4392,484.3786
l,0.0835,484.7096,484.6262
a,0.1953,485.563,485.3677
space,0.053,485.7192,485.6663
m,0.0703,485.9819,485.9116
[65105],0.0704,486.5491,486.4787
Caps_Lock,0.1272,487.0745,486.9473
a,0.1662,487.105,486.9388
s,0.3008,488.1513,487.8504
space,0.0786,488.3061,488.2275
p,0.1045,488.5761,488.4715
q,0.2452,489.1228,488.8776
BackSpace,0.0857,489.6474,489.5618
e,0.2047,491.0193,490.8146
q,0.2407,491.805,491.5643
u,0.0685,492.0101,491.9416
e,0.1545,492.5021,492.3477
ntilde,0.1015,492.8622,492.7607
a,0.2915,493.8934,493.602
space,0.1277,497.93,497.8022
y,0.0787,498.5756,498.4969
space,0.0759,498.7881,498.7121
h,0.0617,499.4693,499.4076
e,0.2418,500.5428,500.301
d,0.0328,500.5716,500.5389
r,0.2908,501.8958,501.605
m,0.1167,501.9993,501.8825
o,0.1098,502.1749,502.0652
s,0.2194,502.7659,502.5464
a,0.2324,503.4336,503.2011
space,0.0785,503.6292,503.5507
d,0.2016,504.4887,504.2871
e,0.2627,505.1677,504.905
space,0.0787,505.3299,505.2512
l,0.0863,505.559,505.4727
a,0.244,506.3329,506.0889
s,0.1966,507.0529,506.8563
space,0.0797,507.3436,507.2639
d,0.0728,507.6804,507.6077
t,0.0726,508.2879,508.2152
r,0.1359,509.0545,508.9186
e,0.2066,509.6232,509.4166
s,0.1727,510.5817,510.409
space,0.0819,510.9487,510.8669
p,0.0866,511.753,511.6664
r,0.2008,513.1674,512.9666
i,0.0765,513.4716,513.3951
n,0.0659,513.671,513.605
c,0.2105,514.405,514.1945
e,0.1601,515.2046,515.0445
s,0.1823,516.0351,515.8528
a,0.3269,516.9728,516.6459
s,0.2515,518.2184,517.9669
period,0.1037,521.4526,521.3489
space,0.0686,521.8075,521.7389
E,0.0557,523.9315,523.8758
n,0.0777,524.4429,524.3652
space,0.0797,524.6481,524.5684
e,0.2466,526.2467,526.0001
l,0.0832,526.3607,526.2775
space,0.0704,526.5818,526.5114
s,0.1985,527.0973,526.8988
a,0.2491,527.6412,527.392
